# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715280.66214 0.251056 0.054336 0.277688 0.823118 -0.038020 0.565480 0.035564 0.0001679216 0.0000042802 -0.0000602139 0.0000101506 -0.0000019882 0.0000333347 0.0010221328 -0.0000043322 0.0000096690 0.0010311787 -0.0000041217 0.0010185258
1403715280.71214 0.263165 0.056748 0.285848 0.821773 -0.048203 0.566364 0.039964 0.0001552058 0.0000034358 -0.0000550569 0.0000100874 -0.0000016957 0.0000311989 0.0010227969 -0.0000044201 0.0000098952 0.0010313764 -0.0000040632 0.0010187224
1403715280.76214 0.273351 0.060281 0.292519 0.820851 -0.058173 0.566370 0.045227 0.0001446897 0.0000029405 -0.0000509859 0.0000100555 -0.0000015336 0.0000295853 0.0010237208 -0.0000044733 0.0000102598 0.0010319982 -0.0000040916 0.0010190153
1403715280.81214 0.284223 0.063049 0.298368 0.820244 -0.069139 0.565475 0.051544 0.0001345356 0.0000024899 -0.0000474119 0.0000099960 -0.0000014121 0.0000282664 0.0010246302 -0.0000045888 0.0000105386 0.0010327950 -0.0000040508 0.0010192128
1403715280.86214 0.296332 0.064967 0.304443 0.818749 -0.080756 0.565368 0.059051 0.0001253685 0.0000021237 -0.0000438795 0.0000099083 -0.0000013127 0.0000268365 0.0010255888 -0.0000046453 0.0000107755 0.0010336036 -0.0000040157 0.0010194160
1403715280.91214 0.307485 0.067833 0.309648 0.817452 -0.090528 0.565019 0.065800 0.0001154469 0.0000017877 -0.0000402693 0.0000097506 -0.0000012318 0.0000254248 0.0010261602 -0.0000045028 0.0000109633 0.0010343400 -0.0000039750 0.0010195653
1403715280.96214 0.317991 0.070850 0.314261 0.816015 -0.098749 0.565007 0.071659 0.0001072411 0.0000015174 -0.0000373392 0.0000095517 -0.0000011643 0.0000242531 0.0010271130 -0.0000045636 0.0000111239 0.0010352422 -0.0000039207 0.0010196500
1403715281.01214 0.327728 0.073374 0.318558 0.814544 -0.106603 0.565040 0.076702 0.0000998919 0.0000011521 -0.0000347716 0.0000092725 -0.0000010405 0.0000231768 0.0010279473 -0.0000045905 0.0000111759 0.0010360434 -0.0000037808 0.0010196176
1403715281.06214 0.335272 0.076527 0.322166 0.813618 -0.111817 0.564766 0.081003 0.0000930774 0.0000008995 -0.0000325542 0.0000088284 -0.0000009409 0.0000221562 0.0010279135 -0.0000043780 0.0000107327 0.0010364854 -0.0000033321 0.0010192372
1403715281.11214 0.343517 0.079667 0.326074 0.812401 -0.116328 0.565111 0.084393 0.0000850260 0.0000001275 -0.0000297062 0.0000082611 -0.0000006052 0.0000207314 0.0010270434 -0.0000037203 0.0000099641 0.0010364098 -0.0000026330 0.0010187034
1403715281.16214 0.352638 0.082324 0.330042 0.811160 -0.119870 0.565701 0.087364 0.0000781770 -0.0000003889 -0.0000271693 0.0000077525 -0.0000002953 0.0000193725 0.0010260277 -0.0000030090 0.0000093301 0.0010362814 -0.0000019745 0.0010183560
1403715281.21214 0.362966 0.079884 0.334473 0.809802 -0.124080 0.566308 0.090112 0.0000670570 -0.0000004341 -0.0000234407 0.0000068710 -0.0000001030 0.0000173954 0.0010234095 -0.0000018080 0.0000084575 0.0010344016 -0.0000010309 0.0010177768
1403715281.26214 0.371987 0.083670 0.337492 0.809122 -0.127513 0.566122 0.092560 0.0000603167 -0.0000009897 -0.0000210886 0.0000065274 0.0000001569 0.0000162653 0.0010230814 -0.0000012220 0.0000082889 0.0010343786 -0.0000006876 0.0010178057
1403715281.31214 0.380905 0.086033 0.339782 0.808571 -0.132298 0.565165 0.096433 0.0000544677 -0.0000011365 -0.0000191012 0.0000061509 0.0000002563 0.0000152371 0.0010226042 -0.0000006803 0.0000081399 0.0010340849 -0.0000002837 0.0010177947
1403715281.36214 0.389651 0.089191 0.341369 0.808160 -0.136967 0.564006 0.100071 0.0000499141 -0.0000011843 -0.0000175049 0.0000058284 0.0000002812 0.0000143653 0.0010224474 -0.0000002244 0.0000080937 0.0010337790 0.0000001167 0.0010178297
1403715281.41214 0.399185 0.090376 0.343011 0.807447 -0.143449 0.562530 0.104940 0.0000461932 -0.0000010859 -0.0000161724 0.0000055049 0.0000002184 0.0000135536 0.0010222834 0.0000002106 0.0000080218 0.0010335252 0.0000005024 0.0010178262
1403715281.46214 0.408946 0.090907 0.344080 0.805937 -0.150780 0.561558 0.111281 0.0000428402 -0.0000007673 -0.0000149290 0.0000051477 0.0000000532 0.0000127459 0.0010222399 0.0000005657 0.0000080584 0.0010332698 0.0000008274 0.0010178443
1403715281.51214 0.417909 0.094180 0.343887 0.804843 -0.157299 0.560098 0.117370 0.0000399937 -0.0000004685 -0.0000137890 0.0000048402 -0.0000001181 0.0000119342 0.0010223367 0.0000009109 0.0000081090 0.0010332006 0.0000011374 0.0010178990
1403715281.56214 0.427156 0.094359 0.343472 0.803113 -0.166697 0.558060 0.125660 0.0000376717 -0.0000001154 -0.0000129205 0.0000045447 -0.0000003131 0.0000112727 0.0010226569 0.0000011294 0.0000082239 0.0010333525 0.0000013493 0.0010179632
1403715281.61214 0.437623 0.094310 0.341886 0.801017 -0.176973 0.555949 0.134065 0.0000347646 0.0000003389 -0.0000120380 0.0000041884 -0.0000004831 0.0000106153 0.0010227589 0.0000014093 0.0000083954 0.0010333791 0.0000014540 0.0010180135
1403715281.66214 0.447881 0.094846 0.340499 0.798602 -0.187823 0.553958 0.141731 0.0000330731 0.0000004758 -0.0000114202 0.0000039525 -0.0000005995 0.0000100251 0.0010231463 0.0000016022 0.0000085801 0.0010336708 0.0000015178 0.0010181229
1403715281.71214 0.459645 0.094815 0.338236 0.796136 -0.199162 0.551147 0.150795 0.0000304860 0.0000008044 -0.0000106072 0.0000036401 -0.0000007536 0.0000093198 0.0010233617 0.0000018661 0.0000088082 0.0010337569 0.0000014940 0.0010181769
1403715281.76214 0.469912 0.095651 0.336535 0.793719 -0.210987 0.548161 0.158161 0.0000291762 0.0000009816 -0.0000103355 0.0000033808 -0.0000007797 0.0000089236 0.0010238173 0.0000020994 0.0000090124 0.0010341885 0.0000014070 0.0010183067
1403715281.81214 0.480892 0.095109 0.335031 0.790668 -0.223372 0.545506 0.165443 0.0000272506 0.0000012360 -0.0000099047 0.0000030460 -0.0000008802 0.0000083911 0.0010242336 0.0000022450 0.0000092144 0.0010344783 0.0000013125 0.0010183334
1403715281.86214 0.491540 0.095728 0.332397 0.786822 -0.235845 0.543350 0.173377 0.0000267845 0.0000012241 -0.0000097784 0.0000029248 -0.0000008693 0.0000081520 0.0010248883 0.0000023273 0.0000093620 0.0010351555 0.0000012368 0.0010185022
1403715281.91214 0.502118 0.095901 0.329364 0.782958 -0.248591 0.540360 0.182180 0.0000263545 0.0000012488 -0.0000096817 0.0000027662 -0.0000008832 0.0000079194 0.0010255964 0.0000024488 0.0000095027 0.0010359424 0.0000011456 0.0010186331
1403715281.96214 0.512526 0.096072 0.325680 0.778866 -0.261374 0.537587 0.189871 0.0000259065 0.0000012313 -0.0000096271 0.0000025735 -0.0000008501 0.0000076516 0.0010262917 0.0000025569 0.0000096035 0.0010367155 0.0000010657 0.0010186857
1403715282.01214 0.523482 0.095465 0.321045 0.774649 -0.274025 0.534597 0.197574 0.0000254794 0.0000011561 -0.0000095154 0.0000024281 -0.0000008399 0.0000074040 0.0010270936 0.0000026185 0.0000097229 0.0010375551 0.0000009470 0.0010187834
1403715282.06214 0.535815 0.094813 0.316084 0.770108 -0.286354 0.531757 0.205353 0.0000249479 0.0000010834 -0.0000093821 0.0000022645 -0.0000007962 0.0000071407 0.0010279208 0.0000026941 0.0000098538 0.0010383914 0.0000008075 0.0010188569
1403715282.11214 0.547892 0.093351 0.309791 0.765805 -0.297609 0.528211 0.214395 0.0000244859 0.0000010850 -0.0000092468 0.0000021236 -0.0000007768 0.0000068449 0.0010287206 0.0000027608 0.0000098988 0.0010392476 0.0000007554 0.0010188324
1403715282.16214 0.560725 0.091202 0.303636 0.761286 -0.309800 0.524670 0.221785 0.0000239232 0.0000009976 -0.0000090945 0.0000019895 -0.0000007406 0.0000066078 0.0010295978 0.0000027971 0.0000099382 0.0010401040 0.0000006712 0.0010188194
1403715282.21214 0.573145 0.090125 0.297694 0.756827 -0.320162 0.521578 0.229487 0.0000233643 0.0000009737 -0.0000089388 0.0000018497 -0.0000006952 0.0000063289 0.0010303898 0.0000028503 0.0000099457 0.0010409136 0.0000006125 0.0010187555
1403715282.26214 0.586676 0.088601 0.291035 0.752507 -0.331760 0.517350 0.236680 0.0000228746 0.0000009267 -0.0000087803 0.0000017406 -0.0000006728 0.0000061045 0.0010312658 0.0000027987 0.0000099674 0.0010417510 0.0000004988 0.0010187571
1403715282.31214 0.601113 0.087137 0.284813 0.748001 -0.342736 0.513293 0.244044 0.0000223591 0.0000008824 -0.0000086180 0.0000016344 -0.0000006440 0.0000058937 0.0010321401 0.0000028264 0.0000099791 0.0010426693 0.0000004322 0.0010187323
1403715282.36214 0.615874 0.085869 0.279570 0.743186 -0.353469 0.509373 0.251543 0.0000218857 0.0000008619 -0.0000084705 0.0000015386 -0.0000006288 0.0000057348 0.0010330692 0.0000028419 0.0000100128 0.0010436300 0.0000003482 0.0010187295
1403715282.41214 0.630438 0.085184 0.273605 0.739115 -0.363433 0.503886 0.260237 0.0000211529 0.0000009201 -0.0000081571 0.0000014283 -0.0000006263 0.0000053990 0.0010331421 0.0000031649 0.0000099458 0.0010439359 0.0000004085 0.0010186337
1403715282.46214 0.644778 0.083547 0.267051 0.733909 -0.374381 0.499897 0.267056 0.0000206923 0.0000008600 -0.0000080064 0.0000013764 -0.0000006111 0.0000052713 0.0010340841 0.0000031811 0.0000099191 0.0010449940 0.0000003546 0.0010186661
1403715282.51214 0.660521 0.082581 0.260940 0.728513 -0.384109 0.496179 0.274838 0.0000202688 0.0000008424 -0.0000078246 0.0000013172 -0.0000005994 0.0000050823 0.0010349124 0.0000032113 0.0000098797 0.0010459171 0.0000003266 0.0010186507
1403715282.56214 0.677776 0.081564 0.254522 0.723098 -0.394026 0.492393 0.281818 0.0000198450 0.0000008232 -0.0000076139 0.0000012439 -0.0000005599 0.0000048357 0.0010354441 0.0000034250 0.0000098302 0.0010466396 0.0000003686 0.0010186346
1403715282.61214 0.694173 0.080405 0.248543 0.716948 -0.402844 0.489804 0.289471 0.0000195515 0.0000008205 -0.0000074150 0.0000011976 -0.0000005479 0.0000046191 0.0010362470 0.0000034406 0.0000097599 0.0010474865 0.0000003303 0.0010186283
1403715282.66214 0.711736 0.077890 0.242662 0.710382 -0.412196 0.487613 0.296118 0.0000192917 0.0000007776 -0.0000072381 0.0000011425 -0.0000005168 0.0000044280 0.0010369961 0.0000034956 0.0000097072 0.0010484001 0.0000002878 0.0010186128
1403715282.71214 0.729785 0.075753 0.236686 0.703561 -0.421774 0.485551 0.302241 0.0000190438 0.0000007001 -0.0000070350 0.0000010826 -0.0000004613 0.0000042060 0.0010377365 0.0000036418 0.0000096769 0.0010492531 0.0000002576 0.0010185925
1403715282.76214 0.747601 0.073766 0.230168 0.696673 -0.431395 0.483876 0.307261 0.0000188521 0.0000005805 -0.0000068726 0.0000010334 -0.0000003994 0.0000040338 0.0010385419 0.0000037563 0.0000096438 0.0010502241 0.0000002188 0.0010186104
1403715282.81214 0.765156 0.071721 0.222654 0.690271 -0.441283 0.481161 0.311898 0.0000185774 0.0000004412 -0.0000066933 0.0000009701 -0.0000003117 0.0000038323 0.0010391196 0.0000040396 0.0000095921 0.0010509176 0.0000001801 0.0010185030
1403715282.86214 0.783448 0.070001 0.215383 0.683892 -0.449893 0.478182 0.318169 0.0000183892 0.0000004060 -0.0000065448 0.0000009341 -0.0000002922 0.0000036795 0.0010398753 0.0000040772 0.0000095495 0.0010517654 0.0000000965 0.0010184749
1403715282.91214 0.800869 0.067889 0.207728 0.677170 -0.458190 0.475265 0.325001 0.0000181982 0.0000003762 -0.0000063757 0.0000008971 -0.0000002696 0.0000035153 0.0010406463 0.0000041916 0.0000095179 0.0010526588 0.0000000044 0.0010184715
1403715282.96214 0.819271 0.064432 0.199561 0.670398 -0.467509 0.471751 0.330836 0.0000179186 0.0000003020 -0.0000062277 0.0000008575 -0.0000002326 0.0000033765 0.0010412782 0.0000042852 0.0000094450 0.0010534805 -0.0000001221 0.0010184489
1403715283.01214 0.836936 0.061422 0.191699 0.663329 -0.476479 0.468664 0.336627 0.0000175126 0.0000001858 -0.0000059905 0.0000008114 -0.0000001769 0.0000031880 0.0010417417 0.0000044630 0.0000093248 0.0010541506 -0.0000002554 0.0010183841
1403715283.06214 0.854731 0.058479 0.183842 0.655823 -0.485645 0.465964 0.341938 0.0000172817 0.0000001031 -0.0000058708 0.0000007855 -0.0000001410 0.0000030887 0.0010424384 0.0000045356 0.0000092277 0.0010550089 -0.0000003643 0.0010183660
1403715283.11214 0.871687 0.056506 0.175778 0.648803 -0.494350 0.463533 0.346135 0.0000170539 -0.0000000052 -0.0000057879 0.0000007596 -0.0000000976 0.0000030165 0.0010431308 0.0000045674 0.0000091385 0.0010559233 -0.0000004813 0.0010183270
1403715283.16214 0.889012 0.055457 0.168393 0.641219 -0.503203 0.461539 0.350154 0.0000168327 -0.0000001488 -0.0000056564 0.0000007305 -0.0000000372 0.0000029072 0.0010437853 0.0000046865 0.0000090664 0.0010567606 -0.0000005828 0.0010183317
1403715283.21214 0.905389 0.054406 0.161252 0.633622 -0.511725 0.459392 0.354429 0.0000166820 -0.0000002531 -0.0000055723 0.0000007136 0.0000000027 0.0000028309 0.0010444390 0.0000047217 0.0000089790 0.0010576547 -0.0000007032 0.0010183197
1403715283.26214 0.922158 0.053826 0.154329 0.626607 -0.519580 0.456493 0.359187 0.0000165468 -0.0000003139 -0.0000054960 0.0000006955 0.0000000261 0.0000027629 0.0010451246 0.0000047353 0.0000089151 0.0010585818 -0.0000008085 0.0010183300
1403715283.31214 0.938490 0.053181 0.147645 0.619510 -0.527753 0.453647 0.363165 0.0000164148 -0.0000004027 -0.0000054365 0.0000006793 0.0000000621 0.0000027077 0.0010457745 0.0000047503 0.0000088372 0.0010594695 -0.0000009123 0.0010183383
1403715283.36214 0.953937 0.052485 0.141340 0.612666 -0.534674 0.450549 0.368470 0.0000163038 -0.0000004368 -0.0000053435 0.0000006597 0.0000000786 0.0000026270 0.0010464419 0.0000047774 0.0000087608 0.0010603031 -0.0000010145 0.0010183505
1403715283.41214 0.968185 0.050926 0.133915 0.607020 -0.542536 0.445798 0.372084 0.0000161124 -0.0000004863 -0.0000053068 0.0000006354 0.0000001085 0.0000025930 0.0010470371 0.0000048625 0.0000086702 0.0010609071 -0.0000011090 0.0010183212
1403715283.46214 0.981546 0.050026 0.127020 0.601999 -0.550069 0.440659 0.375287 0.0000159462 -0.0000005124 -0.0000053197 0.0000006190 0.0000001232 0.0000026008 0.0010476466 0.0000048662 0.0000086115 0.0010615973 -0.0000011610 0.0010183520
