# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413394887.85576 -0.019702 0.029678 0.225018 0.828879 0.013314 0.559169 0.010555 0.0008667548 0.0000356800 -0.0003446970 0.0000221534 -0.0000125617 0.0001542206 0.0011789588 0.0000423954 0.0000119187 0.0011059330 -0.0000094126 0.0012040564
1413394887.90576 -0.012746 0.030432 0.236072 0.831253 0.011988 0.555678 0.009835 0.0008626647 0.0000311164 -0.0003488543 0.0000208288 -0.0000112952 0.0001576033 0.0011728581 0.0000423258 0.0000143601 0.0011026625 -0.0000075888 0.0011978808
1413394887.95576 -0.008320 0.038906 0.243364 0.832111 0.011203 0.554399 0.010366 0.0008596405 0.0000288582 -0.0003512555 0.0000199343 -0.0000110800 0.0001594478 0.0011704947 0.0000416362 0.0000214219 0.0011017553 -0.0000045201 0.0011811362
1413394888.00576 0.001323 0.044119 0.258419 0.832252 0.010368 0.554222 0.009384 0.0008587199 0.0000274081 -0.0003506920 0.0000191192 -0.0000102906 0.0001585655 0.0011587685 0.0000346410 0.0000281970 0.0010883031 0.0000012349 0.0011692352
1413394888.05576 0.014074 0.037806 0.263193 0.829714 0.010850 0.558036 0.007200 0.0008594697 0.0000262358 -0.0003465594 0.0000138670 -0.0000102489 0.0001529951 0.0011335384 0.0000318398 0.0000081195 0.0010511618 -0.0000046719 0.0011122298
1413394888.10576 0.023749 0.044068 0.275378 0.826738 0.011454 0.562427 0.006982 0.0008679359 0.0000236142 -0.0003379151 0.0000138425 -0.0000088476 0.0001447658 0.0011321807 0.0000309527 0.0000113528 0.0010519964 -0.0000042478 0.0011138887
1413394888.15576 0.035536 0.052661 0.290334 0.823403 0.012081 0.567292 0.006467 0.0008760210 0.0000232848 -0.0003291753 0.0000140064 -0.0000083961 0.0001368919 0.0011313286 0.0000297660 0.0000144421 0.0010538919 -0.0000035484 0.0011149940
1413394888.20576 0.048138 0.061371 0.304878 0.820929 0.012855 0.570847 0.006592 0.0008815495 0.0000245104 -0.0003228141 0.0000141140 -0.0000086329 0.0001314145 0.0011315790 0.0000282039 0.0000179734 0.0010563227 -0.0000033010 0.0011152031
1413394888.25576 0.061049 0.070308 0.320789 0.819351 0.013318 0.573105 0.006122 0.0008852456 0.0000243625 -0.0003185709 0.0000142453 -0.0000084320 0.0001278878 0.0011305884 0.0000261623 0.0000203232 0.0010592981 -0.0000035355 0.0011151311
1413394888.30576 0.074926 0.081897 0.335930 0.819567 0.015058 0.572737 0.007419 0.0008843712 0.0000279053 -0.0003193530 0.0000144352 -0.0000097553 0.0001285135 0.0011307670 0.0000256156 0.0000236863 0.0010613491 -0.0000024552 0.0011140912
1413394888.35576 0.090275 0.088660 0.354162 0.819966 0.015295 0.572179 0.005781 0.0008840618 0.0000266983 -0.0003198537 0.0000144781 -0.0000092843 0.0001289096 0.0011318738 0.0000243878 0.0000266336 0.0010643207 -0.0000013963 0.0011146130
1413394888.40576 0.103984 0.098780 0.372065 0.821204 0.016103 0.570374 0.006235 0.0008808969 0.0000273974 -0.0003235499 0.0000145819 -0.0000096132 0.0001320392 0.0011342748 0.0000234930 0.0000307716 0.0010680829 0.0000004926 0.0011151597
1413394888.45576 0.117812 0.113820 0.388990 0.822019 0.016622 0.569184 0.006124 0.0008787917 0.0000270358 -0.0003260853 0.0000144562 -0.0000096238 0.0001342272 0.0011389537 0.0000220568 0.0000353501 0.0010726545 0.0000016561 0.0011141436
1413394888.50576 0.131516 0.126507 0.403266 0.823175 0.015963 0.567549 0.004061 0.0008760818 0.0000236972 -0.0003294859 0.0000142738 -0.0000084424 0.0001372181 0.0011450703 0.0000202465 0.0000396373 0.0010781400 0.0000035248 0.0011143767
1413394888.55576 0.145857 0.140348 0.415903 0.824131 0.014357 0.566215 0.001773 0.0008744270 0.0000185431 -0.0003317341 0.0000140439 -0.0000064710 0.0001392197 0.0011509902 0.0000185456 0.0000432181 0.0010834197 0.0000057630 0.0011150546
1413394888.60576 0.161876 0.151902 0.426943 -0.825151 -0.013420 -0.564752 0.000665 0.0008725562 0.0000142565 -0.0003340849 0.0000137938 -0.0000047659 0.0001412914 0.0011564385 0.0000174571 0.0000449369 0.0010876646 0.0000095675 0.0011130970
1413394888.65576 0.183493 0.173492 0.442632 -0.825729 -0.012281 -0.563931 0.001629 0.0008726135 0.0000093223 -0.0003337084 0.0000120419 -0.0000030424 0.0001404742 0.0011424631 0.0000110864 0.0000271510 0.0010812464 0.0000098397 0.0010882458
1413394888.70576 0.204201 0.186252 0.445645 -0.823781 -0.011761 -0.566779 0.002899 0.0008756579 0.0000088527 -0.0003304169 0.0000120619 -0.0000028190 0.0001375121 0.0011517722 0.0000034583 0.0000292192 0.0010914013 0.0000106698 0.0010892829
1413394888.75576 0.224980 0.200167 0.446006 -0.821348 -0.009679 -0.570306 0.006668 0.0008813004 0.0000007665 -0.0003242081 0.0000119820 0.0000002760 0.0001320578 0.0011578544 -0.0000024568 0.0000310157 0.0011018864 0.0000116629 0.0010900083
1413394888.80576 0.246992 0.212832 0.448769 -0.817707 -0.007501 -0.575497 0.010075 0.0008896761 -0.0000065598 -0.0003142625 0.0000120910 0.0000029306 0.0001237427 0.0011662047 -0.0000083783 0.0000336741 0.0011144378 0.0000131901 0.0010914168
1413394888.85576 0.269759 0.227800 0.449723 -0.815288 -0.005820 -0.578876 0.013154 0.0008947154 -0.0000133448 -0.0003078889 0.0000121880 0.0000051806 0.0001186069 0.0011712923 -0.0000168228 0.0000333467 0.0011265865 0.0000129213 0.0010898258
1413394888.90576 0.291244 0.240883 0.450742 -0.812811 -0.003920 -0.582281 0.016460 0.0008995735 -0.0000201393 -0.0003013528 0.0000123310 0.0000073470 0.0001135071 0.0011776496 -0.0000260240 0.0000326822 0.0011389868 0.0000127844 0.0010878861
1413394888.95576 0.314414 0.256433 0.454177 -0.811142 -0.002150 -0.584530 0.019198 0.0009030119 -0.0000268131 -0.0002963560 0.0000126628 0.0000094398 0.0001097396 0.0011847036 -0.0000340152 0.0000329291 0.0011521303 0.0000130143 0.0010866192
1413394889.00576 0.335233 0.270066 0.456069 -0.810148 -0.001494 -0.585858 0.020672 0.0009045509 -0.0000293875 -0.0002941076 0.0000128125 0.0000102278 0.0001080590 0.0011934560 -0.0000435337 0.0000333534 0.0011672318 0.0000135642 0.0010862034
1413394889.05576 0.357612 0.282271 0.458883 -0.808637 -0.000370 -0.587890 0.022159 0.0009075038 -0.0000328822 -0.0002897700 0.0000130178 0.0000111953 0.0001048732 0.0012001316 -0.0000524872 0.0000328653 0.0011808696 0.0000134376 0.0010848619
1413394889.10576 0.380074 0.294897 0.462977 -0.808134 0.000871 -0.588525 0.023582 0.0009082753 -0.0000366860 -0.0002883137 0.0000133066 0.0000123597 0.0001038238 0.0012074973 -0.0000620854 0.0000329707 0.0011971409 0.0000132149 0.0010840395
1413394889.15576 0.401111 0.307305 0.467043 -0.807313 -0.000531 -0.589712 0.022023 0.0009100523 -0.0000327313 -0.0002863562 0.0000129717 0.0000109924 0.0001023307 0.0012144190 -0.0000724727 0.0000326735 0.0012138024 0.0000129403 0.0010833120
1413394889.20576 0.424610 0.320268 0.474855 -0.804546 -0.002660 -0.593601 0.018343 0.0009160895 -0.0000249308 -0.0002785048 0.0000124259 0.0000082183 0.0000967571 0.0012212815 -0.0000827469 0.0000324800 0.0012296730 0.0000124217 0.0010824563
1413394889.25576 0.449587 0.333388 0.486313 -0.797257 -0.003859 -0.603418 0.015920 0.0009294309 -0.0000199284 -0.0002580815 0.0000120463 0.0000060682 0.0000834298 0.0012272077 -0.0000953708 0.0000313681 0.0012467757 0.0000114171 0.0010801292
1413394889.30576 0.468490 0.341180 0.496271 -0.786052 -0.005406 -0.617985 0.013710 0.0009470429 -0.0000137876 -0.0002271730 0.0000118567 0.0000038071 0.0000660442 0.0012401212 -0.0001070325 0.0000334743 0.0012700840 0.0000122429 0.0010805489
1413394889.35576 0.483982 0.347864 0.507957 -0.770344 -0.007346 -0.637486 0.011294 0.0009675983 -0.0000072459 -0.0001821950 0.0000117176 0.0000018056 0.0000456000 0.0012490587 -0.0001144451 0.0000352154 0.0012870102 0.0000127766 0.0010804169
1413394889.40576 0.493831 0.354343 0.519992 -0.754021 -0.007748 -0.656710 0.011106 0.0009835378 -0.0000059469 -0.0001349834 0.0000117096 0.0000012193 0.0000296273 0.0012570266 -0.0001201477 0.0000367532 0.0012995049 0.0000132744 0.0010802483
1413394889.45576 0.504876 0.362333 0.534797 -0.738645 -0.009216 -0.673975 0.008779 0.0009940255 -0.0000001788 -0.0000898966 0.0000116202 0.0000003314 0.0000190633 0.0012621637 -0.0001253453 0.0000370848 0.0013037953 0.0000127322 0.0010795080
1413394889.50576 0.508578 0.369349 0.547790 -0.730976 -0.010022 -0.682287 0.007588 0.0009975609 0.0000029557 -0.0000677573 0.0000115826 0.0000000409 0.0000154536 0.0012675724 -0.0001328687 0.0000374755 0.0013081842 0.0000119639 0.0010794462
1413394889.55576 0.506419 0.375244 0.559398 -0.735046 -0.011670 -0.677903 0.004374 0.0009956898 0.0000097611 -0.0000796410 0.0000115610 -0.0000006395 0.0000171937 0.0012706247 -0.0001378000 0.0000355353 0.0013055888 0.0000098990 0.0010780170
1413394889.60576 0.499821 0.382303 0.570435 -0.749910 -0.011197 -0.661431 0.004250 0.0009867282 0.0000086333 -0.0001226957 0.0000113881 -0.0000010362 0.0000261312 0.0012695145 -0.0001417523 0.0000318602 0.0012957867 0.0000070209 0.0010759931
1413394889.65576 0.486046 0.388420 0.581115 -0.768989 -0.011125 -0.639159 0.002704 0.0009688879 0.0000102099 -0.0001784289 0.0000112360 -0.0000019446 0.0000438964 0.0012673915 -0.0001452819 0.0000275815 0.0012826270 0.0000044166 0.0010736625
1413394889.70576 0.468437 0.395672 0.590487 -0.789903 -0.010676 -0.613137 0.001794 0.0009412595 0.0000098245 -0.0002379452 0.0000110361 -0.0000026430 0.0000714798 0.0012646521 -0.0001453905 0.0000236478 0.0012643314 0.0000024831 0.0010711243
1413394889.75576 0.449713 0.403588 0.600232 -0.810778 -0.010698 -0.585255 0.000044 0.0009037685 0.0000116026 -0.0002961321 0.0000109319 -0.0000040420 0.0001088023 0.0012640751 -0.0001444014 0.0000205462 0.0012445158 0.0000014734 0.0010682195
1413394889.80576 0.427863 0.410620 0.609744 -0.829123 -0.009587 -0.558984 0.000235 0.0008625249 0.0000095603 -0.0003446983 0.0000108158 -0.0000040933 0.0001500827 0.0012710304 -0.0001401959 0.0000199125 0.0012286353 0.0000015935 0.0010667526
1413394889.85576 0.408122 0.418868 0.619279 -0.844171 -0.008357 -0.536008 0.000534 0.0008229085 0.0000071255 -0.0003814489 0.0000107067 -0.0000036037 0.0001897160 0.0012767607 -0.0001351772 0.0000191829 0.0012118142 0.0000019652 0.0010647946
1413394889.90576 0.390095 0.425993 0.628776 -0.856888 -0.006561 -0.515460 0.000474 0.0007844274 0.0000053111 -0.0004104088 0.0000107039 -0.0000030839 0.0002282555 0.0012860633 -0.0001308943 0.0000199860 0.0011994140 0.0000023446 0.0010645370
1413394889.95576 0.375308 0.433010 0.637728 -0.866914 -0.004274 -0.498435 0.002013 0.0007510032 0.0000008118 -0.0004312364 0.0000106936 -0.0000007463 0.0002617598 0.0012949220 -0.0001274223 0.0000206256 0.0011898603 0.0000025651 0.0010643434
1413394890.00576 0.364361 0.440379 0.643369 -0.875696 -0.003381 -0.482850 0.001168 0.0007196763 0.0000010682 -0.0004475929 0.0000107285 -0.0000009511 0.0002931304 0.0013035419 -0.0001251796 0.0000212731 0.0011835639 0.0000028234 0.0010642262
1413394890.05576 0.355503 0.446333 0.645247 -0.882889 -0.002467 -0.469574 0.001227 0.0006918716 0.0000002976 -0.0004598440 0.0000107437 -0.0000004902 0.0003209736 0.0013117330 -0.0001258866 0.0000214419 0.0011801532 0.0000027942 0.0010640101
1413394890.10576 0.356453 0.454882 0.646844 -0.887357 0.000670 -0.461070 0.003494 0.0006744336 -0.0000055723 -0.0004664986 0.0000108203 0.0000036343 0.0003384144 0.0013199957 -0.0001260476 0.0000220581 0.0011789072 0.0000031758 0.0010639455
1413394890.15576 0.364170 0.462538 0.648856 -0.885699 0.004025 -0.464199 0.006361 0.0006810448 -0.0000122011 -0.0004639758 0.0000110069 0.0000081710 0.0003316747 0.0013299124 -0.0001325654 0.0000222094 0.0011852690 0.0000034768 0.0010638599
1413394890.20576 0.374210 0.464261 0.651270 -0.877441 0.005806 -0.479579 0.008223 0.0007128263 -0.0000162677 -0.0004506558 0.0000111399 0.0000101665 0.0002997711 0.0013364910 -0.0001434899 0.0000216622 0.0011962025 0.0000035895 0.0010635908
1413394890.25576 0.394901 0.467521 0.652765 -0.865549 0.010256 -0.500538 0.013469 0.0007552051 -0.0000287005 -0.0004281268 0.0000118220 0.0000162228 0.0002567000 0.0013352925 -0.0001537909 0.0000206439 0.0012075667 0.0000034591 0.0010633182
1413394890.30576 0.421937 0.471276 0.652470 -0.851214 0.014029 -0.524317 0.018149 0.0008003080 -0.0000403088 -0.0003975824 0.0000127065 0.0000200080 0.0002106867 0.0013345181 -0.0001690082 0.0000194653 0.0012274242 0.0000033037 0.0010631516
1413394890.35576 0.453487 0.467027 0.651257 -0.834851 0.017533 -0.549709 0.023148 0.0008454008 -0.0000519508 -0.0003584272 0.0000134609 0.0000220039 0.0001643618 0.0013189463 -0.0001872757 0.0000135052 0.0012498223 0.0000033499 0.0010615020
1413394890.40576 0.490744 0.465924 0.648792 -0.817346 0.020733 -0.575095 0.027967 0.0008854314 -0.0000648223 -0.0003133851 0.0000147174 0.0000228863 0.0001226994 0.0013006381 -0.0002022694 0.0000098462 0.0012753911 0.0000027210 0.0010606022
1413394890.45576 0.522756 0.464857 0.643683 -0.799965 0.021405 -0.598898 0.030321 0.0009185851 -0.0000702328 -0.0002669598 0.0000152878 0.0000202955 0.0000889111 0.0012953599 -0.0002196075 0.0000094781 0.0013134170 0.0000025839 0.0010608338
1413394890.50576 0.554074 0.463590 0.638223 -0.781763 0.021191 -0.622399 0.031884 0.0009470832 -0.0000734873 -0.0002157039 0.0000155750 0.0000165704 0.0000600963 0.0012920552 -0.0002328976 0.0000095247 0.0013462186 0.0000024446 0.0010610796
1413394890.55576 0.581760 0.459140 0.631625 -0.765218 0.019678 -0.642728 0.030917 0.0009677364 -0.0000710204 -0.0001682407 0.0000150623 0.0000121371 0.0000399831 0.0012899844 -0.0002441779 0.0000097847 0.0013787303 0.0000024522 0.0010614215
1413394890.60576 0.604634 0.452825 0.624022 -0.752145 0.016131 -0.658162 0.029001 0.0009808611 -0.0000639625 -0.0001304740 0.0000139971 0.0000082721 0.0000279540 0.0012865800 -0.0002511964 0.0000102180 0.0014070869 0.0000024814 0.0010617504
1413394890.65576 0.621382 0.444797 0.616166 -0.741948 0.010426 -0.669954 0.023802 0.0009898483 -0.0000489888 -0.0001007638 0.0000121997 0.0000047324 0.0000207658 0.0012811166 -0.0002541181 0.0000104760 0.0014293119 0.0000023750 0.0010618605
1413394890.70576 0.631788 0.435623 0.609626 -0.734307 0.006077 -0.678497 0.019927 0.0009950614 -0.0000372299 -0.0000784178 0.0000111283 0.0000026734 0.0000166342 0.0012746455 -0.0002529323 0.0000106520 0.0014434592 0.0000022435 0.0010619353
1413394890.75576 0.634480 0.424181 0.601378 -0.733058 0.001346 -0.679975 0.016044 0.0009963953 -0.0000254366 -0.0000750212 0.0000103282 0.0000016576 0.0000160823 0.0012670412 -0.0002485097 0.0000105633 0.0014488627 0.0000020196 0.0010618659
1413394890.80576 0.626189 0.413004 0.588240 -0.742010 -0.003825 -0.670310 0.009592 0.0009921657 -0.0000098278 -0.0001016116 0.0000095906 0.0000007484 0.0000208475 0.0012524592 -0.0002412244 0.0000089021 0.0014428355 0.0000014537 0.0010608277
1413394890.85576 0.613532 0.401391 0.579106 -0.758269 -0.005755 -0.651860 0.008563 0.0009801312 -0.0000053697 -0.0001481470 0.0000093907 0.0000005771 0.0000329282 0.0012391305 -0.0002294089 0.0000078450 0.0014250895 0.0000011837 0.0010601072
1413394890.90576 0.600063 0.390414 0.571457 -0.778250 -0.007848 -0.627865 0.007171 0.0009582110 -0.0000013132 -0.0002055968 0.0000092645 0.0000000711 0.0000548553 0.0012266459 -0.0002159920 0.0000072036 0.0014038444 0.0000010907 0.0010596809
1413394890.95576 0.580489 0.381964 0.561551 -0.799371 -0.009724 -0.600739 0.004895 0.0009253287 0.0000029375 -0.0002662952 0.0000091959 -0.0000010342 0.0000877247 0.0012161744 -0.0002033958 0.0000068107 0.0013844885 0.0000011747 0.0010594194
1413394891.00576 0.562127 0.372847 0.551911 -0.819939 -0.011380 -0.572335 0.001801 0.0008840181 0.0000087771 -0.0003221069 0.0000091952 -0.0000033861 0.0001289346 0.0012069311 -0.0001907116 0.0000066320 0.0013603430 0.0000012042 0.0010591717
1413394891.05576 0.542184 0.361775 0.544746 -0.837198 -0.012064 -0.546767 0.000574 0.0008417020 0.0000111306 -0.0003659131 0.0000092136 -0.0000050380 0.0001712010 0.0011987096 -0.0001793984 0.0000064783 0.0013407178 0.0000011914 0.0010590277
1413394891.10576 0.524931 0.351094 0.537895 0.851004 0.013309 0.524987 0.001763 0.0008022293 0.0000151130 -0.0003983900 0.0000093227 -0.0000077281 0.0002105514 0.0011893005 -0.0001667587 0.0000064001 0.0013216379 0.0000011593 0.0010588011
1413394891.15576 0.516213 0.339351 0.532864 0.861693 0.012711 0.507267 0.001963 0.0007688524 0.0000143904 -0.0004211701 0.0000092908 -0.0000081105 0.0002439619 0.0011805066 -0.0001562907 0.0000064078 0.0013075948 0.0000011363 0.0010586142
1413394891.20576 0.513266 0.328452 0.527349 0.869488 0.012937 0.493775 0.002971 0.0007421455 0.0000153791 -0.0004366686 0.0000093374 -0.0000092918 0.0002706461 0.0011726676 -0.0001489726 0.0000064928 0.0013040243 0.0000010847 0.0010584197
1413394891.25576 0.515983 0.318453 0.522680 0.874924 0.013883 0.484038 0.004705 0.0007223014 0.0000183957 -0.0004467220 0.0000094888 -0.0000116524 0.0002903740 0.0011662550 -0.0001444594 0.0000066599 0.0013075688 0.0000010101 0.0010583138
1413394891.30576 0.525740 0.308691 0.520029 0.877364 0.014030 0.479590 0.005313 0.0007133152 0.0000192917 -0.0004509404 0.0000095355 -0.0000124783 0.0002993374 0.0011606228 -0.0001423398 0.0000067339 0.0013174276 0.0000009593 0.0010581829
1413394891.35576 0.542354 0.299883 0.518828 0.876773 0.015577 0.480599 0.007218 0.0007152757 0.0000233884 -0.0004498697 0.0000097667 -0.0000150203 0.0002971646 0.0011553516 -0.0001424971 0.0000067281 0.0013354126 0.0000009287 0.0010580550
1413394891.40576 0.564510 0.293655 0.519162 0.870594 0.018194 0.491553 0.010479 0.0007370815 0.0000308017 -0.0004386597 0.0000102600 -0.0000186830 0.0002748438 0.0011497783 -0.0001450165 0.0000061390 0.0013612793 0.0000010756 0.0010577638
1413394891.45576 0.594392 0.286132 0.523281 0.862292 0.018493 0.505963 0.010571 0.0007658474 0.0000325142 -0.0004221751 0.0000103142 -0.0000182744 0.0002459797 0.0011465108 -0.0001506446 0.0000057027 0.0013928251 0.0000010251 0.0010576329
1413394891.50576 0.629360 0.279864 0.527639 0.852125 0.020141 0.522814 0.011932 0.0007979425 0.0000369774 -0.0004003237 0.0000106172 -0.0000189148 0.0002135476 0.0011428371 -0.0001566134 0.0000053406 0.0014348176 0.0000009514 0.0010575957
1413394891.55576 0.666286 0.272165 0.532512 0.841468 0.020281 0.539802 0.011543 0.0008287182 0.0000378840 -0.0003759041 0.0000106007 -0.0000175411 0.0001827281 0.0011391108 -0.0001644756 0.0000049048 0.0014835674 0.0000008776 0.0010575477
1413394891.60576 0.703901 0.265314 0.536353 0.832005 0.022934 0.554126 0.013666 0.0008531047 0.0000445694 -0.0003527527 0.0000111738 -0.0000188104 0.0001577106 0.0011350738 -0.0001709371 0.0000047543 0.0015364027 0.0000009762 0.0010576251
1413394891.65576 0.743820 0.261119 0.539500 0.824805 0.024183 0.564724 0.014094 0.0008706767 0.0000470246 -0.0003341799 0.0000113439 -0.0000184474 0.0001398486 0.0011319026 -0.0001771751 0.0000045636 0.0015907393 0.0000011371 0.0010576807
1413394891.70576 0.784083 0.258799 0.542343 0.819218 0.025487 0.572711 0.015326 0.0008831230 0.0000506705 -0.0003195303 0.0000116446 -0.0000187703 0.0001270085 0.0011299747 -0.0001852610 0.0000044049 0.0016519971 0.0000010947 0.0010577797
1413394891.75576 0.822876 0.258012 0.544391 0.815566 0.026197 0.577863 0.015474 0.0008911171 0.0000518368 -0.0003096928 0.0000116645 -0.0000184942 0.0001188969 0.0011297719 -0.0001947323 0.0000043570 0.0017167003 0.0000011469 0.0010579371
1413394891.80576 0.861671 0.257977 0.548044 0.813656 0.027272 0.580502 0.015418 0.0008949975 0.0000531121 -0.0003046445 0.0000117183 -0.0000185993 0.0001148981 0.0011310176 -0.0002051100 0.0000044343 0.0017814982 0.0000011186 0.0010582010
1413394891.85576 0.901369 0.259136 0.556034 0.808207 0.028727 0.587967 0.016468 0.0009056810 0.0000567662 -0.0002898662 0.0000120305 -0.0000187418 0.0001038086 0.0011325827 -0.0002161077 0.0000044638 0.0018493624 0.0000011963 0.0010584671
1413394891.90576 0.941550 0.261502 0.567986 0.800133 0.030635 0.598792 0.017234 0.0009201943 0.0000610034 -0.0002678866 0.0000124629 -0.0000183638 0.0000888183 0.0011351755 -0.0002286714 0.0000044865 0.0019208775 0.0000012271 0.0010588532
1413394891.95576 0.980786 0.265232 0.583400 0.790872 0.031779 0.610914 0.017186 0.0009355098 0.0000631897 -0.0002421218 0.0000126622 -0.0000169612 0.0000732962 0.0011385092 -0.0002426558 0.0000044925 0.0019961979 0.0000012750 0.0010593394
1413394892.00576 1.019011 0.269849 0.600447 0.782861 0.033450 0.621048 0.017599 0.0009471499 0.0000664811 -0.0002193469 0.0000130361 -0.0000160141 0.0000612608 0.0011424889 -0.0002577194 0.0000044684 0.0020709347 0.0000013121 0.0010598734
1413394892.05576 1.054681 0.276359 0.617551 0.776080 0.036057 0.629400 0.015977 0.0009560045 0.0000678192 -0.0002002261 0.0000131583 -0.0000148108 0.0000522703 0.0011473006 -0.0002738991 0.0000045010 0.0021451791 0.0000013894 0.0010604946
1413394892.10576 1.088397 0.284503 0.635113 0.770570 0.039892 0.635968 0.013262 0.0009623458 0.0000691106 -0.0001849606 0.0000132801 -0.0000138663 0.0000457698 0.0011527812 -0.0002911182 0.0000045184 0.0022151602 0.0000015100 0.0010611342
