# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413393890.80576 0.160290 0.188839 0.296521 0.800121 0.000638 0.599836 0.001733 0.0009265227 0.0000037156 -0.0002665770 0.0000139543 0.0000001175 0.0000904496 0.0011600918 0.0000091398 0.0000493034 0.0011141030 -0.0000089496 0.0011804632
1413393890.85576 0.165426 0.200602 0.307129 0.803850 0.001221 0.594819 0.003754 0.0009204717 0.0000061451 -0.0002757943 0.0000120678 -0.0000013498 0.0000952995 0.0011474795 0.0000062371 0.0000313274 0.0011078961 -0.0000054647 0.0011457834
1413393890.90576 0.166670 0.212344 0.310044 0.806097 0.001279 0.591768 0.004111 0.0009154087 0.0000077078 -0.0002835322 0.0000121118 -0.0000019439 0.0001005706 0.0011513137 0.0000048071 0.0000303857 0.0011118184 -0.0000060374 0.0011457195
1413393890.95576 0.169989 0.225000 0.313786 0.807725 0.002094 0.589531 0.005325 0.0009125398 0.0000101899 -0.0002878395 0.0000120751 -0.0000028262 0.0001035690 0.0011513663 0.0000035154 0.0000296136 0.0011137185 -0.0000061910 0.0011445862
1413393891.00576 0.170609 0.237687 0.318328 0.808909 0.002363 0.587899 0.005978 0.0009102537 0.0000116553 -0.0002912784 0.0000120813 -0.0000034206 0.0001059772 0.0011545703 0.0000016451 0.0000290061 0.0011166235 -0.0000059325 0.0011422511
1413393891.05576 0.172160 0.250964 0.323134 0.809738 0.003350 0.586741 0.006879 0.0009088500 0.0000140078 -0.0002934291 0.0000120253 -0.0000042527 0.0001074640 0.0011570942 -0.0000001863 0.0000270791 0.0011182245 -0.0000059732 0.0011377717
1413393891.10576 0.172945 0.263168 0.329477 0.809363 0.003165 0.587262 0.006644 0.0009098247 0.0000136936 -0.0002924716 0.0000120206 -0.0000041069 0.0001067625 0.0011625936 -0.0000011001 0.0000261714 0.0011222267 -0.0000063465 0.0011353955
1413393891.15576 0.175274 0.276860 0.336317 0.809755 0.002715 0.586734 0.005685 0.0009093297 0.0000115314 -0.0002935299 0.0000118398 -0.0000035154 0.0001073329 0.0011627547 -0.0000060309 0.0000242394 0.0011212169 -0.0000057903 0.0011267057
1413393891.20576 0.173090 0.287522 0.340433 0.809249 0.002334 0.587440 0.005016 0.0009104259 0.0000109091 -0.0002923043 0.0000117426 -0.0000032764 0.0001063697 0.0011673631 -0.0000084485 0.0000241060 0.0011240277 -0.0000045382 0.0011201119
1413393891.25576 0.174171 0.302583 0.343523 0.808021 0.001943 0.589135 0.004368 0.0009130799 0.0000085784 -0.0002890331 0.0000116639 -0.0000025253 0.0001039767 0.0011723887 -0.0000083424 0.0000237931 0.0011261866 -0.0000049728 0.0011186796
1413393891.30576 0.173085 0.315913 0.342480 0.802857 0.002086 0.596154 0.004093 0.0009230017 0.0000087385 -0.0002748476 0.0000116939 -0.0000024253 0.0000942173 0.0011807434 -0.0000093354 0.0000233030 0.0011308974 -0.0000046133 0.0011162891
1413393891.35576 0.173878 0.329544 0.340321 0.789664 0.002412 0.613524 0.003529 0.0009458571 0.0000080037 -0.0002371852 0.0000115358 -0.0000018684 0.0000715066 0.0011882641 -0.0000104552 0.0000233833 0.0011327849 -0.0000050204 0.0011147354
1413393891.40576 0.172888 0.344425 0.332655 0.770779 0.001774 0.637098 0.001583 0.0009711325 0.0000044552 -0.0001835638 0.0000114998 -0.0000007139 0.0000463603 0.0011962775 -0.0000118223 0.0000246063 0.0011355367 -0.0000049236 0.0011135801
1413393891.45576 0.167443 0.361596 0.326541 -0.751527 -0.001505 -0.659699 0.001210 0.0009899692 -0.0000006339 -0.0001265087 0.0000113036 0.0000001606 0.0000275060 0.0012049462 -0.0000125896 0.0000228529 0.0011342891 -0.0000063882 0.0011095817
1413393891.50576 0.159487 0.377726 0.318438 -0.736468 -0.001061 -0.676468 0.002435 0.0009994146 -0.0000026672 -0.0000833256 0.0000113181 0.0000002965 0.0000181900 0.0012168153 -0.0000104652 0.0000226168 0.0011344906 -0.0000070031 0.0011088931
1413393891.55576 0.143656 0.394043 0.310331 -0.727378 -0.000750 -0.686223 0.004365 0.0010032932 -0.0000053837 -0.0000570956 0.0000113979 0.0000003982 0.0000144896 0.0012297072 -0.0000059000 0.0000229434 0.0011358298 -0.0000072009 0.0011097688
1413393891.60576 0.120223 0.412652 0.297571 -0.723777 -0.002196 -0.690029 0.001119 0.0010044135 0.0000009825 -0.0000475796 0.0000113862 0.0000000524 0.0000134972 0.0012421235 0.0000023759 0.0000224113 0.0011350537 -0.0000076108 0.0011084732
1413393891.65576 0.093442 0.433900 0.291982 -0.723299 -0.001707 -0.690532 0.001286 0.0010047829 -0.0000003413 -0.0000455019 0.0000114665 0.0000001254 0.0000133073 0.0012584265 0.0000130453 0.0000225924 0.0011317329 -0.0000092160 0.0011102992
1413393891.70576 0.060858 0.457299 0.289774 0.723324 0.002175 0.690505 0.000065 0.0010048788 0.0000019038 -0.0000462656 0.0000115061 0.0000000487 0.0000133633 0.0012778930 0.0000265382 0.0000221306 0.0011296572 -0.0000111618 0.0011111366
1413393891.75576 0.023148 0.487129 0.289536 0.723899 0.002680 0.689900 0.001006 0.0010047176 0.0000031377 -0.0000487606 0.0000114016 -0.0000000031 0.0000135068 0.0012979027 0.0000386245 0.0000199008 0.0011215145 -0.0000166222 0.0011102543
1413393891.80576 -0.023587 0.509060 0.291083 0.725499 0.002656 0.688213 0.002412 0.0010043754 0.0000062690 -0.0000529427 0.0000113246 -0.0000001879 0.0000139340 0.0013281668 0.0000597988 0.0000189023 0.0011260601 -0.0000200230 0.0011110821
1413393891.85576 -0.082473 0.527154 0.290905 0.729070 0.002676 0.684425 0.003484 0.0010030612 0.0000082004 -0.0000645741 0.0000111312 -0.0000004225 0.0000153073 0.0013512206 0.0000876740 0.0000182288 0.0011367218 -0.0000235297 0.0011120367
1413393891.90576 -0.150104 0.542623 0.290385 0.737126 0.002476 0.675736 0.004421 0.0009993392 0.0000095481 -0.0000879763 0.0000107656 -0.0000008634 0.0000188926 0.0013689904 0.0001214171 0.0000170380 0.0011539585 -0.0000271319 0.0011119496
1413393891.95576 -0.223570 0.558968 0.289970 0.749421 0.001526 0.662071 0.005322 0.0009912533 0.0000097827 -0.0001239221 0.0000101962 -0.0000014615 0.0000266176 0.0013810816 0.0001575848 0.0000150911 0.0011784035 -0.0000322206 0.0011106286
1413393892.00576 -0.301061 0.576641 0.289810 0.764811 0.000761 0.644225 0.006055 0.0009773857 0.0000094985 -0.0001683690 0.0000100501 -0.0000018976 0.0000402455 0.0013996156 0.0002026450 0.0000159809 0.0012187197 -0.0000340684 0.0011110591
1413393892.05576 -0.382829 0.594889 0.289215 0.778876 0.000558 0.627138 0.007085 0.0009605786 0.0000106722 -0.0002088536 0.0000098760 -0.0000025787 0.0000568025 0.0014203553 0.0002529606 0.0000165231 0.0012746390 -0.0000361281 0.0011107695
1413393892.10576 -0.472115 0.610379 0.290371 0.789492 0.000250 0.613712 0.007736 0.0009447450 0.0000118985 -0.0002400909 0.0000097180 -0.0000032874 0.0000725744 0.0014430186 0.0003088699 0.0000173021 0.0013484391 -0.0000385612 0.0011113041
1413393892.15576 -0.556512 0.626313 0.295299 0.797759 0.000205 0.602905 0.009263 0.0009321290 0.0000139055 -0.0002616828 0.0000096262 -0.0000041918 0.0000851745 0.0014635715 0.0003709209 0.0000184303 0.0014461828 -0.0000414169 0.0011122752
1413393892.20576 -0.641653 0.640543 0.300108 0.803152 0.000244 0.595689 0.010093 0.0009223709 0.0000153733 -0.0002767826 0.0000095282 -0.0000049252 0.0000948717 0.0014853466 0.0004314883 0.0000193156 0.0015514894 -0.0000439829 0.0011126186
1413393892.25576 -0.726124 0.658678 0.302348 0.806349 0.000532 0.591312 0.012312 0.0009163510 0.0000187373 -0.0002854188 0.0000095558 -0.0000061716 0.0001007773 0.0015061070 0.0004936246 0.0000207854 0.0016719629 -0.0000466332 0.0011137517
1413393892.30576 -0.809413 0.675907 0.304713 0.807920 -0.000455 0.589152 0.012823 0.0009133172 0.0000185223 -0.0002898127 0.0000094680 -0.0000062230 0.0001038664 0.0015336534 0.0005606074 0.0000224318 0.0018055347 -0.0000494135 0.0011150828
1413393892.35576 -0.890560 0.691696 0.305628 0.810227 -0.000893 0.585957 0.013662 0.0009088199 0.0000194872 -0.0002957741 0.0000094378 -0.0000066942 0.0001081794 0.0015608872 0.0006288387 0.0000241699 0.0019450444 -0.0000500368 0.0011154783
1413393892.40576 -0.970856 0.710434 0.303604 0.812443 -0.001711 0.582864 0.014259 0.0009044208 0.0000192818 -0.0003016420 0.0000093686 -0.0000067956 0.0001125667 0.0015867691 0.0006964813 0.0000258424 0.0020989851 -0.0000521700 0.0011160616
1413393892.45576 -1.049791 0.725863 0.300443 0.814198 -0.002234 0.580392 0.014914 0.0009006438 0.0000199057 -0.0003062450 0.0000093388 -0.0000071430 0.0001161206 0.0016180434 0.0007696466 0.0000272764 0.0022591134 -0.0000518134 0.0011153520
1413393892.50576 -1.128544 0.744006 0.293319 0.815056 -0.002308 0.579147 0.016354 0.0008984789 0.0000220410 -0.0003087135 0.0000093812 -0.0000079592 0.0001180707 0.0016455593 0.0008402250 0.0000287354 0.0024311533 -0.0000526618 0.0011148557
1413393892.55576 -1.203502 0.758261 0.286566 0.816680 -0.003501 0.576856 0.016088 0.0008950290 0.0000207448 -0.0003127416 0.0000092480 -0.0000076268 0.0001212910 0.0016778920 0.0009178105 0.0000291862 0.0026104736 -0.0000506133 0.0011124099
1413393892.60576 -1.275306 0.775209 0.279468 0.819331 -0.003910 0.573068 0.016552 0.0008891570 0.0000207667 -0.0003196691 0.0000092199 -0.0000078448 0.0001270058 0.0017051311 0.0009890967 0.0000303674 0.0027972947 -0.0000505293 0.0011115647
1413393892.65576 -1.339395 0.790449 0.276133 0.823860 -0.004184 0.566523 0.017023 0.0008787351 0.0000215548 -0.0003309718 0.0000091728 -0.0000084982 0.0001368438 0.0017364280 0.0010644869 0.0000300869 0.0029735457 -0.0000453208 0.0011075093
1413393892.70576 -1.407185 0.807920 0.262034 0.829682 -0.004666 0.557918 0.018284 0.0008631473 0.0000231382 -0.0003474592 0.0000092298 -0.0000097274 0.0001522469 0.0017664448 0.0011318881 0.0000308746 0.0031450886 -0.0000456293 0.0011076095
1413393892.75576 -1.468746 0.836528 0.247293 0.837083 -0.005635 0.546715 0.019060 0.0008436914 0.0000229035 -0.0003654512 0.0000091265 -0.0000103642 0.0001709334 0.0017990328 0.0012103558 0.0000297245 0.0033153485 -0.0000370902 0.0011038151
1413393892.80576 -1.527712 0.855514 0.233516 0.844826 -0.005133 0.534637 0.020139 0.0008215080 0.0000256505 -0.0003841308 0.0000091783 -0.0000124994 0.0001925638 0.0018516503 0.0013028727 0.0000288569 0.0034856311 -0.0000336126 0.0011021281
1413393892.85576 -1.582341 0.872623 0.223916 0.851447 -0.005269 0.524001 0.020830 0.0008025219 0.0000264063 -0.0003987709 0.0000091559 -0.0000136620 0.0002113930 0.0018901284 0.0013793485 0.0000292575 0.0036570285 -0.0000326970 0.0011022999
1413393892.90576 -1.625238 0.892683 0.216896 0.857966 -0.005470 0.513258 0.020745 0.0007824141 0.0000260709 -0.0004127954 0.0000089659 -0.0000143334 0.0002313603 0.0019219029 0.0014505792 0.0000280241 0.0038161594 -0.0000312082 0.0011009960
1413393892.95576 -1.662289 0.911054 0.216453 0.863864 -0.004630 0.503282 0.020605 0.0007641069 0.0000263759 -0.0004243025 0.0000087386 -0.0000152719 0.0002495006 0.0019542491 0.0015191296 0.0000237652 0.0039368298 -0.0000287603 0.0010979162
1413393893.00576 -1.687624 0.926133 0.219554 0.868508 -0.003425 0.495209 0.021224 0.0007479132 0.0000284952 -0.0004334896 0.0000086645 -0.0000171949 0.0002654321 0.0019816775 0.0015819488 0.0000192142 0.0040392581 -0.0000256545 0.0010949240
1413393893.05576 -1.701016 0.941461 0.227379 0.871390 -0.002336 0.490139 0.020912 0.0007384738 0.0000288661 -0.0004385086 0.0000084149 -0.0000178414 0.0002747494 0.0020028080 0.0016297160 0.0000128930 0.0040981751 -0.0000216118 0.0010908801
1413393893.10576 -1.706831 0.954817 0.236602 0.872883 -0.001607 0.487507 0.020263 0.0007328956 0.0000285842 -0.0004413470 0.0000081328 -0.0000179293 0.0002802414 0.0020221152 0.0016675861 0.0000061036 0.0041121779 -0.0000169424 0.0010866881
1413393893.15576 -1.704201 0.965596 0.247977 0.871837 -0.000854 0.489428 0.018965 0.0007362689 0.0000273871 -0.0004395940 0.0000078532 -0.0000170629 0.0002768544 0.0020385784 0.0016951593 0.0000004382 0.0040998016 -0.0000127540 0.0010833939
1413393893.20576 -1.702959 0.980246 0.255185 0.868987 0.001075 0.494475 0.018845 0.0007448578 0.0000291040 -0.0004348250 0.0000078716 -0.0000177019 0.0002680582 0.0020523672 0.0017083457 -0.0000034573 0.0040600253 -0.0000096601 0.0010810684
1413393893.25576 -1.696654 0.994439 0.263216 0.866107 0.001544 0.499529 0.018088 0.0007548144 0.0000285048 -0.0004291452 0.0000077370 -0.0000169080 0.0002580151 0.0020760593 0.0017302665 -0.0000064945 0.0040271697 -0.0000068281 0.0010792731
1413393893.30576 -1.685277 1.007805 0.272173 0.863296 -0.000176 0.504476 0.014958 0.0007644793 0.0000224702 -0.0004236561 0.0000072266 -0.0000131188 0.0002486258 0.0021008035 0.0017454744 -0.0000087100 0.0039788194 -0.0000046244 0.0010776895
1413393893.35576 -1.671226 1.020307 0.283130 0.861858 -0.003348 0.507040 0.009959 0.0007696967 0.0000122311 -0.0004207230 0.0000066270 -0.0000072990 0.0002437158 0.0021251082 0.0017528475 -0.0000099238 0.0039160146 -0.0000029126 0.0010759726
1413393893.40576 -1.655074 1.036513 0.292084 0.859596 -0.007108 0.510900 0.005076 0.0007767668 0.0000014416 -0.0004162809 0.0000063405 -0.0000013166 0.0002367089 0.0021489147 0.0017526435 -0.0000102043 0.0038463436 -0.0000016752 0.0010749320
1413393893.45576 -1.634594 1.050798 0.300437 0.857981 -0.010366 0.513577 0.000077 0.0007814245 -0.0000090860 -0.0004130090 0.0000063434 0.0000043297 0.0002318215 0.0021813417 0.0017568693 -0.0000103337 0.0037733117 -0.0000005282 0.0010743435
1413393893.50576 -1.610420 1.067111 0.307413 -0.857210 0.012861 -0.514782 0.004926 0.0007831317 -0.0000188733 -0.0004114152 0.0000065648 0.0000095186 0.0002296259 0.0022100570 0.0017523106 -0.0000101675 0.0036885638 0.0000002881 0.0010737953
1413393893.55576 -1.583899 1.080890 0.318543 -0.856307 0.014490 -0.516182 0.009210 0.0007861633 -0.0000268486 -0.0004088304 0.0000068505 0.0000136440 0.0002260284 0.0022427140 0.0017454700 -0.0000099064 0.0035950268 0.0000012157 0.0010731182
1413393893.60576 -1.553050 1.095857 0.327341 -0.855031 0.016386 -0.518142 0.013526 0.0007890168 -0.0000350011 -0.0004061683 0.0000073569 0.0000177815 0.0002224427 0.0022699953 0.0017309693 -0.0000096698 0.0034960596 0.0000016876 0.0010728793
1413393893.65576 -1.518325 1.110173 0.337703 -0.855410 0.018457 -0.517299 0.018300 0.0007875083 -0.0000438808 -0.0004062891 0.0000080672 0.0000225177 0.0002229592 0.0022997842 0.0017127593 -0.0000093566 0.0033869238 0.0000021629 0.0010723853
1413393893.70576 -1.479001 1.122122 0.349247 -0.855215 0.021114 -0.517336 0.022920 0.0007865840 -0.0000530140 -0.0004057689 0.0000089706 0.0000273661 0.0002226204 0.0023275866 0.0016872906 -0.0000088975 0.0032672983 0.0000028441 0.0010714782
1413393893.75576 -1.436109 1.135224 0.360442 -0.853524 0.023193 -0.519858 0.026592 0.0007901519 -0.0000609659 -0.0004020732 0.0000099097 0.0000311565 0.0002177699 0.0023500615 0.0016520436 -0.0000084257 0.0031372893 0.0000032232 0.0010708520
1413393893.80576 -1.389086 1.146229 0.372038 -0.851610 0.023763 -0.522877 0.028187 0.0007953353 -0.0000640719 -0.0003978130 0.0000102003 0.0000322699 0.0002119995 0.0023750962 0.0016138575 -0.0000079308 0.0030026872 0.0000034162 0.0010702555
1413393893.85576 -1.339089 1.157948 0.384785 -0.847129 0.024696 -0.530050 0.028429 0.0008086850 -0.0000659555 -0.0003873591 0.0000102672 0.0000319021 0.0001982396 0.0023956936 0.0015671569 -0.0000072835 0.0028614316 0.0000042007 0.0010692764
1413393893.90576 -1.286728 1.170201 0.399595 -0.842095 0.023280 -0.538130 0.027376 0.0008234784 -0.0000639117 -0.0003756118 0.0000096680 0.0000295537 0.0001836762 0.0024182875 0.0015179507 -0.0000066011 0.0027190713 0.0000043500 0.0010680018
1413393893.95576 -1.231301 1.179973 0.414700 -0.835802 0.022148 -0.547954 0.026274 0.0008408313 -0.0000619192 -0.0003605059 0.0000090898 0.0000270382 0.0001665419 0.0024427019 0.0014665704 -0.0000057302 0.0025781356 0.0000038554 0.0010665388
1413393894.00576 -1.173513 1.186232 0.427728 -0.831133 0.021514 -0.555080 0.025332 0.0008526198 -0.0000606412 -0.0003493336 0.0000087995 0.0000253614 0.0001548611 0.0024619841 0.0014083036 -0.0000050437 0.0024382993 0.0000044213 0.0010661078
1413393894.05576 -1.113694 1.192705 0.440034 -0.827926 0.019933 -0.559940 0.024645 0.0008608569 -0.0000583614 -0.0003412985 0.0000083993 0.0000236988 0.0001468516 0.0024737553 0.0013431666 -0.0000043492 0.0023010488 0.0000046834 0.0010655458
1413393894.10576 -1.053203 1.196933 0.452605 -0.825568 0.019431 -0.563434 0.024532 0.0008665497 -0.0000579549 -0.0003352907 0.0000082706 0.0000230410 0.0001410960 0.0024858128 0.0012753494 -0.0000036869 0.0021668181 0.0000047322 0.0010648141
1413393894.15576 -0.991813 1.198723 0.466330 -0.824702 0.019433 -0.564645 0.025801 0.0008684409 -0.0000597779 -0.0003328756 0.0000084908 0.0000235840 0.0001388385 0.0024926423 0.0012044324 -0.0000030348 0.0020400052 0.0000048188 0.0010644557
1413393894.20576 -0.929352 1.201477 0.479342 -0.824240 0.019635 -0.565249 0.027161 0.0008689663 -0.0000623454 -0.0003317981 0.0000088377 0.0000245289 0.0001378393 0.0024933428 0.0011297906 -0.0000024524 0.0019194256 0.0000047497 0.0010642832
1413393894.25576 -0.866422 1.199175 0.491317 -0.823798 0.019971 -0.565848 0.027826 0.0008696505 -0.0000637712 -0.0003307251 0.0000090021 0.0000250488 0.0001367533 0.0024955516 0.0010543368 -0.0000017704 0.0018035437 0.0000045577 0.0010631876
1413393894.30576 -0.802548 1.198579 0.504220 -0.823583 0.021250 -0.566026 0.029583 0.0008696754 -0.0000675612 -0.0003299242 0.0000095658 0.0000264698 0.0001360590 0.0024861520 0.0009746828 -0.0000011817 0.0016968187 0.0000041002 0.0010628726
1413393894.35576 -0.738603 1.194631 0.511877 -0.823117 0.021133 -0.566698 0.029757 0.0008703486 -0.0000683041 -0.0003290123 0.0000096614 0.0000266955 0.0001351596 0.0024810927 0.0008958112 -0.0000006317 0.0015967822 0.0000034631 0.0010622386
1413393894.40576 -0.673453 1.191268 0.516890 -0.823134 0.020127 -0.566761 0.028765 0.0008710570 -0.0000652250 -0.0003288374 0.0000091748 0.0000255086 0.0001348386 0.0024684805 0.0008147559 -0.0000001046 0.0015049099 0.0000032456 0.0010620195
1413393894.45576 -0.607952 1.185678 0.516661 -0.822836 0.018455 -0.567329 0.027156 0.0008723881 -0.0000610181 -0.0003281550 0.0000085474 0.0000238427 0.0001340219 0.0024576215 0.0007332766 0.0000003687 0.0014197994 0.0000031070 0.0010617004
1413393894.50576 -0.541479 1.179743 0.511600 -0.822063 0.016747 -0.568587 0.025312 0.0008747479 -0.0000568574 -0.0003262396 0.0000079608 0.0000221066 0.0001321269 0.0024413521 0.0006508556 0.0000007037 0.0013428442 0.0000028539 0.0010609662
1413393894.55576 -0.474876 1.172053 0.503972 -0.820815 0.014943 -0.570559 0.022396 0.0008784405 -0.0000504565 -0.0003230715 0.0000071472 0.0000194503 0.0001291319 0.0024243979 0.0005679184 0.0000010486 0.0012737867 0.0000028061 0.0010601946
1413393894.60576 -0.407884 1.163841 0.494006 -0.820379 0.013002 -0.571331 0.019771 0.0008801378 -0.0000443788 -0.0003219800 0.0000064685 0.0000171290 0.0001280028 0.0024033955 0.0004852109 0.0000010602 0.0012131757 0.0000022380 0.0010587784
1413393894.65576 -0.340281 1.154195 0.482752 -0.819036 0.011302 -0.573363 0.017508 0.0008836746 -0.0000392379 -0.0003184824 0.0000059614 0.0000150292 0.0001248817 0.0023815881 0.0004030819 0.0000012342 0.0011616237 0.0000022168 0.0010577863
1413393894.70576 -0.273500 1.143212 0.470260 -0.818143 0.010028 -0.574711 0.015790 0.0008858995 -0.0000354795 -0.0003162544 0.0000056273 0.0000135556 0.0001228927 0.0023567765 0.0003217245 0.0000012183 0.0011190738 0.0000020560 0.0010563739
1413393894.75576 -0.206443 1.132216 0.459185 -0.817233 0.008324 -0.576056 0.014813 0.0008882057 -0.0000320620 -0.0003138099 0.0000053550 0.0000122266 0.0001207668 0.0023295419 0.0002426442 0.0000012222 0.0010859679 0.0000021305 0.0010550994
1413393894.80576 -0.139153 1.121040 0.448829 -0.817207 0.007968 -0.576080 0.015504 0.0008882158 -0.0000327372 -0.0003137145 0.0000054023 0.0000124772 0.0001206393 0.0023025571 0.0001649542 0.0000012976 0.0010618520 0.0000022713 0.0010542269
1413393894.85576 -0.071718 1.109571 0.439461 -0.816105 0.007258 -0.577654 0.015362 0.0008906466 -0.0000318725 -0.0003107971 0.0000053310 0.0000120416 0.0001182036 0.0022758212 0.0000885258 0.0000013404 0.0010465712 0.0000023764 0.0010532293
1413393894.90576 -0.003998 1.097927 0.431962 -0.814355 0.005756 -0.580146 0.014948 0.0008946157 -0.0000295738 -0.0003060312 0.0000051633 0.0000110322 0.0001143362 0.0022497215 0.0000137747 0.0000013125 0.0010404947 0.0000023273 0.0010522892
