# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413393891.05576 0.166657 0.250046 0.318058 0.809948 0.003279 0.586456 0.006546 0.0007894570 0.0000128462 -0.0002529970 0.0000120747 -0.0000038492 0.0000937191 0.0011578476 0.0000114865 0.0000505835 0.0011335017 0.0000178018 0.0011885311
1413393891.10576 0.167562 0.262320 0.324299 0.809535 0.002489 0.587027 0.006816 0.0007863320 0.0000123201 -0.0002511339 0.0000120214 -0.0000036328 0.0000928710 0.0011609740 0.0000110238 0.0000485973 0.0011370861 0.0000162837 0.0011792892
1413393891.15576 0.169908 0.275044 0.333089 0.809931 0.001544 0.586490 0.006210 0.0007821346 0.0000109410 -0.0002506869 0.0000118553 -0.0000032687 0.0000928972 0.0011585958 0.0000075349 0.0000417399 0.0011379176 0.0000132393 0.0011618585
1413393891.20576 0.167601 0.285574 0.336012 0.809405 0.000556 0.587219 0.006104 0.0007816469 0.0000102500 -0.0002487915 0.0000117641 -0.0000030190 0.0000917005 0.0011611239 0.0000060914 0.0000385638 0.0011413025 0.0000123995 0.0011523904
1413393891.25576 0.168814 0.301141 0.339516 0.808225 0.000456 0.588849 0.005281 0.0007833812 0.0000089429 -0.0002455932 0.0000117185 -0.0000026059 0.0000894484 0.0011643737 0.0000040769 0.0000352606 0.0011433399 0.0000100280 0.0011454436
1413393891.30576 0.168412 0.314342 0.338094 0.803002 -0.000019 0.595951 0.005416 0.0007904748 0.0000088461 -0.0002338107 0.0000117729 -0.0000024259 0.0000815246 0.0011695201 0.0000039543 0.0000336964 0.0011484742 0.0000095179 0.0011422729
1413393891.35576 0.165330 0.326777 0.332292 0.789886 -0.000041 0.613234 0.004871 0.0008048972 0.0000084015 -0.0002014026 0.0000115955 -0.0000019323 0.0000624233 0.0011735348 0.0000020886 0.0000324460 0.0011504971 0.0000086113 0.0011377138
1413393891.40576 0.165398 0.345377 0.325169 0.771075 -0.001045 0.636735 0.003428 0.0008166997 0.0000056545 -0.0001529631 0.0000115581 -0.0000009097 0.0000403015 0.0011772333 0.0000019095 0.0000329539 0.0011522833 0.0000083926 0.0011361611
1413393891.45576 0.161715 0.362737 0.319618 0.752170 -0.001871 0.658966 0.001287 0.0008010790 0.0000015503 -0.0001010785 0.0000112253 -0.0000000635 0.0000240278 0.0011743321 -0.0000003257 0.0000290939 0.0011452764 0.0000056968 0.0011270354
1413393891.50576 0.151708 0.377636 0.311354 0.737166 -0.002376 0.675708 0.000142 0.0008042997 -0.0000005377 -0.0000646295 0.0000112563 0.0000001789 0.0000163823 0.0011802545 0.0000019680 0.0000288652 0.0011459807 0.0000050764 0.0011267703
1413393891.55576 0.138842 0.394810 0.302112 -0.727965 0.002634 -0.685607 0.001778 0.0008057296 -0.0000033788 -0.0000422889 0.0000113419 0.0000003240 0.0000134020 0.0011877912 0.0000062254 0.0000291447 0.0011447514 0.0000049760 0.0011275063
1413393891.60576 0.117717 0.408120 0.289011 0.724313 -0.002407 0.689462 0.002810 0.0008033570 0.0000020641 -0.0000339686 0.0000113700 0.0000000850 0.0000126196 0.0011957889 0.0000139054 0.0000297623 0.0011444972 0.0000044047 0.0011272020
1413393891.65576 0.090953 0.428644 0.283178 0.723799 -0.002822 0.690000 0.002519 0.0008027163 0.0000011751 -0.0000324448 0.0000114562 0.0000001384 0.0000124983 0.0012038226 0.0000217676 0.0000298334 0.0011393503 0.0000028691 0.0011287007
1413393891.70576 0.057447 0.451829 0.279679 0.723836 -0.002734 0.689953 0.004276 0.0007990453 0.0000019594 -0.0000334527 0.0000114728 0.0000001182 0.0000125695 0.0012103398 0.0000322003 0.0000278308 0.0011342639 0.0000005535 0.0011273354
1413393891.75576 0.020290 0.478321 0.279911 0.724440 -0.003500 0.689303 0.006034 0.0006736830 0.0000014075 -0.0000303443 0.0000113428 0.0000001099 0.0000124449 0.0011929185 0.0000440452 0.0000233252 0.0011238936 -0.0000047380 0.0011248340
1413393891.80576 -0.029522 0.502022 0.283432 0.725883 0.000194 0.687808 0.003619 0.0004013738 0.0000000633 -0.0000208392 0.0000109215 0.0000000382 0.0000120749 0.0011464665 0.0000534676 0.0000211482 0.0011227928 -0.0000092817 0.0011235809
1413393891.85576 -0.087612 0.521854 0.283547 0.729319 0.000002 0.684158 0.004695 0.0002563000 -0.0000004472 -0.0000172437 0.0000103438 -0.0000001067 0.0000120478 0.0011197282 0.0000543726 0.0000204858 0.0011226110 -0.0000138008 0.0011231283
1413393891.90576 -0.153532 0.537498 0.282558 0.737540 -0.000870 0.675274 0.006197 0.0002053453 -0.0000010479 -0.0000192179 0.0000099434 -0.0000001970 0.0000126503 0.0011088631 0.0000542234 0.0000189359 0.0011250556 -0.0000183881 0.0011227683
1413393891.95576 -0.226769 0.552306 0.279017 0.750036 -0.002789 0.661342 0.008128 0.0001808414 -0.0000015714 -0.0000242502 0.0000096138 -0.0000002030 0.0000141127 0.0011009051 0.0000519203 0.0000170330 0.0011261943 -0.0000228527 0.0011209328
1413393892.00576 -0.298721 0.572648 0.278126 0.765709 -0.005918 0.643068 0.010906 0.0001624034 -0.0000018397 -0.0000298983 0.0000094963 -0.0000001024 0.0000164864 0.0010994197 0.0000527748 0.0000178106 0.0011314372 -0.0000253184 0.0011202879
1413393892.05576 -0.376599 0.592326 0.276579 0.779868 -0.007445 0.625762 0.013118 0.0001323838 -0.0000015894 -0.0000308192 0.0000092900 -0.0000000708 0.0000182342 0.0010953814 0.0000506645 0.0000199717 0.0011341592 -0.0000257069 0.0011166943
1413393892.10576 -0.459805 0.607444 0.283128 0.790870 -0.008288 0.611769 0.013981 0.0001143434 -0.0000014816 -0.0000309238 0.0000091903 -0.0000000846 0.0000195935 0.0010935680 0.0000497551 0.0000216760 0.0011421281 -0.0000277018 0.0011170170
1413393892.15576 -0.539833 0.628168 0.288703 0.799155 -0.009397 0.600839 0.015957 0.0001027139 -0.0000012437 -0.0000307349 0.0000090419 -0.0000001848 0.0000205629 0.0010931172 0.0000489388 0.0000230528 0.0011506789 -0.0000296262 0.0011176922
1413393892.20576 -0.619923 0.646919 0.295252 0.804543 -0.010181 0.593562 0.017050 0.0000899769 -0.0000011207 -0.0000285701 0.0000088768 -0.0000002435 0.0000205054 0.0010926372 0.0000471551 0.0000242556 0.0011592246 -0.0000317051 0.0011179354
1413393892.25576 -0.701089 0.665744 0.299877 0.807665 -0.009687 0.589259 0.018904 0.0000771478 -0.0000008071 -0.0000253817 0.0000087285 -0.0000003756 0.0000198101 0.0010927441 0.0000439763 0.0000256942 0.0011656646 -0.0000334211 0.0011181247
1413393892.30576 -0.781106 0.684572 0.303520 0.809166 -0.011064 0.587153 0.019495 0.0000675797 -0.0000007736 -0.0000226865 0.0000086175 -0.0000004058 0.0000190589 0.0010942727 0.0000408322 0.0000271670 0.0011711209 -0.0000350133 0.0011183118
1413393892.35576 -0.859806 0.704128 0.304624 0.811325 -0.011757 0.584118 0.020468 0.0000603653 -0.0000006454 -0.0000207729 0.0000085073 -0.0000004648 0.0000185830 0.0010966876 0.0000379455 0.0000284732 0.0011770893 -0.0000365590 0.0011181439
1413393892.40576 -0.937010 0.723791 0.303421 0.813408 -0.012678 0.581179 0.020923 0.0000549854 -0.0000005463 -0.0000193528 0.0000083957 -0.0000005143 0.0000182396 0.0010997262 0.0000354880 0.0000294859 0.0011834163 -0.0000377196 0.0011175022
1413393892.45576 -1.011888 0.742793 0.300269 0.815091 -0.013952 0.578762 0.021605 0.0000509099 -0.0000004296 -0.0000181413 0.0000082839 -0.0000005628 0.0000178129 0.0011027666 0.0000337189 0.0000298557 0.0011878084 -0.0000371439 0.0011154694
1413393892.50576 -1.086703 0.762263 0.294218 0.815874 -0.014165 0.577599 0.022996 0.0000477625 -0.0000002524 -0.0000171191 0.0000081777 -0.0000006436 0.0000174352 0.0011065290 0.0000310515 0.0000304456 0.0011948260 -0.0000378659 0.0011140774
1413393892.55576 -1.157040 0.780428 0.285496 0.817095 -0.016470 0.575788 0.023502 0.0000444094 -0.0000001555 -0.0000159910 0.0000080445 -0.0000006657 0.0000169545 0.0011086158 0.0000326775 0.0000279306 0.0011875916 -0.0000291684 0.0011066107
1413393892.60576 -1.227332 0.798310 0.276510 0.819550 -0.016747 0.572268 0.023826 0.0000419001 -0.0000001371 -0.0000153333 0.0000079652 -0.0000006844 0.0000168208 0.0011122606 0.0000300021 0.0000277416 0.0011929284 -0.0000289061 0.0011050469
1413393892.65576 -1.291922 0.814537 0.269158 0.823827 -0.016717 0.566093 0.023847 0.0000384406 0.0000001395 -0.0000145283 0.0000078107 -0.0000007744 0.0000167408 0.0011154520 0.0000275660 0.0000272892 0.0011881047 -0.0000220711 0.0010995906
1413393892.70576 -1.355950 0.834925 0.254977 0.829597 -0.017681 0.557510 0.025284 0.0000360662 0.0000002157 -0.0000141195 0.0000077361 -0.0000008509 0.0000168659 0.0011192429 0.0000255270 0.0000273810 0.0011929273 -0.0000211771 0.0010990961
1413393892.75576 -1.418032 0.853860 0.240969 0.836910 -0.017403 0.546484 0.025168 0.0000340579 0.0000001856 -0.0000139975 0.0000076339 -0.0000008709 0.0000172833 0.0011235076 0.0000240747 0.0000276621 0.0011976694 -0.0000203691 0.0010989775
1413393892.80576 -1.477672 0.874028 0.225951 0.844636 -0.016511 0.534450 0.026074 0.0000322896 0.0000001981 -0.0000139733 0.0000075200 -0.0000009146 0.0000178236 0.0011276289 0.0000232170 0.0000281148 0.0012023419 -0.0000196179 0.0010989569
1413393892.85576 -1.530389 0.895445 0.213953 0.851100 -0.016866 0.524044 0.026874 0.0000305452 0.0000001859 -0.0000137177 0.0000073569 -0.0000009401 0.0000181444 0.0011318289 0.0000227776 0.0000283505 0.0012051716 -0.0000183737 0.0010984966
1413393892.90576 -1.580552 0.918235 0.202136 0.857361 -0.017409 0.513716 0.026927 0.0000292248 0.0000001486 -0.0000136041 0.0000072091 -0.0000009411 0.0000185547 0.0011368302 0.0000226672 0.0000289920 0.0012086792 -0.0000174968 0.0010982769
1413393892.95576 -1.622024 0.940480 0.194727 0.862894 -0.016772 0.504396 0.026768 0.0000274626 0.0000002444 -0.0000130569 0.0000070327 -0.0000010111 0.0000186401 0.0011412431 0.0000241894 0.0000286786 0.0012084002 -0.0000152365 0.0010976120
1413393893.00576 -1.654027 0.962231 0.190863 0.867319 -0.016069 0.496724 0.027641 0.0000262763 0.0000003294 -0.0000127075 0.0000068664 -0.0000010803 0.0000187540 0.0011451835 0.0000253843 0.0000281134 0.0012090284 -0.0000132630 0.0010970624
1413393893.05576 -1.678609 0.981991 0.189938 0.869871 -0.015107 0.492289 0.027340 0.0000254646 0.0000003842 -0.0000123961 0.0000066438 -0.0000011217 0.0000187381 0.0011473468 0.0000271386 0.0000265203 0.0012086349 -0.0000109887 0.0010959889
1413393893.10576 -1.691142 0.997417 0.193737 0.871267 -0.014884 0.489851 0.026812 0.0000247781 0.0000003663 -0.0000120283 0.0000063678 -0.0000010977 0.0000185614 0.0011470556 0.0000293113 0.0000236628 0.0012052446 -0.0000082973 0.0010941264
1413393893.15576 -1.666615 1.002714 0.212618 0.870952 -0.014568 0.490487 0.025566 0.0000214245 0.0000003497 -0.0000097538 0.0000058788 -0.0000010568 0.0000168818 0.0011207434 0.0000364265 0.0000138303 0.0011781639 -0.0000011560 0.0010890680
1413393893.20576 -1.656590 1.014357 0.222065 0.868315 -0.013326 0.495149 0.026037 0.0000179354 0.0000002777 -0.0000073259 0.0000055384 -0.0000009606 0.0000149361 0.0011059039 0.0000337989 0.0000079575 0.0011539666 0.0000027020 0.0010855338
1413393893.25576 -1.648998 1.030386 0.227719 0.865311 -0.013224 0.500402 0.025695 0.0000157851 0.0000001861 -0.0000058572 0.0000053924 -0.0000008757 0.0000136614 0.0010970280 0.0000323764 0.0000041732 0.0011399045 0.0000049775 0.0010837439
1413393893.30576 -1.637172 1.051898 0.234037 0.862232 -0.016062 0.505704 0.023711 0.0000145090 0.0000000728 -0.0000049965 0.0000052751 -0.0000007790 0.0000128155 0.0010891699 0.0000334560 0.0000010642 0.0011300943 0.0000068283 0.0010823311
1413393893.35576 -1.621871 1.073911 0.240378 0.860409 -0.020342 0.508810 0.019895 0.0000136775 -0.0000000664 -0.0000044627 0.0000051709 -0.0000006739 0.0000122438 0.0010827283 0.0000341350 -0.0000012818 0.0011243973 0.0000076931 0.0010810342
1413393893.40576 -1.601291 1.096415 0.246574 0.857825 -0.024744 0.513093 0.016083 0.0000132757 -0.0000001743 -0.0000041550 0.0000051121 -0.0000005785 0.0000118224 0.0010792632 0.0000346301 -0.0000025697 0.0011207351 0.0000082423 0.0010804604
1413393893.45576 -1.573516 1.116492 0.252621 0.855914 -0.029005 0.516158 0.012286 0.0000127910 -0.0000002722 -0.0000038452 0.0000050316 -0.0000005001 0.0000114281 0.0010749790 0.0000356356 -0.0000034716 0.0011159434 0.0000085163 0.0010797468
1413393893.50576 -1.544291 1.140397 0.258957 0.854998 -0.032409 0.517549 0.008447 0.0000124931 -0.0000003332 -0.0000036490 0.0000049527 -0.0000004319 0.0000111413 0.0010730640 0.0000352513 -0.0000039359 0.0011131549 0.0000087644 0.0010789855
1413393893.55576 -1.512325 1.162765 0.265867 0.853762 -0.035091 0.519451 0.005483 0.0000122707 -0.0000003810 -0.0000034898 0.0000048798 -0.0000003784 0.0000108849 0.0010716845 0.0000347440 -0.0000042479 0.0011103908 0.0000090988 0.0010784117
1413393893.60576 -1.477698 1.184300 0.272261 0.852257 -0.037694 0.521758 0.002313 0.0000120674 -0.0000004134 -0.0000033336 0.0000048259 -0.0000003305 0.0000106471 0.0010707108 0.0000338659 -0.0000042386 0.0011079127 0.0000092592 0.0010780981
1413393893.65576 -1.439910 1.204249 0.279393 -0.852304 0.040413 -0.521480 0.001442 0.0000118861 -0.0000004495 -0.0000032233 0.0000047704 -0.0000002700 0.0000104741 0.0010699160 0.0000333466 -0.0000041657 0.0011058989 0.0000093962 0.0010777538
1413393893.70576 -1.395124 1.220938 0.288325 -0.851683 0.044392 -0.522151 0.004848 0.0000116220 -0.0000004614 -0.0000030663 0.0000047069 -0.0000002238 0.0000102611 0.0010684514 0.0000329093 -0.0000040461 0.0011033542 0.0000097431 0.0010771445
1413393893.75576 -1.349618 1.235656 0.298971 -0.849789 0.046977 -0.524967 0.007800 0.0000114590 -0.0000004624 -0.0000029691 0.0000046201 -0.0000001712 0.0000100608 0.0010676088 0.0000324177 -0.0000036702 0.0011005891 0.0000101441 0.0010761245
1413393893.80576 -1.299178 1.247474 0.310637 -0.847667 0.048401 -0.528244 0.008660 0.0000111840 -0.0000003805 -0.0000028323 0.0000045156 -0.0000001631 0.0000098450 0.0010659485 0.0000322940 -0.0000030340 0.0010968319 0.0000106591 0.0010746977
1413393893.85576 -1.248481 1.253634 0.323271 -0.842827 0.048770 -0.535901 0.008600 0.0000110009 -0.0000003393 -0.0000027124 0.0000044531 -0.0000001473 0.0000096153 0.0010651627 0.0000318068 -0.0000024037 0.0010925620 0.0000112372 0.0010732736
1413393893.90576 -1.197908 1.260744 0.337289 -0.837609 0.046441 -0.544240 0.007505 0.0000108591 -0.0000002361 -0.0000025999 0.0000043766 -0.0000001569 0.0000094068 0.0010641465 0.0000315804 -0.0000015674 0.0010884731 0.0000111971 0.0010719604
1413393893.95576 -1.142304 1.267940 0.350223 -0.831032 0.045146 -0.554359 0.005840 0.0000108153 -0.0000001687 -0.0000025090 0.0000043259 -0.0000001568 0.0000091946 0.0010635315 0.0000312242 -0.0000008889 0.0010843500 0.0000108007 0.0010708882
1413393894.00576 -1.084312 1.272802 0.363511 -0.826267 0.044655 -0.561489 0.004410 0.0000107808 -0.0000001156 -0.0000024503 0.0000042959 -0.0000001647 0.0000090322 0.0010632365 0.0000307285 -0.0000003051 0.0010805850 0.0000105264 0.0010699064
1413393894.05576 -1.024198 1.276023 0.376029 -0.822946 0.043433 -0.566448 0.003263 0.0000106740 -0.0000000604 -0.0000023764 0.0000042686 -0.0000001745 0.0000088874 0.0010628816 0.0000299162 0.0000002473 0.0010771244 0.0000107734 0.0010689913
1413393894.10576 -0.963535 1.274324 0.391283 -0.820566 0.043232 -0.569907 0.003040 0.0000105341 -0.0000000189 -0.0000023179 0.0000042428 -0.0000001747 0.0000087690 0.0010625359 0.0000290108 0.0000009068 0.0010735939 0.0000109599 0.0010681584
1413393894.15576 -0.902254 1.274231 0.404593 -0.819577 0.043452 -0.571305 0.003905 0.0000103876 -0.0000000121 -0.0000022449 0.0000042253 -0.0000001721 0.0000086820 0.0010622060 0.0000281244 0.0000015187 0.0010711534 0.0000104605 0.0010678277
1413393894.20576 -0.839815 1.273038 0.418132 -0.819051 0.043829 -0.572022 0.005087 0.0000102125 -0.0000000052 -0.0000021820 0.0000042053 -0.0000001597 0.0000085899 0.0010618359 0.0000271484 0.0000021597 0.0010682469 0.0000102044 0.0010674796
1413393894.25576 -0.777822 1.266822 0.432771 -0.818567 0.044432 -0.572661 0.005842 0.0000100077 0.0000000019 -0.0000021291 0.0000041806 -0.0000001432 0.0000084764 0.0010613850 0.0000260537 0.0000028251 0.0010649989 0.0000099799 0.0010668894
1413393894.30576 -0.714613 1.262861 0.445504 -0.818215 0.045772 -0.573042 0.007255 0.0000098510 -0.0000000220 -0.0000020609 0.0000041611 -0.0000001161 0.0000083660 0.0010609573 0.0000251981 0.0000033824 0.0010629196 0.0000093339 0.0010662932
1413393894.35576 -0.651328 1.256562 0.455040 -0.817731 0.045893 -0.573721 0.007318 0.0000097025 -0.0000000292 -0.0000019895 0.0000041420 -0.0000000982 0.0000082495 0.0010604558 0.0000243077 0.0000037787 0.0010610686 0.0000087248 0.0010656572
1413393894.40576 -0.586780 1.248986 0.460716 -0.817699 0.045039 -0.573849 0.006164 0.0000095364 -0.0000000201 -0.0000019120 0.0000041202 -0.0000000896 0.0000081343 0.0010599944 0.0000233683 0.0000041670 0.0010590819 0.0000080298 0.0010648239
1413393894.45576 -0.521575 1.239916 0.461782 -0.817392 0.043615 -0.574412 0.004375 0.0000093883 0.0000000080 -0.0000018576 0.0000040985 -0.0000000890 0.0000080095 0.0010594587 0.0000224272 0.0000045220 0.0010572144 0.0000076163 0.0010638923
1413393894.50576 -0.456259 1.229095 0.458424 -0.816600 0.042123 -0.575660 0.002572 0.0000091878 0.0000000185 -0.0000017824 0.0000040687 -0.0000000747 0.0000078732 0.0010587609 0.0000212034 0.0000046640 0.0010543777 0.0000068854 0.0010624637
1413393894.55576 -0.390884 1.217942 0.452231 0.815318 -0.040662 0.577583 0.000587 0.0000090260 0.0000000644 -0.0000017384 0.0000040505 -0.0000000877 0.0000077631 0.0010581624 0.0000202116 0.0000050302 0.0010528118 0.0000067517 0.0010614181
1413393894.60576 -0.325490 1.205100 0.443322 0.814871 -0.038946 0.578322 0.003390 0.0000088651 0.0000001054 -0.0000017083 0.0000040307 -0.0000000929 0.0000076694 0.0010575014 0.0000191652 0.0000052674 0.0010510621 0.0000066057 0.0010601038
1413393894.65576 -0.259879 1.191839 0.434243 0.813529 -0.037557 0.580281 0.005876 0.0000087438 0.0000001410 -0.0000016787 0.0000040093 -0.0000000937 0.0000075701 0.0010568692 0.0000182268 0.0000054259 0.0010494875 0.0000064661 0.0010586352
1413393894.70576 -0.194449 1.176068 0.425368 0.812685 -0.036436 0.581514 0.007571 0.0000086585 0.0000001684 -0.0000016575 0.0000039929 -0.0000000931 0.0000074867 0.0010564400 0.0000174160 0.0000057094 0.0010482736 0.0000064299 0.0010575126
1413393894.75576 -0.128580 1.160285 0.417009 0.811884 -0.034764 0.582717 0.008717 0.0000085488 0.0000001963 -0.0000016418 0.0000039696 -0.0000000862 0.0000073982 0.0010559230 0.0000164590 0.0000058799 0.0010466150 0.0000063976 0.0010560802
1413393894.80576 -0.063513 1.142954 0.409430 0.811887 -0.034396 0.582747 0.007932 0.0000084383 0.0000001982 -0.0000016173 0.0000039512 -0.0000000714 0.0000073395 0.0010554096 0.0000155240 0.0000059826 0.0010452405 0.0000062537 0.0010550199
1413393894.85576 0.001522 1.125428 0.402896 0.810828 -0.033612 0.584264 0.008013 0.0000083271 0.0000002175 -0.0000015886 0.0000039311 -0.0000000627 0.0000072682 0.0010549016 0.0000145712 0.0000060723 0.0010437609 0.0000062143 0.0010538455
1413393894.90576 0.066479 1.107523 0.397512 0.809132 -0.031983 0.586696 0.008411 0.0000082267 0.0000002463 -0.0000015593 0.0000039108 -0.0000000577 0.0000071978 0.0010544336 0.0000136751 0.0000061485 0.0010424464 0.0000061569 0.0010528275
