# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413393217.15576 -0.014773 0.004702 0.062319 0.803038 0.008711 0.595778 0.010173 0.0009182436 0.0000257661 -0.0002742443 0.0000140908 -0.0000065365 0.0000948680 0.0010469654 0.0000188708 -0.0000068404 0.0010434297 -0.0000042665 0.0010406253
1413393217.20576 -0.019549 0.008282 0.075509 0.803499 0.008377 0.595158 0.010280 0.0009173552 0.0000256093 -0.0002757941 0.0000140637 -0.0000065695 0.0000959077 0.0010448292 0.0000180915 -0.0000047675 0.0010437220 -0.0000030410 0.0010384312
1413393217.25576 -0.024894 0.012658 0.087694 0.803304 0.008546 0.595395 0.011587 0.0009176896 0.0000279025 -0.0002751420 0.0000139692 -0.0000074099 0.0000953074 0.0010422777 0.0000172921 -0.0000027214 0.0010434337 -0.0000016102 0.0010347866
1413393217.30576 -0.030424 0.017496 0.098426 0.803599 0.008632 0.594977 0.012498 0.0009171798 0.0000294077 -0.0002758843 0.0000140412 -0.0000079065 0.0000958059 0.0010409046 0.0000172086 -0.0000012448 0.0010443921 -0.0000008183 0.0010336106
1413393217.35576 -0.037097 0.024126 0.106498 0.804140 0.008402 0.594254 0.012303 0.0009162740 0.0000288549 -0.0002774330 0.0000140879 -0.0000077716 0.0000968603 0.0010400534 0.0000174416 0.0000004019 0.0010457877 0.0000000866 0.0010328166
1413393217.40576 -0.044723 0.030285 0.113879 0.804692 0.008168 0.593503 0.012589 0.0009151331 0.0000292866 -0.0002791878 0.0000138357 -0.0000081844 0.0000979347 0.0010391827 0.0000179007 0.0000017398 0.0010471857 0.0000013578 0.0010310622
1413393217.45576 -0.052883 0.035667 0.122187 0.805426 0.008036 0.592506 0.012684 0.0009142256 0.0000289828 -0.0002805893 0.0000133622 -0.0000084064 0.0000986835 0.0010386682 0.0000184173 0.0000033998 0.0010478985 0.0000028903 0.0010291573
1413393217.50576 -0.060660 0.043295 0.127727 0.805567 0.008295 0.592309 0.012748 0.0009134973 0.0000293818 -0.0002814521 0.0000130971 -0.0000087518 0.0000991145 0.0010376903 0.0000188876 0.0000041589 0.0010489739 0.0000036885 0.0010272895
1413393217.55576 -0.070589 0.050629 0.132844 0.805534 0.007755 0.592354 0.013093 0.0009139217 0.0000289564 -0.0002810756 0.0000130665 -0.0000086356 0.0000988798 0.0010378582 0.0000200099 0.0000047410 0.0010519700 0.0000040281 0.0010271541
1413393217.60576 -0.081865 0.059519 0.139005 0.805581 0.008434 0.592271 0.013522 0.0009138576 0.0000299243 -0.0002809495 0.0000127820 -0.0000091163 0.0000986310 0.0010365362 0.0000196317 0.0000050748 0.0010518144 0.0000038682 0.0010254959
1413393217.65576 -0.093095 0.069281 0.143065 0.805641 0.008724 0.592192 0.013213 0.0009136161 0.0000301221 -0.0002814653 0.0000128696 -0.0000091907 0.0000990354 0.0010382048 0.0000220057 0.0000061220 0.0010562135 0.0000042638 0.0010262785
1413393217.70576 -0.103663 0.082528 0.158042 0.806227 0.008671 0.591378 0.013981 0.0009129167 0.0000306083 -0.0002816849 0.0000122189 -0.0000095149 0.0000987829 0.0010341349 0.0000222562 0.0000020996 0.0010479260 0.0000030441 0.0010192015
1413393217.75576 -0.114989 0.094334 0.166249 0.806006 0.008729 0.591688 0.013556 0.0009123429 0.0000306920 -0.0002826416 0.0000122838 -0.0000095608 0.0000994893 0.0010368706 0.0000254048 0.0000027223 0.0010518138 0.0000033866 0.0010196348
1413393217.80576 -0.126425 0.107204 0.176124 0.806231 0.008544 0.591391 0.013224 0.0009121435 0.0000299184 -0.0002831314 0.0000122639 -0.0000093251 0.0000998623 0.0010394223 0.0000286331 0.0000032240 0.0010560955 0.0000037241 0.0010199968
1413393217.85576 -0.138692 0.121527 0.187788 0.806505 0.007768 0.591042 0.012584 0.0009122111 0.0000277983 -0.0002832537 0.0000121061 -0.0000086665 0.0000999239 0.0010418605 0.0000315331 0.0000033281 0.0010589414 0.0000034416 0.0010200215
1413393217.90576 -0.149968 0.135456 0.200865 0.806396 0.007669 0.591204 0.012020 0.0009121154 0.0000272313 -0.0002835705 0.0000120807 -0.0000085128 0.0001001476 0.0010457377 0.0000350346 0.0000034511 0.0010632404 0.0000030573 0.0010200271
1413393217.95576 -0.162250 0.150256 0.215209 0.805954 0.007335 0.591816 0.011764 0.0009130587 0.0000263501 -0.0002823930 0.0000119882 -0.0000082056 0.0000993218 0.0010496447 0.0000387568 0.0000035214 0.0010675201 0.0000030051 0.0010201904
1413393218.00576 -0.175107 0.164586 0.229359 0.806193 0.006309 0.591523 0.010660 0.0009127455 0.0000236016 -0.0002832072 0.0000118315 -0.0000073882 0.0000998744 0.0010540603 0.0000425544 0.0000033699 0.0010727166 0.0000026086 0.0010203153
1413393218.05576 -0.187688 0.180042 0.242201 0.805987 0.004414 0.591867 0.007690 0.0009135685 0.0000168807 -0.0002826691 0.0000115890 -0.0000052504 0.0000995094 0.0010602884 0.0000480499 0.0000038890 0.0010801754 0.0000029120 0.0010210248
1413393218.10576 -0.199476 0.198114 0.254289 0.806353 0.001933 0.591412 0.004764 0.0009132315 0.0000091037 -0.0002834868 0.0000112000 -0.0000028861 0.0000999289 0.0010639961 0.0000513242 0.0000027574 0.0010809492 0.0000017276 0.0010204053
1413393218.15576 -0.212880 0.215098 0.263083 -0.806372 0.001810 -0.591406 0.000365 0.0009130927 -0.0000025814 -0.0002839501 0.0000110957 0.0000007740 0.0001002414 0.0010720274 0.0000573348 0.0000026301 0.0010870657 0.0000017222 0.0010208092
1413393218.20576 -0.225414 0.230945 0.269096 -0.806167 0.005381 -0.591629 0.006450 0.0009133323 -0.0000156681 -0.0002832938 0.0000113550 0.0000048756 0.0000998134 0.0010801884 0.0000638737 0.0000025236 0.0010939884 0.0000020719 0.0010213551
1413393218.25576 -0.239884 0.246048 0.272837 -0.806693 0.010166 -0.590751 0.012506 0.0009114899 -0.0000302763 -0.0002848579 0.0000120960 0.0000095344 0.0001009979 0.0010880199 0.0000701944 0.0000022362 0.0011012719 0.0000023110 0.0010218584
1413393218.30576 -0.248177 0.264751 0.274365 -0.807870 0.013791 -0.588960 0.016786 0.0009085489 -0.0000413940 -0.0002873871 0.0000126886 0.0000131993 0.0001027912 0.0010898837 0.0000761246 0.0000000829 0.0011011113 0.0000015671 0.0010182241
1413393218.35576 -0.261608 0.276581 0.274166 -0.808043 0.013342 -0.588719 0.017255 0.0009077698 -0.0000408474 -0.0002886130 0.0000126500 0.0000130855 0.0001036758 0.0011000254 0.0000826380 -0.0000001140 0.0011063687 0.0000017412 0.0010187250
1413393218.40576 -0.276130 0.288971 0.272375 -0.807570 0.011043 -0.589533 0.012610 0.0009094864 -0.0000315312 -0.0002874239 0.0000118987 0.0000100175 0.0001027330 0.0011062888 0.0000885230 -0.0000003697 0.0011143088 0.0000017962 0.0010192010
1413393218.45576 -0.289333 0.299996 0.268797 -0.807539 0.007753 -0.589718 0.007276 0.0009104778 -0.0000198495 -0.0002870772 0.0000112126 0.0000062805 0.0001023756 0.0011131984 0.0000961617 -0.0000005090 0.0011226449 0.0000012934 0.0010189675
1413393218.50576 -0.303088 0.310521 0.264384 -0.807092 0.004018 -0.590408 0.002087 0.0009117137 -0.0000077368 -0.0002859310 0.0000108291 0.0000023910 0.0001014699 0.0011192201 0.0001024319 -0.0000007057 0.0011304297 0.0000009689 0.0010192797
1413393218.55576 -0.317827 0.322944 0.260421 0.806780 -0.001243 0.590839 0.003742 0.0009123302 0.0000039800 -0.0002851887 0.0000107780 -0.0000013257 0.0001009158 0.0011258736 0.0001094475 -0.0000007782 0.0011395426 0.0000007364 0.0010196899
1413393218.60576 -0.334063 0.337440 0.258102 0.805942 0.001366 0.591947 0.007397 0.0009137120 0.0000124801 -0.0002830581 0.0000109265 -0.0000039406 0.0000993924 0.0011351649 0.0001187029 -0.0000009844 0.0011489034 -0.0000000864 0.0010194711
1413393218.65576 -0.350036 0.349259 0.254805 0.805435 0.003127 0.592600 0.009490 0.0009146165 0.0000179330 -0.0002815825 0.0000111068 -0.0000055764 0.0000983427 0.0011465490 0.0001300249 -0.0000010568 0.0011605314 -0.0000006135 0.0010192678
1413393218.70576 -0.365503 0.361982 0.252947 0.805467 0.002561 0.592552 0.009976 0.0009146255 0.0000179912 -0.0002815466 0.0000110752 -0.0000055954 0.0000982319 0.0011539340 0.0001386737 -0.0000014695 0.0011706717 -0.0000012765 0.0010191256
1413393218.75576 -0.382389 0.373716 0.250595 0.806603 0.003811 0.590988 0.010497 0.0009121867 0.0000203885 -0.0002849221 0.0000111632 -0.0000064308 0.0001005583 0.0011637506 0.0001487250 -0.0000018137 0.0011824324 -0.0000016161 0.0010193340
1413393218.80576 -0.399159 0.385794 0.248689 0.809701 0.003212 0.586763 0.009109 0.0009062970 0.0000176156 -0.0002933568 0.0000110417 -0.0000057511 0.0001065793 0.0011733135 0.0001596454 -0.0000020843 0.0011963344 -0.0000018543 0.0010196071
1413393218.85576 -0.415064 0.399059 0.247088 0.814711 -0.000171 0.579842 0.005495 0.0008963584 0.0000081661 -0.0003068534 0.0000107579 -0.0000028004 0.0001167662 0.0011828762 0.0001707688 -0.0000024469 0.0012093476 -0.0000021107 0.0010196688
1413393218.90576 -0.430246 0.409792 0.245862 0.819737 -0.002478 0.572732 0.001785 0.0008854247 0.0000004061 -0.0003201282 0.0000106242 -0.0000000967 0.0001275365 0.0011924542 0.0001822400 -0.0000034580 0.0012186545 -0.0000025527 0.0010191840
1413393218.95576 -0.445493 0.421966 0.245296 -0.823916 0.004151 -0.566696 0.000751 0.0008757168 -0.0000054100 -0.0003312730 0.0000106597 0.0000021269 0.0001372268 0.0012014324 0.0001924164 -0.0000035411 0.0012310141 -0.0000025596 0.0010195611
1413393219.00576 -0.458703 0.433810 0.246005 -0.826620 0.006019 -0.562724 0.002245 0.0008692843 -0.0000095682 -0.0003382553 0.0000107248 0.0000038334 0.0001436061 0.0012119633 0.0002034396 -0.0000036500 0.0012435387 -0.0000025251 0.0010199539
1413393219.05576 -0.471271 0.445294 0.247240 -0.828040 0.006946 -0.560609 0.004279 0.0008656232 -0.0000135890 -0.0003420673 0.0000108060 0.0000055181 0.0001471939 0.0012225922 0.0002137723 -0.0000038468 0.0012542465 -0.0000025729 0.0010202512
1413393219.10576 -0.481764 0.456113 0.250238 -0.827819 0.006667 -0.560937 0.004543 0.0008662345 -0.0000136900 -0.0003414819 0.0000107596 0.0000055685 0.0001466115 0.0012327455 0.0002237913 -0.0000040878 0.0012648772 -0.0000025778 0.0010206436
1413393219.15576 -0.490293 0.466393 0.254036 -0.827157 0.007066 -0.561903 0.005185 0.0008678569 -0.0000150998 -0.0003397700 0.0000107394 0.0000061205 0.0001449736 0.0012423212 0.0002327418 -0.0000043755 0.0012736600 -0.0000025751 0.0010209908
1413393219.20576 -0.497260 0.476463 0.258359 -0.826715 0.006756 -0.562550 0.005865 0.0008689332 -0.0000158605 -0.0003386522 0.0000106643 0.0000064379 0.0001438939 0.0012513212 0.0002409548 -0.0000047454 0.0012807896 -0.0000025899 0.0010213066
1413393219.25576 -0.502923 0.486303 0.263490 -0.825701 0.006096 -0.564039 0.006304 0.0008713575 -0.0000159261 -0.0003360785 0.0000105545 0.0000064430 0.0001414689 0.0012596323 0.0002483721 -0.0000051667 0.0012863520 -0.0000026226 0.0010216141
1413393219.30576 -0.508401 0.495033 0.268833 -0.824892 0.005651 -0.565220 0.006880 0.0008730671 -0.0000163321 -0.0003342177 0.0000104488 0.0000066000 0.0001397220 0.0012674203 0.0002547753 -0.0000055831 0.0012901750 -0.0000025944 0.0010218087
1413393219.35576 -0.513277 0.504099 0.274489 -0.824603 0.005133 -0.565639 0.007525 0.0008736304 -0.0000169420 -0.0003336029 0.0000103636 0.0000068667 0.0001391261 0.0012744559 0.0002609817 -0.0000058206 0.0012942156 -0.0000026538 0.0010220149
1413393219.40576 -0.516483 0.513076 0.280238 -0.824053 0.005408 -0.566414 0.009104 0.0008748082 -0.0000197565 -0.0003321901 0.0000104093 0.0000079475 0.0001378386 0.0012826934 0.0002671297 -0.0000060320 0.0012980483 -0.0000027013 0.0010223074
1413393219.45576 -0.519318 0.521864 0.284611 -0.823107 0.005037 -0.567793 0.008992 0.0008768949 -0.0000193480 -0.0003299167 0.0000103152 0.0000077566 0.0001357718 0.0012907349 0.0002722076 -0.0000062479 0.0012999948 -0.0000026870 0.0010225606
1413393219.50576 -0.522012 0.531718 0.285199 -0.821847 0.004613 -0.569626 0.008569 0.0008790343 -0.0000186227 -0.0003274801 0.0000101406 0.0000074624 0.0001335827 0.0012987713 0.0002772816 -0.0000066328 0.0013004838 -0.0000024357 0.0010224212
1413393219.55576 -0.520839 0.538701 0.284409 -0.820374 0.004111 -0.571747 0.008711 0.0008829863 -0.0000180723 -0.0003229995 0.0000100719 0.0000071536 0.0001296732 0.0013086547 0.0002827781 -0.0000067683 0.0013024999 -0.0000023816 0.0010226103
1413393219.60576 -0.519762 0.544921 0.281215 -0.818764 0.003607 -0.574062 0.008130 0.0008863277 -0.0000167485 -0.0003191557 0.0000099531 0.0000065940 0.0001263840 0.0013153620 0.0002847540 -0.0000068769 0.0013005007 -0.0000023274 0.0010225460
1413393219.65576 -0.517368 0.550777 0.278424 -0.816807 0.003368 -0.576842 0.008307 0.0008907661 -0.0000166994 -0.0003138066 0.0000098854 0.0000064704 0.0001219374 0.0013214895 0.0002865506 -0.0000068868 0.0012985950 -0.0000023216 0.0010223098
1413393219.70576 -0.514395 0.556394 0.278701 -0.814536 0.002562 -0.580060 0.007379 0.0008959408 -0.0000144418 -0.0003074825 0.0000097572 0.0000055535 0.0001168371 0.0013272792 0.0002874714 -0.0000068687 0.0012954885 -0.0000023365 0.0010221132
1413393219.75576 -0.512025 0.562315 0.283170 -0.812220 0.001566 -0.583317 0.006137 0.0009011340 -0.0000113013 -0.0003008861 0.0000096264 0.0000043758 0.0001116974 0.0013327964 0.0002878143 -0.0000068381 0.0012915950 -0.0000021893 0.0010218853
1413393219.80576 -0.509069 0.567002 0.292674 -0.810064 -0.000426 -0.586331 0.003552 0.0009059520 -0.0000049464 -0.0002946309 0.0000094908 0.0000021972 0.0001069851 0.0013390354 0.0002894724 -0.0000068456 0.0012898482 -0.0000021329 0.0010219287
1413393219.85576 -0.506046 0.571499 0.305512 -0.809366 -0.000893 -0.587297 0.002632 0.0009073616 -0.0000029565 -0.0002926991 0.0000094589 0.0000015452 0.0001055603 0.0013439320 0.0002899496 -0.0000067702 0.0012868279 -0.0000020181 0.0010219513
1413393219.90576 -0.503195 0.575518 0.321586 -0.808388 -0.001940 -0.588645 0.001327 0.0009093231 0.0000002317 -0.0002899255 0.0000094399 0.0000005126 0.0001035473 0.0013487400 0.0002910801 -0.0000065531 0.0012847180 -0.0000018676 0.0010219083
1413393219.95576 -0.499890 0.578129 0.338220 0.807411 0.003365 0.589979 0.000348 0.0009110511 0.0000043486 -0.0002873319 0.0000094473 -0.0000007928 0.0001016992 0.0013529070 0.0002915709 -0.0000061555 0.0012813739 -0.0000016889 0.0010216884
1413393220.00576 -0.496095 0.581333 0.353112 0.806612 0.003764 0.591069 0.000981 0.0009125546 0.0000058278 -0.0002850377 0.0000094587 -0.0000012436 0.0001000881 0.0013557455 0.0002913271 -0.0000058585 0.0012779810 -0.0000015220 0.0010215962
1413393220.05576 -0.493066 0.583899 0.366096 0.805669 0.004199 0.592349 0.001805 0.0009142705 0.0000076292 -0.0002823926 0.0000094796 -0.0000017837 0.0000982557 0.0013594296 0.0002913364 -0.0000056488 0.0012746248 -0.0000013045 0.0010215957
1413393220.10576 -0.490188 0.586358 0.377379 0.805175 0.004309 0.593017 0.002329 0.0009147959 0.0000083087 -0.0002811722 0.0000094694 -0.0000019710 0.0000974298 0.0013624068 0.0002915112 -0.0000054117 0.0012704166 -0.0000006622 0.0010213562
1413393220.15576 -0.488826 0.589103 0.388723 0.804863 0.004695 0.593436 0.002909 0.0009154641 0.0000099022 -0.0002800026 0.0000094988 -0.0000024502 0.0000966395 0.0013655710 0.0002911951 -0.0000053535 0.0012674438 -0.0000003941 0.0010214946
1413393220.20576 -0.487627 0.592359 0.400717 0.804399 0.005549 0.594051 0.003744 0.0009161990 0.0000121228 -0.0002786692 0.0000095459 -0.0000031122 0.0000957419 0.0013690684 0.0002918703 -0.0000052897 0.0012658536 -0.0000000997 0.0010216396
1413393220.25576 -0.486203 0.595734 0.413333 0.804128 0.005292 0.594420 0.003815 0.0009166929 0.0000118700 -0.0002777926 0.0000095294 -0.0000030168 0.0000951519 0.0013732607 0.0002929539 -0.0000052401 0.0012644896 0.0000001518 0.0010217897
1413393220.30576 -0.485632 0.599338 0.426161 0.803847 0.006150 0.594784 0.004978 0.0009170273 0.0000147844 -0.0002770036 0.0000096020 -0.0000038874 0.0000946283 0.0013777038 0.0002939686 -0.0000051757 0.0012628725 0.0000004044 0.0010219219
1413393220.35576 -0.485532 0.603729 0.439139 0.803664 0.006162 0.595034 0.004566 0.0009173951 0.0000142266 -0.0002763456 0.0000095705 -0.0000036977 0.0000941854 0.0013825901 0.0002957781 -0.0000051317 0.0012624235 0.0000006140 0.0010221183
1413393220.40576 -0.485806 0.608249 0.452183 0.803785 0.005790 0.594873 0.004689 0.0009170694 0.0000140622 -0.0002767275 0.0000095488 -0.0000036455 0.0000944403 0.0013882473 0.0002981300 -0.0000050685 0.0012624291 0.0000008046 0.0010222775
1413393220.45576 -0.486295 0.612832 0.465213 0.804472 0.005897 0.593943 0.004734 0.0009158449 0.0000143552 -0.0002784103 0.0000095410 -0.0000037563 0.0000955744 0.0013943257 0.0003009553 -0.0000050024 0.0012629221 0.0000009905 0.0010224408
1413393220.50576 -0.487226 0.617986 0.477316 0.805953 0.005619 0.591938 0.004205 0.0009129262 0.0000131976 -0.0002826166 0.0000094943 -0.0000034649 0.0000984536 0.0014003063 0.0003037485 -0.0000049359 0.0012635094 0.0000011927 0.0010226138
1413393220.55576 -0.488835 0.623039 0.487924 0.807265 0.004762 0.590157 0.003773 0.0009102577 0.0000115679 -0.0002863925 0.0000094381 -0.0000030058 0.0001010922 0.0014068242 0.0003070622 -0.0000048595 0.0012645844 0.0000013951 0.0010227395
1413393220.60576 -0.490145 0.628057 0.496077 0.808013 0.004467 0.589136 0.003627 0.0009088298 0.0000109586 -0.0002883351 0.0000094110 -0.0000028341 0.0001024704 0.0014134108 0.0003107285 -0.0000048291 0.0012661163 0.0000015385 0.0010228878
1413393220.65576 -0.491042 0.633709 0.500993 0.807620 0.004791 0.589674 0.003394 0.0009095181 0.0000109334 -0.0002873136 0.0000094006 -0.0000028047 0.0001017369 0.0014198163 0.0003137526 -0.0000047957 0.0012667934 0.0000015971 0.0010229743
1413393220.70576 -0.492728 0.639600 0.503326 0.807281 0.003739 0.590149 0.002718 0.0009100760 0.0000087713 -0.0002865030 0.0000093321 -0.0000020959 0.0001011455 0.0014267710 0.0003172357 -0.0000044807 0.0012671345 0.0000014692 0.0010224742
1413393220.75576 -0.494507 0.646387 0.502763 0.807525 0.001844 0.589830 0.000174 0.0009095249 0.0000025912 -0.0002873614 0.0000092514 -0.0000001307 0.0001017501 0.0014343475 0.0003212228 -0.0000043999 0.0012684472 0.0000014122 0.0010224622
1413393220.80576 -0.497053 0.653849 0.501958 -0.809126 0.000292 -0.587623 0.003849 0.0009063629 -0.0000059042 -0.0002916680 0.0000092841 0.0000026193 0.0001048536 0.0014430205 0.0003260007 -0.0000042021 0.0012701664 0.0000012188 0.0010221687
1413393220.85576 -0.499912 0.661552 0.502944 -0.810143 0.003800 -0.586174 0.007294 0.0009039993 -0.0000150379 -0.0002945246 0.0000094931 0.0000056508 0.0001069798 0.0014520166 0.0003312301 -0.0000039340 0.0012723890 0.0000009679 0.0010217545
1413393220.90576 -0.502808 0.668365 0.506554 -0.810820 0.005254 -0.585192 0.009678 0.0009023886 -0.0000201960 -0.0002963550 0.0000096937 0.0000074027 0.0001083665 0.0014615458 0.0003368681 -0.0000037465 0.0012752693 0.0000008256 0.0010215462
1413393220.95576 -0.504837 0.673606 0.512831 -0.811515 0.005937 -0.584199 0.010898 0.0009008360 -0.0000227243 -0.0002982160 0.0000098120 0.0000083023 0.0001097810 0.0014699772 0.0003416899 -0.0000036306 0.0012778451 0.0000007796 0.0010214870
1413393221.00576 -0.507044 0.678433 0.522988 -0.811157 0.006906 -0.584710 0.009494 0.0009015271 -0.0000216843 -0.0002973506 0.0000097476 0.0000079238 0.0001091308 0.0014755092 0.0003452198 -0.0000035043 0.0012801155 0.0000007096 0.0010213813
1413393221.05576 -0.508723 0.681954 0.534385 -0.811432 0.006950 -0.584341 0.008612 0.0009008888 -0.0000203235 -0.0002982656 0.0000096737 0.0000074933 0.0001098160 0.0014815026 0.0003485274 -0.0000033985 0.0012818903 0.0000006830 0.0010214065
1413393221.10576 -0.509323 0.683559 0.546268 -0.812106 0.006925 -0.583411 0.008194 0.0008995690 -0.0000195552 -0.0003000299 0.0000096334 0.0000072821 0.0001111535 0.0014855737 0.0003509457 -0.0000033296 0.0012834606 0.0000006909 0.0010215102
1413393221.15576 -0.510343 0.683819 0.558731 -0.812270 0.007486 -0.583193 0.006944 0.0008991701 -0.0000181819 -0.0003006041 0.0000095641 0.0000068279 0.0001115911 0.0014866449 0.0003516200 -0.0000032549 0.0012839851 0.0000006856 0.0010216100
1413393221.20576 -0.510378 0.684033 0.571447 -0.813214 0.007025 -0.581897 0.005337 0.0008974732 -0.0000152030 -0.0003029431 0.0000094465 0.0000058676 0.0001133785 0.0014866139 0.0003521046 -0.0000031883 0.0012847716 0.0000006768 0.0010217697
1413393221.25576 -0.510246 0.683487 0.584629 -0.814021 0.006930 -0.580773 0.004996 0.0008958533 -0.0000145837 -0.0003050198 0.0000094239 0.0000056975 0.0001149940 0.0014862695 0.0003517345 -0.0000031269 0.0012844190 0.0000006665 0.0010219613
1413393221.30576 -0.511016 0.681317 0.596975 -0.815052 0.006319 -0.579348 0.002217 0.0008934221 -0.0000097041 -0.0003082363 0.0000092717 0.0000040609 0.0001175138 0.0014843080 0.0003507410 -0.0000030759 0.0012834807 0.0000005883 0.0010221022
1413393221.35576 -0.510916 0.680073 0.610595 -0.816172 0.006123 -0.577774 0.001613 0.0008913897 -0.0000086228 -0.0003107586 0.0000092461 0.0000037160 0.0001195340 0.0014808098 0.0003495842 -0.0000030187 0.0012836914 0.0000005798 0.0010223321
1413393221.40576 -0.510220 0.679064 0.624719 -0.817086 0.004940 -0.576495 0.000251 0.0008894999 -0.0000053327 -0.0003131175 0.0000091918 0.0000025768 0.0001214413 0.0014788362 0.0003483933 -0.0000029504 0.0012829167 0.0000005471 0.0010225886
1413393221.45576 -0.509169 0.677694 0.638892 0.817356 -0.003730 0.576116 0.002275 0.0008888811 -0.0000002610 -0.0003138706 0.0000091522 0.0000007739 0.0001220558 0.0014771363 0.0003468064 -0.0000029006 0.0012813401 0.0000005238 0.0010228558
1413393221.50576 -0.507439 0.676507 0.650677 0.817769 -0.002651 0.575529 0.003683 0.0008878811 0.0000029264 -0.0003150315 0.0000091559 -0.0000003640 0.0001230108 0.0014753542 0.0003450286 -0.0000028714 0.0012795831 0.0000005283 0.0010231324
1413393221.55576 -0.504467 0.674971 0.659683 0.818248 -0.000606 0.574829 0.006447 0.0008868804 0.0000095543 -0.0003160722 0.0000092445 -0.0000027552 0.0001238902 0.0014737966 0.0003428643 -0.0000028678 0.0012771940 0.0000005572 0.0010234173
1413393221.60576 -0.500479 0.673187 0.666808 0.818133 0.000768 0.574967 0.008413 0.0008869697 0.0000140316 -0.0003157584 0.0000093560 -0.0000043611 0.0001236521 0.0014719423 0.0003394024 -0.0000028920 0.0012729777 0.0000005754 0.0010236317
1413393221.65576 -0.496042 0.671649 0.673600 0.817580 0.002101 0.575735 0.009341 0.0008880020 0.0000169034 -0.0003143272 0.0000094506 -0.0000053586 0.0001224906 0.0014702216 0.0003354829 -0.0000029062 0.0012680571 0.0000005733 0.0010237999
1413393221.70576 -0.491072 0.670055 0.680515 0.815288 0.002938 0.578966 0.009750 0.0008928338 0.0000184394 -0.0003082244 0.0000095068 -0.0000057461 0.0001175697 0.0014685525 0.0003314639 -0.0000028887 0.0012629835 0.0000005316 0.0010238851
