# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715529.11214 0.046429 0.040477 0.140634 0.816921 -0.028540 0.575194 0.031249 0.0008641784 0.0000305476 -0.0002958320 0.0000212873 -0.0000123473 0.0001236138 0.0011043442 0.0000097507 0.0000349634 0.0010751301 0.0000301200 0.0011084022
1403715529.16214 0.052164 0.046902 0.163940 0.818277 -0.027749 0.573450 0.028419 0.0008321389 0.0000255506 -0.0002870227 0.0000173345 -0.0000092479 0.0001194290 0.0011005416 0.0000097113 0.0000359301 0.0010689801 0.0000375642 0.0011082980
1403715529.21214 0.056127 0.053046 0.180617 0.820168 -0.021992 0.571262 0.022376 0.0007619500 0.0000200636 -0.0002701333 0.0000162833 -0.0000076593 0.0001153028 0.0010941002 0.0000085732 0.0000307611 0.0010651451 0.0000333823 0.0010883731
1403715529.26214 0.062207 0.060058 0.199212 0.822309 -0.015625 0.568574 0.016943 0.0007360995 0.0000164862 -0.0002647891 0.0000163444 -0.0000064831 0.0001131388 0.0010932041 0.0000028521 0.0000240147 0.0010555743 0.0000191108 0.0010637685
1403715529.31214 0.068348 0.070235 0.217053 0.824422 -0.007801 0.565790 0.012174 0.0006911431 0.0000110081 -0.0002531595 0.0000155709 -0.0000042533 0.0001094263 0.0010878742 0.0000012441 0.0000207341 0.0010481811 0.0000130223 0.0010498290
1403715529.36214 0.073160 0.078239 0.233423 0.826464 0.001354 0.562944 0.007061 0.0006728409 0.0000113619 -0.0002540745 0.0000156498 -0.0000045565 0.0001128258 0.0010862256 0.0000001673 0.0000207784 0.0010492773 0.0000142713 0.0010506022
1403715529.41214 0.079534 0.087946 0.250379 0.827218 0.011050 0.561770 0.001768 0.0006507218 0.0000119079 -0.0002512043 0.0000152145 -0.0000048651 0.0001135770 0.0010810099 -0.0000012402 0.0000204564 0.0010484109 0.0000157025 0.0010524030
1403715529.46214 0.087060 0.096827 0.266767 -0.827105 -0.018998 -0.561720 0.002778 0.0006404900 0.0000131225 -0.0002489918 0.0000146968 -0.0000050529 0.0001133135 0.0010790000 -0.0000003896 0.0000203445 0.0010496446 0.0000190089 0.0010547543
1403715529.51214 0.094058 0.105313 0.280735 -0.826495 -0.027198 -0.562234 0.007745 0.0006331784 0.0000132290 -0.0002471514 0.0000143617 -0.0000055168 0.0001124024 0.0010773008 -0.0000029842 0.0000200642 0.0010508999 0.0000223208 0.0010533896
1403715529.56214 0.100278 0.115086 0.290719 -0.825841 -0.033585 -0.562776 0.011907 0.0006288972 0.0000124889 -0.0002458277 0.0000140169 -0.0000054181 0.0001114990 0.0010765625 -0.0000055379 0.0000172970 0.0010524158 0.0000253360 0.0010533232
1403715529.61214 0.106751 0.126206 0.295779 -0.825057 -0.038216 -0.563591 0.013620 0.0006196297 0.0000121004 -0.0002406361 0.0000126939 -0.0000052364 0.0001075160 0.0010694785 -0.0000085077 0.0000122137 0.0010463671 0.0000220947 0.0010449075
1403715529.66214 0.114189 0.136698 0.303930 -0.823763 -0.042036 -0.565150 0.015924 0.0006144926 0.0000130378 -0.0002372483 0.0000123934 -0.0000054848 0.0001055058 0.0010700047 -0.0000096727 0.0000132193 0.0010489705 0.0000224293 0.0010442750
1403715529.71214 0.123464 0.149336 0.312494 -0.822753 -0.046583 -0.566265 0.015877 0.0006086529 0.0000152672 -0.0002329713 0.0000122684 -0.0000063053 0.0001027005 0.0010706212 -0.0000107682 0.0000130654 0.0010493084 0.0000223651 0.0010440207
1403715529.76214 0.129722 0.162151 0.321173 -0.822152 -0.049884 -0.566841 0.016424 0.0006010097 0.0000171932 -0.0002305046 0.0000116783 -0.0000068463 0.0001009274 0.0010686241 -0.0000126694 0.0000136795 0.0010443726 0.0000183161 0.0010389980
1403715529.81214 0.139420 0.178662 0.330483 -0.821508 -0.054130 -0.567292 0.019359 0.0005974872 0.0000162470 -0.0002276006 0.0000114882 -0.0000064099 0.0000989759 0.0010715248 -0.0000139364 0.0000140762 0.0010449968 0.0000182871 0.0010389825
1403715529.86214 0.150511 0.192142 0.339733 -0.821305 -0.056733 -0.567271 0.021040 0.0005952448 0.0000161436 -0.0002264121 0.0000113175 -0.0000062079 0.0000981997 0.0010746104 -0.0000151546 0.0000155968 0.0010469902 0.0000179378 0.0010387891
1403715529.91214 0.161755 0.203346 0.347935 -0.820474 -0.057323 -0.568310 0.023686 0.0005933211 0.0000142495 -0.0002233196 0.0000110001 -0.0000053317 0.0000959885 0.0010785907 -0.0000170650 0.0000166853 0.0010494384 0.0000173154 0.0010376559
1403715529.96214 0.172485 0.216406 0.358262 -0.819163 -0.058257 -0.570021 0.025566 0.0005903500 0.0000130616 -0.0002188391 0.0000107344 -0.0000047110 0.0000929262 0.0010836220 -0.0000190668 0.0000178854 0.0010514682 0.0000168161 0.0010372269
1403715530.01214 0.183449 0.230360 0.370827 -0.816970 -0.060810 -0.572882 0.025843 0.0005884027 0.0000151664 -0.0002135337 0.0000107291 -0.0000053270 0.0000892035 0.0010884277 -0.0000215356 0.0000189538 0.0010554166 0.0000176643 0.0010383947
1403715530.06214 0.194116 0.246310 0.385860 -0.813579 -0.063642 -0.577450 0.024299 0.0005864273 0.0000191521 -0.0002059165 0.0000107500 -0.0000065089 0.0000839087 0.0010942983 -0.0000236281 0.0000204966 0.0010582426 0.0000175307 0.0010384928
1403715530.11214 0.205948 0.260212 0.401646 -0.810379 -0.065924 -0.581810 0.020905 0.0005870476 0.0000245605 -0.0001995525 0.0000111784 -0.0000081030 0.0000793658 0.0011009723 -0.0000254432 0.0000220213 0.0010634539 0.0000188391 0.0010400917
1403715530.16214 0.216285 0.277182 0.419026 -0.809432 -0.068436 -0.582942 0.017778 0.0005840462 0.0000295655 -0.0001969304 0.0000116057 -0.0000097211 0.0000779343 0.0011089755 -0.0000278504 0.0000234323 0.0010689536 0.0000201393 0.0010415907
1403715530.21214 0.226868 0.296838 0.438629 -0.810427 -0.071551 -0.581253 0.015264 0.0005778245 0.0000339506 -0.0001970197 0.0000121089 -0.0000113428 0.0000787236 0.0011177455 -0.0000296654 0.0000253044 0.0010723041 0.0000209771 0.0010431669
1403715530.26214 0.236207 0.318576 0.460693 -0.812536 -0.074366 -0.578020 0.012198 0.0005707989 0.0000383621 -0.0001993345 0.0000126363 -0.0000132014 0.0000812159 0.0011277990 -0.0000325778 0.0000270229 0.0010764789 0.0000217501 0.0010447546
1403715530.31214 0.244107 0.339597 0.486910 -0.814009 -0.075800 -0.575797 0.010027 0.0005655357 0.0000411212 -0.0002014277 0.0000130865 -0.0000144654 0.0000834474 0.0011396192 -0.0000352081 0.0000289377 0.0010823729 0.0000233020 0.0010471423
1403715530.36214 0.250595 0.363253 0.516593 -0.815378 -0.073883 -0.574078 0.011591 0.0005581065 0.0000383572 -0.0002013380 0.0000126458 -0.0000136745 0.0000843318 0.0011511891 -0.0000392949 0.0000300917 0.0010846883 0.0000235603 0.0010488976
1403715530.41214 0.253300 0.387575 0.547030 -0.816376 -0.071192 -0.572929 0.014633 0.0005524424 0.0000338482 -0.0002009898 0.0000119071 -0.0000121873 0.0000847769 0.0011609298 -0.0000445740 0.0000293298 0.0010873936 0.0000238066 0.0010498293
1403715530.46214 0.258197 0.410263 0.579666 -0.817189 -0.069244 -0.571879 0.019044 0.0005493742 0.0000284448 -0.0002012716 0.0000112919 -0.0000102834 0.0000853740 0.0011755117 -0.0000493547 0.0000300955 0.0010925100 0.0000246245 0.0010516874
1403715530.51214 0.256512 0.435024 0.610350 -0.816971 -0.072041 -0.571634 0.024556 0.0005237107 0.0000244547 -0.0001922326 0.0000107254 -0.0000089568 0.0000819806 0.0011805941 -0.0000536552 0.0000284857 0.0010913120 0.0000233749 0.0010516391
1403715530.56214 0.258286 0.460044 0.639572 -0.817145 -0.074134 -0.570904 0.029109 0.0004465689 0.0000189308 -0.0001652133 0.0000100738 -0.0000071053 0.0000722699 0.0011701302 -0.0000516343 0.0000258366 0.0010851854 0.0000222767 0.0010514936
1403715530.61214 0.256795 0.485352 0.665930 -0.816663 -0.078053 -0.570796 0.034088 0.0002949573 0.0000126840 -0.0001096820 0.0000094605 -0.0000049061 0.0000517324 0.0011382319 -0.0000356334 0.0000251398 0.0010717174 0.0000208926 0.0010519012
1403715530.66214 0.261415 0.512573 0.690246 -0.816117 -0.079525 -0.571167 0.037383 0.0002210081 0.0000094785 -0.0000827968 0.0000089371 -0.0000038555 0.0000417279 0.0011189903 -0.0000304464 0.0000214896 0.0010663388 0.0000216117 0.0010526861
1403715530.71214 0.268440 0.538816 0.713407 -0.815882 -0.079924 -0.571273 0.039942 0.0001839465 0.0000083022 -0.0000688156 0.0000087328 -0.0000034550 0.0000363928 0.0011147900 -0.0000275575 0.0000210682 0.0010637329 0.0000220375 0.0010542152
1403715530.76214 0.278702 0.565179 0.737006 -0.815968 -0.080994 -0.570806 0.042625 0.0001567189 0.0000070644 -0.0000583741 0.0000085885 -0.0000030070 0.0000323635 0.0011130281 -0.0000236376 0.0000217828 0.0010608855 0.0000219043 0.0010550979
1403715530.81214 0.290658 0.589551 0.757207 -0.816134 -0.082083 -0.570196 0.045443 0.0001401177 0.0000064483 -0.0000519706 0.0000085135 -0.0000027832 0.0000298712 0.0011149104 -0.0000213424 0.0000220992 0.0010591912 0.0000216611 0.0010558571
1403715530.86214 0.296741 0.617250 0.776424 -0.815570 -0.087309 -0.569765 0.050894 0.0001262689 0.0000060334 -0.0000466464 0.0000083588 -0.0000026213 0.0000277936 0.0011176675 -0.0000198550 0.0000231659 0.0010568744 0.0000202535 0.0010560027
1403715530.91214 0.300339 0.645650 0.795279 -0.815108 -0.093182 -0.568984 0.056339 0.0001177210 0.0000056719 -0.0000435179 0.0000082908 -0.0000024908 0.0000266329 0.0011216449 -0.0000192103 0.0000239318 0.0010566667 0.0000196726 0.0010568168
1403715530.96214 0.299334 0.674476 0.812988 -0.814743 -0.101461 -0.567667 0.060448 0.0001067796 0.0000055148 -0.0000400180 0.0000082071 -0.0000024791 0.0000254709 0.0011194660 -0.0000192985 0.0000227741 0.0010559483 0.0000190606 0.0010574371
1403715531.01214 0.300851 0.704556 0.829874 -0.817065 -0.107558 -0.562639 0.065365 0.0000976943 0.0000050154 -0.0000379031 0.0000080304 -0.0000023340 0.0000251587 0.0011174459 -0.0000198783 0.0000208343 0.0010553858 0.0000185280 0.0010577547
1403715531.06214 0.307326 0.734633 0.846669 -0.821722 -0.112198 -0.554625 0.067648 0.0000920882 0.0000047758 -0.0000375429 0.0000079185 -0.0000023379 0.0000258267 0.0011195756 -0.0000212039 0.0000199251 0.0010555779 0.0000183710 0.0010587714
1403715531.11214 0.317322 0.764088 0.863547 -0.828147 -0.114090 -0.544405 0.069126 0.0000872789 0.0000043029 -0.0000378190 0.0000078049 -0.0000022643 0.0000270736 0.0011227619 -0.0000222626 0.0000198708 0.0010561795 0.0000182807 0.0010597745
1403715531.16214 0.324830 0.794691 0.878703 -0.833214 -0.116910 -0.535681 0.071639 0.0000822653 0.0000037935 -0.0000374965 0.0000076950 -0.0000021430 0.0000279073 0.0011244573 -0.0000233404 0.0000194406 0.0010567531 0.0000181126 0.0010604318
1403715531.21214 0.337145 0.824403 0.890071 -0.837601 -0.114342 -0.528326 0.078873 0.0000761395 0.0000022939 -0.0000360135 0.0000074700 -0.0000014412 0.0000279361 0.0011225763 -0.0000239391 0.0000185028 0.0010567787 0.0000172075 0.0010595122
1403715531.26214 0.349188 0.854196 0.903968 -0.836744 -0.110655 -0.529064 0.087786 0.0000728185 0.0000008500 -0.0000341811 0.0000073237 -0.0000006627 0.0000268495 0.0011227186 -0.0000244548 0.0000185766 0.0010579624 0.0000167576 0.0010593687
1403715531.31214 0.366877 0.881915 0.917979 -0.833059 -0.106172 -0.534385 0.095773 0.0000698535 -0.0000002016 -0.0000316625 0.0000072265 -0.0000000817 0.0000249351 0.0011229673 -0.0000245071 0.0000191364 0.0010598031 0.0000170585 0.0010604868
1403715531.36214 0.381599 0.907808 0.931710 -0.827865 -0.103916 -0.541669 0.102161 0.0000660647 -0.0000008623 -0.0000285809 0.0000071157 0.0000002501 0.0000226627 0.0011204677 -0.0000230595 0.0000195779 0.0010606520 0.0000172271 0.0010615287
1403715531.41214 0.397179 0.935220 0.947009 -0.823229 -0.103184 -0.548072 0.106139 0.0000637352 -0.0000011720 -0.0000264249 0.0000070380 0.0000003834 0.0000210116 0.0011208766 -0.0000225314 0.0000203203 0.0010614855 0.0000170315 0.0010625836
1403715531.46214 0.416486 0.959016 0.958669 -0.819562 -0.103346 -0.553382 0.106802 0.0000625510 -0.0000010131 -0.0000250899 0.0000069741 0.0000003121 0.0000199382 0.0011231192 -0.0000229542 0.0000210891 0.0010630118 0.0000169289 0.0010640213
1403715531.51214 0.437729 0.981268 0.967574 -0.816839 -0.103236 -0.557319 0.107297 0.0000604274 -0.0000009184 -0.0000234782 0.0000068843 0.0000002717 0.0000187899 0.0011228047 -0.0000212316 0.0000225630 0.0010622497 0.0000161299 0.0010648636
1403715531.56214 0.460640 1.002129 0.974381 -0.815511 -0.102407 -0.559380 0.107466 0.0000580995 -0.0000009536 -0.0000222130 0.0000068077 0.0000003003 0.0000180222 0.0011230666 -0.0000199695 0.0000241440 0.0010619047 0.0000152202 0.0010655990
1403715531.61214 0.484622 1.023632 0.978650 -0.815707 -0.100196 -0.559364 0.108139 0.0000560800 -0.0000010489 -0.0000213064 0.0000067685 0.0000003444 0.0000175219 0.0011242704 -0.0000190406 0.0000251489 0.0010617076 0.0000146691 0.0010662939
1403715531.66214 0.506265 1.047043 0.980481 -0.816475 -0.099231 -0.558093 0.109791 0.0000544726 -0.0000012230 -0.0000207165 0.0000067267 0.0000004141 0.0000172268 0.0011255825 -0.0000180707 0.0000260362 0.0010609438 0.0000138331 0.0010665504
1403715531.71214 0.530323 1.067165 0.981962 -0.816223 -0.100385 -0.558772 0.107129 0.0000533060 -0.0000008833 -0.0000201865 0.0000066839 0.0000002420 0.0000169030 0.0011273816 -0.0000178406 0.0000263081 0.0010608256 0.0000131213 0.0010664178
1403715531.76214 0.555446 1.086544 0.985488 -0.815603 -0.102562 -0.560367 0.101299 0.0000513003 -0.0000002594 -0.0000192787 0.0000066240 -0.0000000706 0.0000164210 0.0011271666 -0.0000164460 0.0000267217 0.0010600933 0.0000119125 0.0010656183
1403715531.81214 0.581795 1.102657 0.989569 -0.812912 -0.104008 -0.565075 0.095111 0.0000484487 0.0000003371 -0.0000177344 0.0000065163 -0.0000003975 0.0000155091 0.0011243570 -0.0000148160 0.0000266122 0.0010595243 0.0000106692 0.0010638801
1403715531.86214 0.605921 1.117842 0.992476 -0.809394 -0.105611 -0.570622 0.090102 0.0000467070 0.0000008754 -0.0000165179 0.0000064650 -0.0000006750 0.0000147039 0.0011232647 -0.0000140827 0.0000264326 0.0010600243 0.0000098999 0.0010629423
1403715531.91214 0.626423 1.131180 0.992542 -0.805831 -0.106748 -0.575873 0.087246 0.0000455697 0.0000012044 -0.0000155388 0.0000064101 -0.0000008418 0.0000140192 0.0011229476 -0.0000139362 0.0000260554 0.0010609558 0.0000094208 0.0010625098
1403715531.96214 0.645774 1.143408 0.992542 -0.802875 -0.108040 -0.580169 0.084401 0.0000444719 0.0000015961 -0.0000146951 0.0000063136 -0.0000010332 0.0000134319 0.0011226160 -0.0000141952 0.0000255273 0.0010620278 0.0000090273 0.0010617225
1403715532.01214 0.663873 1.154291 0.992616 -0.801234 -0.108125 -0.582606 0.083089 0.0000434727 0.0000017630 -0.0000140963 0.0000062411 -0.0000011272 0.0000130175 0.0011225149 -0.0000143833 0.0000250925 0.0010629291 0.0000089207 0.0010613587
1403715532.06214 0.681165 1.165804 0.993369 -0.799665 -0.108863 -0.584942 0.080794 0.0000424875 0.0000019613 -0.0000135745 0.0000061780 -0.0000012553 0.0000126728 0.0011220791 -0.0000144895 0.0000247521 0.0010639325 0.0000088935 0.0010611301
1403715532.11214 0.695462 1.177437 0.990113 -0.798715 -0.110571 -0.586268 0.078214 0.0000412260 0.0000021691 -0.0000130884 0.0000060800 -0.0000014057 0.0000122973 0.0011208807 -0.0000149816 0.0000237042 0.0010647308 0.0000090186 0.0010599726
1403715532.16214 0.710866 1.188996 0.988456 -0.797950 -0.110669 -0.587447 0.077035 0.0000392156 0.0000021878 -0.0000122825 0.0000059822 -0.0000014393 0.0000118861 0.0011175042 -0.0000145486 0.0000228428 0.0010651316 0.0000090827 0.0010597448
1403715532.21214 0.723979 1.199889 0.985784 -0.797456 -0.110652 -0.588116 0.077073 0.0000375443 0.0000020584 -0.0000116873 0.0000058958 -0.0000014291 0.0000115694 0.0011145943 -0.0000145891 0.0000221219 0.0010655172 0.0000091512 0.0010594962
1403715532.26214 0.736939 1.212043 0.982329 -0.796818 -0.111500 -0.588663 0.078262 0.0000363831 0.0000019438 -0.0000112336 0.0000057644 -0.0000014687 0.0000112501 0.0011129941 -0.0000145764 0.0000213740 0.0010660785 0.0000093040 0.0010586334
1403715532.31214 0.748467 1.223503 0.981051 -0.797240 -0.111923 -0.587564 0.081554 0.0000353259 0.0000016901 -0.0000109417 0.0000056791 -0.0000014132 0.0000111183 0.0011116052 -0.0000145420 0.0000207287 0.0010666844 0.0000092207 0.0010585063
1403715532.36214 0.757800 1.234967 0.978380 -0.798980 -0.111602 -0.584657 0.085746 0.0000340641 0.0000013818 -0.0000107155 0.0000055635 -0.0000013380 0.0000110400 0.0011099788 -0.0000144947 0.0000199012 0.0010669171 0.0000090852 0.0010580413
1403715532.41214 0.766479 1.245269 0.976324 -0.800150 -0.109801 -0.582607 0.090952 0.0000329487 0.0000010037 -0.0000104513 0.0000054359 -0.0000012254 0.0000109054 0.0011083001 -0.0000143712 0.0000190434 0.0010671327 0.0000089178 0.0010573849
1403715532.46214 0.773301 1.255306 0.973528 -0.801266 -0.109568 -0.580453 0.095090 0.0000319092 0.0000007360 -0.0000102115 0.0000053343 -0.0000011564 0.0000107818 0.0011066810 -0.0000141780 0.0000182510 0.0010673378 0.0000088097 0.0010566951
1403715532.51214 0.778553 1.264963 0.967247 -0.802224 -0.108884 -0.578509 0.099542 0.0000309693 0.0000004918 -0.0000099885 0.0000052183 -0.0000011072 0.0000106465 0.0011054488 -0.0000139808 0.0000177246 0.0010674128 0.0000087391 0.0010560092
1403715532.56214 0.783773 1.272622 0.963455 -0.802654 -0.106009 -0.577289 0.106050 0.0000301038 0.0000001202 -0.0000097345 0.0000050917 -0.0000009900 0.0000104588 0.0011037720 -0.0000138524 0.0000170177 0.0010673942 0.0000086133 0.0010551784
1403715532.61214 0.787614 1.278144 0.959836 -0.802146 -0.102385 -0.577201 0.113658 0.0000293674 -0.0000002887 -0.0000094451 0.0000049978 -0.0000008579 0.0000102460 0.0011021834 -0.0000136059 0.0000165084 0.0010673450 0.0000084835 0.0010546157
1403715532.66214 0.789761 1.282127 0.955417 -0.800862 -0.098557 -0.578023 0.121640 0.0000290275 -0.0000007669 -0.0000092074 0.0000049404 -0.0000007004 0.0000100109 0.0011010947 -0.0000136628 0.0000159644 0.0010673980 0.0000083842 0.0010540348
1403715532.71214 0.790705 1.282921 0.951870 -0.799029 -0.095107 -0.579554 0.128932 0.0000287068 -0.0000011700 -0.0000089307 0.0000048949 -0.0000005865 0.0000097013 0.0010995946 -0.0000137671 0.0000152576 0.0010672522 0.0000082946 0.0010531935
1403715532.76214 0.792399 1.281570 0.948223 -0.797508 -0.092678 -0.580756 0.134593 0.0000283806 -0.0000015000 -0.0000086738 0.0000048636 -0.0000004897 0.0000094626 0.0010977582 -0.0000137943 0.0000145685 0.0010669213 0.0000081725 0.0010525839
1403715532.81214 0.793219 1.276396 0.943858 -0.796376 -0.090447 -0.581820 0.138169 0.0000279127 -0.0000017378 -0.0000083857 0.0000048265 -0.0000004340 0.0000092003 0.0010949111 -0.0000138456 0.0000137014 0.0010663017 0.0000080815 0.0010517763
1403715532.86214 0.793528 1.267665 0.939686 -0.795705 -0.087515 -0.582835 0.139635 0.0000272450 -0.0000018917 -0.0000080667 0.0000047819 -0.0000004133 0.0000089339 0.0010910321 -0.0000138456 0.0000127807 0.0010654397 0.0000080027 0.0010508921
1403715532.91214 0.795251 1.256415 0.935171 -0.796189 -0.083250 -0.582876 0.139315 0.0000263317 -0.0000019854 -0.0000077175 0.0000047476 -0.0000004193 0.0000086623 0.0010862969 -0.0000135291 0.0000118484 0.0010644101 0.0000080145 0.0010498595
1403715532.96214 0.796218 1.241380 0.928303 -0.797350 -0.076636 -0.582504 0.138018 0.0000252839 -0.0000020589 -0.0000073441 0.0000047227 -0.0000004369 0.0000083696 0.0010808817 -0.0000130621 0.0000109523 0.0010630931 0.0000080686 0.0010486863
1403715533.01214 0.795901 1.222000 0.919380 -0.798589 -0.068432 -0.582432 0.135445 0.0000240675 -0.0000020749 -0.0000069396 0.0000046776 -0.0000004638 0.0000080128 0.0010745510 -0.0000126316 0.0000100092 0.0010613203 0.0000080300 0.0010470833
1403715533.06214 0.796453 1.199354 0.907586 -0.800486 -0.059118 -0.581836 0.131128 0.0000227397 -0.0000020145 -0.0000065789 0.0000046114 -0.0000005083 0.0000076408 0.0010678754 -0.0000121868 0.0000091919 0.0010589438 0.0000079646 0.0010451792
1403715533.11214 0.796651 1.172687 0.892506 -0.801808 -0.048769 -0.582356 0.124847 0.0000215929 -0.0000019024 -0.0000061830 0.0000045437 -0.0000005642 0.0000072711 0.0010616731 -0.0000115868 0.0000083771 0.0010566809 0.0000077062 0.0010435657
1403715533.16214 0.796179 1.142883 0.877093 -0.801141 -0.038709 -0.585871 0.115885 0.0000206082 -0.0000016941 -0.0000057846 0.0000044552 -0.0000006517 0.0000068482 0.0010560190 -0.0000110340 0.0000076525 0.0010542051 0.0000072244 0.0010418037
1403715533.21214 0.795567 1.112826 0.862871 -0.797722 -0.029833 -0.593240 0.104001 0.0000201118 -0.0000014176 -0.0000054061 0.0000043987 -0.0000007531 0.0000064470 0.0010516841 -0.0000105596 0.0000072673 0.0010523780 0.0000067855 0.0010406266
1403715533.26214 0.792525 1.076803 0.850967 -0.794622 -0.020623 -0.599577 0.093046 0.0000198682 -0.0000012354 -0.0000051857 0.0000043644 -0.0000007992 0.0000061604 0.0010481958 -0.0000101883 0.0000072025 0.0010505889 0.0000062578 0.0010396148
1403715533.31214 0.790835 1.041886 0.845332 -0.792822 -0.012413 -0.603870 0.081362 0.0000196423 -0.0000010172 -0.0000050593 0.0000043147 -0.0000008408 0.0000058987 0.0010449322 -0.0000098249 0.0000071485 0.0010488527 0.0000058766 0.0010384832
1403715533.36214 0.786403 1.002965 0.839236 -0.793158 -0.005989 -0.604855 0.070817 0.0000193373 -0.0000008257 -0.0000050245 0.0000042497 -0.0000008541 0.0000057484 0.0010418807 -0.0000095235 0.0000071911 0.0010469168 0.0000055068 0.0010374723
1403715533.41214 0.781464 0.962297 0.835758 -0.794335 -0.000718 -0.604400 0.061093 0.0000190802 -0.0000006257 -0.0000050773 0.0000041748 -0.0000008580 0.0000056243 0.0010393996 -0.0000090959 0.0000074044 0.0010450603 0.0000053622 0.0010364569
1403715533.46214 0.775398 0.921487 0.836191 -0.797254 0.004348 -0.601194 0.054162 0.0000188199 -0.0000004962 -0.0000051919 0.0000040946 -0.0000008245 0.0000055428 0.0010371385 -0.0000086696 0.0000075935 0.0010431961 0.0000051914 0.0010353174
1403715533.51214 0.765823 0.874934 0.840638 -0.800206 0.010796 -0.597395 0.051695 0.0000185458 -0.0000004964 -0.0000052996 0.0000040115 -0.0000007447 0.0000054805 0.0010351315 -0.0000080792 0.0000078340 0.0010415164 0.0000050861 0.0010343290
1403715533.56214 0.754255 0.829330 0.847251 -0.802828 0.018208 -0.593532 0.053432 0.0000181824 -0.0000006269 -0.0000053183 0.0000039123 -0.0000006109 0.0000053501 0.0010332094 -0.0000074203 0.0000079924 0.0010396375 0.0000049777 0.0010332082
1403715533.61214 0.740202 0.778612 0.858320 -0.805189 0.024816 -0.589849 0.055976 0.0000177218 -0.0000007488 -0.0000052753 0.0000037880 -0.0000004768 0.0000051943 0.0010313170 -0.0000068284 0.0000081323 0.0010374789 0.0000048697 0.0010321692
