# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715893.93406 -0.012810 0.036498 0.057625 0.809448 -0.033688 0.585360 0.031824 0.0008601183 0.0000133956 -0.0002727983 0.0000183694 -0.0000046220 0.0000996704 0.0010952994 0.0000223663 0.0000413471 0.0011235011 -0.0000052459 0.0011937541
1403715893.98406 -0.016712 0.042222 0.065499 0.812818 -0.034169 0.580623 0.032171 0.0008474098 0.0000131629 -0.0002792564 0.0000175749 -0.0000048284 0.0001051963 0.0010919327 0.0000218049 0.0000460854 0.0011199657 -0.0000062444 0.0011938355
1403715894.03406 -0.021290 0.049007 0.073211 0.817069 -0.035427 0.574536 0.032444 0.0008396742 0.0000127730 -0.0002899561 0.0000181060 -0.0000048961 0.0001134819 0.0010914518 0.0000250992 0.0000512208 0.0011265115 -0.0000076103 0.0012044764
1403715894.08406 -0.024115 0.058611 0.080573 0.821713 -0.035643 0.567820 0.033142 0.0008238393 0.0000147854 -0.0002999239 0.0000168207 -0.0000061213 0.0001226066 0.0010881098 0.0000249733 0.0000535859 0.0011251948 -0.0000067018 0.0011970271
1403715894.13406 -0.027508 0.065498 0.093074 0.823728 -0.033174 0.564915 0.035254 0.0007950732 0.0000203110 -0.0002960680 0.0000164311 -0.0000083666 0.0001236292 0.0010843662 0.0000238297 0.0000544289 0.0011139220 -0.0000006200 0.0011820311
1403715894.18406 -0.030701 0.073421 0.105136 0.822169 -0.029446 0.566988 0.041173 0.0007939716 0.0000312463 -0.0002904051 0.0000172894 -0.0000123620 0.0001195834 0.0010847980 0.0000265733 0.0000575749 0.0011168921 0.0000018110 0.0011840876
1403715894.23406 -0.034888 0.076141 0.123720 0.819783 -0.026161 0.570196 0.046353 0.0007846981 0.0000404028 -0.0002774433 0.0000178803 -0.0000152277 0.0001113817 0.0010853285 0.0000287309 0.0000595706 0.0011170858 0.0000055846 0.0011791392
1403715894.28406 -0.036093 0.084371 0.141784 0.817296 -0.018774 0.573739 0.049982 0.0007403723 0.0000502927 -0.0002549427 0.0000174994 -0.0000179007 0.0001008029 0.0010837357 0.0000262968 0.0000590948 0.0011065354 0.0000074316 0.0011662170
1403715894.33406 -0.035692 0.093072 0.156310 0.815898 -0.016006 0.575300 0.055541 0.0007121741 0.0000569004 -0.0002416208 0.0000179131 -0.0000197793 0.0000948383 0.0010834476 0.0000260792 0.0000587773 0.0011018821 0.0000117832 0.0011567639
1403715894.38406 -0.036104 0.101706 0.174750 0.815001 -0.009512 0.576674 0.055938 0.0006436184 0.0000570237 -0.0002164636 0.0000175971 -0.0000194733 0.0000853914 0.0010803811 0.0000247799 0.0000557617 0.0010899394 0.0000170315 0.0011362785
1403715894.43406 -0.036173 0.112066 0.194076 0.815042 -0.007405 0.576562 0.056816 0.0006324683 0.0000596027 -0.0002122854 0.0000180808 -0.0000202203 0.0000838429 0.0010832177 0.0000263324 0.0000558391 0.0010889582 0.0000217939 0.0011306372
1403715894.48406 -0.036293 0.125621 0.209691 0.816889 -0.008143 0.574023 0.055895 0.0006247915 0.0000583816 -0.0002133703 0.0000179778 -0.0000200968 0.0000855389 0.0010874421 0.0000281317 0.0000573890 0.0010922884 0.0000234825 0.0011288756
1403715894.53406 -0.036721 0.143156 0.219188 0.819381 -0.009221 0.570693 0.053287 0.0006145526 0.0000535041 -0.0002155829 0.0000170520 -0.0000187985 0.0000883940 0.0010877075 0.0000259739 0.0000551354 0.0010924692 0.0000231627 0.0011205230
1403715894.58406 -0.035630 0.160263 0.241250 0.822087 -0.009687 0.566879 0.052230 0.0005948012 0.0000496794 -0.0002129002 0.0000161946 -0.0000178656 0.0000889731 0.0010897928 0.0000259222 0.0000540045 0.0010915209 0.0000232157 0.0011038505
1403715894.63406 -0.036976 0.178730 0.250203 0.823657 -0.011414 0.564712 0.050590 0.0005892556 0.0000461914 -0.0002147380 0.0000157628 -0.0000168760 0.0000910893 0.0010948983 0.0000272081 0.0000560301 0.0010946108 0.0000254962 0.0011067810
1403715894.68406 -0.033350 0.208752 0.263451 0.825782 -0.015399 0.561673 0.048693 0.0005807360 0.0000399688 -0.0002160683 0.0000148626 -0.0000149132 0.0000931771 0.0010994203 0.0000274084 0.0000568036 0.0010941032 0.0000254608 0.0011028567
1403715894.73406 -0.033707 0.233552 0.282594 0.826169 -0.015498 0.561400 0.045098 0.0005643173 0.0000337166 -0.0002104784 0.0000139062 -0.0000126734 0.0000909972 0.0011015615 0.0000279423 0.0000550715 0.0010925205 0.0000242582 0.0010917612
1403715894.78406 -0.031887 0.256965 0.295379 0.825369 -0.017547 0.562807 0.041302 0.0005620552 0.0000283452 -0.0002078949 0.0000133114 -0.0000105875 0.0000892432 0.0011081853 0.0000295189 0.0000552700 0.0010951108 0.0000254265 0.0010882517
1403715894.83406 -0.029207 0.281955 0.308123 0.823712 -0.019474 0.565357 0.038601 0.0005599823 0.0000235004 -0.0002035580 0.0000128636 -0.0000086136 0.0000862700 0.0011142506 0.0000305460 0.0000550080 0.0010982263 0.0000265711 0.0010870074
1403715894.88406 -0.022060 0.310661 0.325338 0.821936 -0.020291 0.568027 0.036807 0.0005536098 0.0000202521 -0.0001972243 0.0000124734 -0.0000073289 0.0000824301 0.0011189396 0.0000297760 0.0000518764 0.0011013774 0.0000264109 0.0010805136
1403715894.93406 -0.017532 0.336711 0.340798 0.820185 -0.019396 0.570679 0.035290 0.0005494625 0.0000192645 -0.0001919221 0.0000123924 -0.0000068684 0.0000791291 0.0011282170 0.0000302138 0.0000522582 0.0011051744 0.0000278871 0.0010786736
1403715894.98406 -0.017213 0.363054 0.352667 0.818749 -0.017840 0.572937 0.032787 0.0005394971 0.0000171995 -0.0001862196 0.0000120238 -0.0000061128 0.0000762849 0.0011297945 0.0000281837 0.0000468790 0.0011063788 0.0000285607 0.0010724735
1403715895.03406 -0.012847 0.390719 0.366483 0.817947 -0.018360 0.574115 0.031893 0.0005379640 0.0000157778 -0.0001844906 0.0000119668 -0.0000055783 0.0000752803 0.0011418329 0.0000293429 0.0000487062 0.0011126701 0.0000311893 0.0010737833
1403715895.08406 -0.008300 0.418106 0.381031 0.817699 -0.018402 0.574422 0.032694 0.0005363651 0.0000165232 -0.0001836193 0.0000120639 -0.0000058341 0.0000749003 0.0011554549 0.0000302615 0.0000511275 0.0011201037 0.0000337311 0.0010760595
1403715895.13406 -0.003375 0.447371 0.394874 0.817729 -0.020423 0.574343 0.032136 0.0005326221 0.0000146338 -0.0001827748 0.0000119055 -0.0000051834 0.0000747444 0.0011683023 0.0000304319 0.0000520878 0.0011247767 0.0000366870 0.0010765326
1403715895.18406 -0.000820 0.473987 0.406828 0.817765 -0.020905 0.574336 0.031004 0.0005289852 0.0000132865 -0.0001823744 0.0000118262 -0.0000047355 0.0000749106 0.0011823240 0.0000301903 0.0000535754 0.0011303825 0.0000394127 0.0010778668
1403715895.23406 0.003294 0.505006 0.420307 0.818098 -0.022566 0.573852 0.030005 0.0005120887 0.0000107448 -0.0001774247 0.0000117201 -0.0000038582 0.0000735367 0.0011926828 0.0000311516 0.0000539494 0.0011369900 0.0000421055 0.0010790823
1403715895.28406 0.006231 0.535713 0.435384 0.818136 -0.021404 0.573890 0.029097 0.0004819329 0.0000099265 -0.0001667502 0.0000116019 -0.0000035841 0.0000697161 0.0011975223 0.0000290864 0.0000517833 0.0011377812 0.0000425172 0.0010775838
1403715895.33406 0.004320 0.556048 0.444422 0.818164 -0.020812 0.573933 0.027846 0.0004384529 0.0000088982 -0.0001517109 0.0000113561 -0.0000032492 0.0000644120 0.0011943744 0.0000255186 0.0000465262 0.0011290443 0.0000385836 0.0010714290
1403715895.38406 0.002278 0.579492 0.453077 0.818014 -0.018862 0.574283 0.026380 0.0003825495 0.0000068859 -0.0001329118 0.0000111437 -0.0000025673 0.0000580270 0.0011799899 0.0000132614 0.0000347795 0.0011201545 0.0000323178 0.0010648786
1403715895.43406 0.002673 0.602344 0.463156 0.817992 -0.018481 0.574341 0.026052 0.0002947820 0.0000047171 -0.0001033466 0.0000108600 -0.0000017976 0.0000479897 0.0011533341 -0.0000022117 0.0000204434 0.0011116792 0.0000261532 0.0010579754
1403715895.48406 0.006293 0.626673 0.475577 0.818633 -0.019003 0.573431 0.025609 0.0002305677 0.0000034827 -0.0000816906 0.0000106009 -0.0000013331 0.0000406366 0.0011344616 -0.0000074206 0.0000131087 0.0011070903 0.0000239989 0.0010536499
1403715895.53406 0.009829 0.649777 0.485106 0.818890 -0.019944 0.573013 0.026034 0.0001845581 0.0000027497 -0.0000660059 0.0000103524 -0.0000010231 0.0000352305 0.0011197898 -0.0000113436 0.0000084941 0.0011063839 0.0000236044 0.0010522423
1403715895.58406 0.016329 0.669811 0.495887 0.819457 -0.024718 0.571936 0.027731 0.0001292932 0.0000022886 -0.0000472861 0.0000098978 -0.0000007982 0.0000287662 0.0011006293 -0.0000072653 0.0000104569 0.0011051602 0.0000234147 0.0010504270
1403715895.63406 0.019575 0.695018 0.507329 0.819068 -0.024747 0.572443 0.028704 0.0001082154 0.0000023068 -0.0000401448 0.0000096612 -0.0000007433 0.0000262485 0.0010935641 -0.0000060758 0.0000112219 0.0011081803 0.0000249696 0.0010506712
1403715895.68406 0.024498 0.719310 0.516538 0.819249 -0.026416 0.572044 0.029981 0.0000958811 0.0000023623 -0.0000360619 0.0000094975 -0.0000007244 0.0000248320 0.0010901663 -0.0000051019 0.0000113908 0.0011101255 0.0000259957 0.0010506222
1403715895.73406 0.026081 0.744352 0.525896 0.819552 -0.026490 0.571637 0.029398 0.0000866144 0.0000024621 -0.0000328536 0.0000093476 -0.0000007365 0.0000236437 0.0010885445 -0.0000041047 0.0000116327 0.0011112954 0.0000265689 0.0010503492
1403715895.78406 0.026441 0.770836 0.534329 0.819875 -0.025853 0.571229 0.028877 0.0000779958 0.0000026565 -0.0000297196 0.0000091912 -0.0000007801 0.0000224146 0.0010867034 -0.0000030869 0.0000113572 0.0011106993 0.0000265312 0.0010498290
1403715895.83406 0.028901 0.795359 0.544440 0.819978 -0.025497 0.571116 0.028507 0.0000733601 0.0000027754 -0.0000279274 0.0000090869 -0.0000007929 0.0000216431 0.0010867175 -0.0000029839 0.0000109821 0.0011110825 0.0000267246 0.0010500132
1403715895.88406 0.034988 0.819205 0.555850 0.820315 -0.025918 0.570583 0.029092 0.0000687565 0.0000029557 -0.0000261076 0.0000090014 -0.0000008423 0.0000208817 0.0010866331 -0.0000023544 0.0000105524 0.0011090676 0.0000258433 0.0010496976
1403715895.93406 0.042381 0.843986 0.566513 0.819976 -0.028057 0.570936 0.029738 0.0000652883 0.0000030116 -0.0000247915 0.0000089023 -0.0000008476 0.0000203033 0.0010866421 -0.0000022322 0.0000102598 0.0011104911 0.0000268273 0.0010501204
1403715895.98406 0.044570 0.869573 0.575516 0.820195 -0.029354 0.570624 0.028392 0.0000618391 0.0000029514 -0.0000234434 0.0000088052 -0.0000008078 0.0000197272 0.0010872193 -0.0000014324 0.0000101000 0.0011108512 0.0000273083 0.0010504063
1403715896.03406 0.045602 0.894531 0.583770 0.820514 -0.029816 0.570216 0.026856 0.0000581343 0.0000029149 -0.0000219206 0.0000087121 -0.0000007742 0.0000190702 0.0010880506 -0.0000000221 0.0000104056 0.0011103451 0.0000272427 0.0010506182
1403715896.08406 0.048535 0.915361 0.588184 0.820778 -0.032623 0.569783 0.024633 0.0000543459 0.0000028458 -0.0000204312 0.0000085693 -0.0000007185 0.0000184345 0.0010889326 0.0000014225 0.0000107361 0.0011092135 0.0000271575 0.0010507468
1403715896.13406 0.051277 0.935561 0.591329 0.820969 -0.036633 0.569360 0.022279 0.0000514685 0.0000025531 -0.0000194277 0.0000084151 -0.0000005801 0.0000180075 0.0010894174 0.0000018918 0.0000110004 0.0011106323 0.0000281387 0.0010513631
1403715896.18406 0.052166 0.952217 0.593120 0.820193 -0.040716 0.570335 0.018547 0.0000457115 0.0000024275 -0.0000173768 0.0000080633 -0.0000004912 0.0000171053 0.0010878080 0.0000040971 0.0000129628 0.0011099200 0.0000274343 0.0010501391
1403715896.23406 0.055147 0.970947 0.595538 0.819403 -0.046078 0.571220 0.012774 0.0000438035 0.0000019296 -0.0000167226 0.0000078852 -0.0000002349 0.0000167444 0.0010887847 0.0000047484 0.0000135955 0.0011115576 0.0000281152 0.0010502904
1403715896.28406 0.058001 0.988240 0.599742 0.817403 -0.051714 0.573713 0.005559 0.0000418866 0.0000013335 -0.0000158060 0.0000077232 0.0000000564 0.0000161351 0.0010891153 0.0000060839 0.0000141839 0.0011115160 0.0000281185 0.0010503677
1403715896.33406 0.060069 1.002194 0.604148 -0.815704 0.057426 -0.575603 0.003111 0.0000387947 0.0000006943 -0.0000145619 0.0000075064 0.0000003535 0.0000153859 0.0010869833 0.0000071367 0.0000143549 0.0011102645 0.0000274010 0.0010499151
1403715896.38406 0.058007 1.018101 0.608754 -0.814404 0.061876 -0.576878 0.011349 0.0000364547 0.0000002562 -0.0000134780 0.0000073345 0.0000005604 0.0000146990 0.0010858565 0.0000084552 0.0000143546 0.0011058092 0.0000246980 0.0010484434
1403715896.43406 0.059608 1.030630 0.615202 -0.812993 0.065795 -0.578308 0.016547 0.0000351169 0.0000000213 -0.0000128334 0.0000072142 0.0000006924 0.0000142319 0.0010861494 0.0000083804 0.0000139362 0.0011024910 0.0000224479 0.0010470887
1403715896.48406 0.058571 1.040881 0.622397 -0.811614 0.069752 -0.579572 0.022636 0.0000341024 -0.0000002805 -0.0000123281 0.0000071280 0.0000008235 0.0000138604 0.0010863281 0.0000093456 0.0000140157 0.0010984275 0.0000197073 0.0010455029
1403715896.53406 0.054833 1.049271 0.631114 -0.809614 0.071935 -0.581911 0.027022 0.0000325469 -0.0000004092 -0.0000116468 0.0000069719 0.0000007837 0.0000133227 0.0010845489 0.0000111385 0.0000145370 0.0010939512 0.0000168823 0.0010437384
1403715896.58406 0.051925 1.052234 0.639336 -0.807210 0.074863 -0.584669 0.031151 0.0000317113 -0.0000006245 -0.0000112282 0.0000068751 0.0000007937 0.0000128998 0.0010836974 0.0000119382 0.0000147426 0.0010902391 0.0000144790 0.0010422007
1403715896.63406 0.045812 1.053308 0.649909 -0.804806 0.076658 -0.587580 0.034060 0.0000303469 -0.0000007608 -0.0000106606 0.0000067435 0.0000007231 0.0000124160 0.0010813666 0.0000130375 0.0000153241 0.0010867697 0.0000121734 0.0010406779
1403715896.68406 0.039564 1.047064 0.659344 -0.802990 0.077960 -0.589778 0.035942 0.0000290396 -0.0000008317 -0.0000102191 0.0000066246 0.0000006489 0.0000119875 0.0010784355 0.0000128377 0.0000151783 0.0010830876 0.0000101314 0.0010391520
1403715896.73406 0.031147 1.039972 0.667421 -0.802286 0.078760 -0.590493 0.038114 0.0000278037 -0.0000009368 -0.0000098079 0.0000065427 0.0000006043 0.0000116197 0.0010755461 0.0000122198 0.0000148708 0.0010794949 0.0000083567 0.0010379522
1403715896.78406 0.024415 1.030790 0.676623 -0.803429 0.079645 -0.588675 0.040251 0.0000265652 -0.0000009817 -0.0000094978 0.0000064657 0.0000005789 0.0000112782 0.0010725319 0.0000113730 0.0000139764 0.0010759384 0.0000075036 0.0010367823
1403715896.83406 0.017886 1.016296 0.687017 -0.805205 0.081200 -0.585792 0.043593 0.0000255006 -0.0000010865 -0.0000092986 0.0000064336 0.0000005883 0.0000111036 0.0010698332 0.0000103307 0.0000133205 0.0010724030 0.0000065233 0.0010361040
1403715896.88406 0.010891 1.002943 0.697695 -0.806665 0.083528 -0.583188 0.046969 0.0000244169 -0.0000011829 -0.0000090743 0.0000064125 0.0000006108 0.0000108685 0.0010667296 0.0000093381 0.0000124915 0.0010686677 0.0000056707 0.0010353256
1403715896.93406 0.006028 0.982599 0.708929 -0.807953 0.087123 -0.580475 0.051679 0.0000231348 -0.0000013430 -0.0000087602 0.0000064018 0.0000006755 0.0000105831 0.0010633618 0.0000082956 0.0000116574 0.0010649925 0.0000047319 0.0010345438
1403715896.98406 -0.000718 0.959997 0.720408 -0.808826 0.092028 -0.577908 0.057911 0.0000218224 -0.0000015608 -0.0000083995 0.0000064061 0.0000007592 0.0000102811 0.0010603689 0.0000072636 0.0000111012 0.0010619417 0.0000038020 0.0010339426
1403715897.03406 -0.006861 0.932851 0.732289 -0.809434 0.097465 -0.575485 0.064305 0.0000204071 -0.0000017439 -0.0000079815 0.0000064185 0.0000008459 0.0000099113 0.0010569214 0.0000063102 0.0000103026 0.0010583415 0.0000028941 0.0010332856
1403715897.08406 -0.012283 0.900055 0.744511 -0.809945 0.101753 -0.573440 0.069292 0.0000190099 -0.0000018081 -0.0000074400 0.0000064104 0.0000009037 0.0000094093 0.0010534928 0.0000053558 0.0000092471 0.0010548384 0.0000019372 0.0010322391
1403715897.13406 -0.018895 0.860556 0.756507 -0.810083 0.103938 -0.572665 0.070832 0.0000178421 -0.0000017621 -0.0000069547 0.0000063694 0.0000009147 0.0000089292 0.0010499921 0.0000041890 0.0000081695 0.0010510918 0.0000008765 0.0010312620
1403715897.18406 -0.026405 0.814037 0.769450 -0.810341 0.104491 -0.572304 0.069975 0.0000167988 -0.0000016439 -0.0000065221 0.0000063183 0.0000008982 0.0000084947 0.0010468954 0.0000036246 0.0000073470 0.0010481503 0.0000000564 0.0010304069
1403715897.23406 -0.035656 0.762658 0.781813 -0.812134 0.101308 -0.570942 0.064813 0.0000156544 -0.0000014117 -0.0000060429 0.0000062133 0.0000008456 0.0000080560 0.0010438234 0.0000032367 0.0000065441 0.0010454006 -0.0000007996 0.0010294120
1403715897.28406 -0.046488 0.703765 0.794302 -0.814226 0.094647 -0.570224 0.054070 0.0000145948 -0.0000011117 -0.0000055531 0.0000060745 0.0000007409 0.0000076436 0.0010408227 0.0000028510 0.0000060699 0.0010423213 -0.0000012706 0.0010285694
1403715897.33406 -0.056320 0.643713 0.807128 -0.817067 0.085026 -0.568829 0.040068 0.0000137922 -0.0000007563 -0.0000052335 0.0000059327 0.0000005734 0.0000074077 0.0010384437 0.0000021751 0.0000057667 0.0010393928 -0.0000019821 0.0010277244
1403715897.38406 -0.067466 0.576580 0.820214 -0.819812 0.074006 -0.567335 0.023700 0.0000130789 -0.0000003658 -0.0000049273 0.0000058099 0.0000003521 0.0000071975 0.0010364596 0.0000013509 0.0000056220 0.0010365099 -0.0000024068 0.0010267803
1403715897.43406 -0.079863 0.506759 0.833212 -0.822475 0.065457 -0.564895 0.012014 0.0000124806 -0.0000001197 -0.0000047041 0.0000057316 0.0000002102 0.0000070711 0.0010350299 0.0000008093 0.0000056290 0.0010343211 -0.0000028377 0.0010261765
1403715897.48406 -0.092093 0.435872 0.845663 -0.823408 0.058887 -0.564379 0.002903 0.0000120437 0.0000000751 -0.0000045112 0.0000056807 0.0000000883 0.0000069385 0.0010340480 0.0000005205 0.0000056834 0.0010328045 -0.0000032086 0.0010257223
1403715897.53406 -0.102255 0.364767 0.857153 0.824361 -0.054261 0.563447 0.003476 0.0000117093 0.0000001940 -0.0000043962 0.0000056490 0.0000000176 0.0000068810 0.0010334353 0.0000004158 0.0000056315 0.0010319070 -0.0000037051 0.0010253747
1403715897.58406 -0.112611 0.292338 0.867115 0.824805 -0.053421 0.562868 0.004782 0.0000114538 0.0000002151 -0.0000043068 0.0000056151 0.0000000155 0.0000068091 0.0010328751 0.0000002731 0.0000055843 0.0010311676 -0.0000041621 0.0010249616
1403715897.63406 -0.121295 0.219031 0.877858 0.824658 -0.056210 0.562827 0.002159 0.0000112289 0.0000001490 -0.0000042128 0.0000055738 0.0000000660 0.0000067002 0.0010323377 0.0000002309 0.0000055107 0.0010306579 -0.0000046001 0.0010246165
1403715897.68406 -0.130384 0.146533 0.886569 -0.824303 0.058436 -0.563125 0.000739 0.0000109944 0.0000000664 -0.0000040862 0.0000055174 0.0000001293 0.0000065365 0.0010318347 0.0000002219 0.0000053470 0.0010304616 -0.0000050715 0.0010243388
1403715897.73406 -0.139343 0.073279 0.895317 -0.823476 0.063793 -0.563707 0.007215 0.0000108276 -0.0000000589 -0.0000039934 0.0000054760 0.0000002259 0.0000063928 0.0010315136 0.0000001919 0.0000052305 0.0010305654 -0.0000055477 0.0010241319
1403715897.78406 -0.147853 -0.001170 0.903856 -0.822362 0.067152 -0.564870 0.011535 0.0000106948 -0.0000001608 -0.0000038944 0.0000054422 0.0000003034 0.0000062476 0.0010313986 0.0000002700 0.0000050596 0.0010309432 -0.0000060579 0.0010240346
1403715897.83406 -0.157853 -0.079476 0.912957 -0.820949 0.069120 -0.566617 0.014523 0.0000105806 -0.0000002355 -0.0000037885 0.0000054084 0.0000003476 0.0000060749 0.0010313950 0.0000003863 0.0000049063 0.0010316021 -0.0000065592 0.0010239819
1403715897.88406 -0.167120 -0.159647 0.921848 -0.818771 0.070042 -0.569602 0.016183 0.0000104921 -0.0000002859 -0.0000036729 0.0000053810 0.0000003695 0.0000059069 0.0010315440 0.0000005025 0.0000046800 0.0010323746 -0.0000070562 0.0010239783
1403715897.93406 -0.175720 -0.241516 0.930945 -0.817400 0.067486 -0.571957 0.012961 0.0000104240 -0.0000002694 -0.0000035992 0.0000053533 0.0000003517 0.0000057996 0.0010320421 0.0000007514 0.0000044587 0.0010334128 -0.0000075234 0.0010240291
1403715897.98406 -0.185594 -0.326298 0.939396 -0.815879 0.065366 -0.574410 0.011079 0.0000103189 -0.0000002748 -0.0000034993 0.0000053262 0.0000003419 0.0000056777 0.0010327454 0.0000010410 0.0000042363 0.0010344615 -0.0000078244 0.0010239890
1403715898.03406 -0.193876 -0.410585 0.947774 -0.813274 0.061587 -0.578578 0.006324 0.0000103257 -0.0000002253 -0.0000034287 0.0000053041 0.0000003034 0.0000055748 0.0010339371 0.0000013700 0.0000041725 0.0010357684 -0.0000081784 0.0010241380
1403715898.08406 -0.203662 -0.494988 0.955314 -0.809275 0.058369 -0.584522 0.001435 0.0000103668 -0.0000001733 -0.0000033402 0.0000052863 0.0000002661 0.0000054491 0.0010354200 0.0000017477 0.0000041764 0.0010371961 -0.0000084525 0.0010243100
1403715898.13406 -0.212794 -0.579762 0.963035 0.805384 -0.055964 0.590086 0.004823 0.0000104403 -0.0000001094 -0.0000032691 0.0000052821 0.0000002345 0.0000053525 0.0010374705 0.0000023552 0.0000042684 0.0010390469 -0.0000087146 0.0010246599
1403715898.18406 -0.223187 -0.664844 0.970041 0.801612 -0.056221 0.595105 0.010379 0.0000105131 -0.0000000616 -0.0000032028 0.0000052816 0.0000002192 0.0000052673 0.0010398676 0.0000030132 0.0000044090 0.0010410012 -0.0000089383 0.0010250777
1403715898.23406 -0.234613 -0.749939 0.976290 0.799198 -0.057074 0.598099 0.017417 0.0000105519 -0.0000000013 -0.0000031606 0.0000052810 0.0000002047 0.0000052157 0.0010425991 0.0000037492 0.0000045765 0.0010430110 -0.0000090869 0.0010255262
1403715898.28406 -0.247955 -0.835900 0.980226 0.798526 -0.059653 0.598499 0.024436 0.0000105510 0.0000000566 -0.0000031492 0.0000052782 0.0000001941 0.0000051994 0.0010455193 0.0000045131 0.0000047106 0.0010448984 -0.0000091327 0.0010259130
1403715898.33406 -0.263467 -0.921501 0.982844 0.798857 -0.063924 0.597287 0.031448 0.0000105240 0.0000001083 -0.0000031623 0.0000052762 0.0000001912 0.0000052153 0.0010487160 0.0000053297 0.0000048467 0.0010468435 -0.0000091641 0.0010263664
1403715898.38406 -0.280236 -1.006387 0.985104 0.800429 -0.069529 0.594149 0.038280 0.0000104755 0.0000001555 -0.0000031904 0.0000052698 0.0000001911 0.0000052489 0.0010518291 0.0000060039 0.0000049792 0.0010485916 -0.0000091628 0.0010268175
1403715898.43406 -0.298231 -1.095301 0.987943 0.803416 -0.076250 0.588810 0.044853 0.0000103882 0.0000002008 -0.0000032470 0.0000052591 0.0000001942 0.0000053248 0.0010550016 0.0000066393 0.0000051068 0.0010504354 -0.0000091924 0.0010273488
