# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715893.88406 0.008425 0.031467 0.050805 0.810102 -0.034290 0.584408 0.032018 0.0029441407 0.0000004822 0.0000001477 0.0029457668 0.0000005274 0.0029441708 0.1160175612 0.0000002275 -0.0000946683 0.1160148276 -0.0004077781 0.0039001490
1403715893.93406 -0.030547 0.032240 0.058509 0.810610 -0.034954 0.583660 0.032118 0.0029914775 0.0001313368 -0.0002613943 0.0009241811 0.0005614777 0.0016764822 0.0364418498 0.0374061462 -0.0013703904 0.0468058183 -0.0006494260 0.0041292135
1403715893.98406 -0.041162 0.042468 0.069622 0.813809 -0.037126 0.578636 0.038945 0.0026291475 -0.0000750396 -0.0006990981 0.0004265723 -0.0000936354 0.0005144440 0.0020408645 0.0010900877 -0.0001343975 0.0088253503 0.0007532629 0.0041286330
1403715894.03406 -0.041756 0.044203 0.059607 0.817875 -0.038323 0.572951 0.036598 0.0014994914 0.0000627086 -0.0004654823 0.0002286486 -0.0000528190 0.0002700245 0.0016094521 -0.0000187468 -0.0003644021 0.0037837384 -0.0001863442 0.0031554222
1403715894.08406 -0.046762 0.057252 0.076252 0.822999 -0.038410 0.565531 0.037033 0.0009957517 0.0000704098 -0.0003359303 0.0001319996 -0.0000524907 0.0001878050 0.0014791525 -0.0000457998 -0.0002609495 0.0020776866 0.0006237646 0.0023138855
1403715894.13406 -0.047124 0.054870 0.077018 0.825129 -0.037241 0.562501 0.036978 0.0009325982 0.0000593131 -0.0003443468 0.0000922805 -0.0000418055 0.0001737732 0.0014344756 -0.0000706762 -0.0002441419 0.0019291452 0.0005919455 0.0022466469
1403715894.18406 -0.044751 0.066421 0.081893 0.822077 -0.032225 0.566909 0.042010 0.0009045450 0.0000633479 -0.0003406731 0.0000579196 -0.0000264800 0.0001544370 0.0014087385 -0.0000243174 -0.0001862393 0.0016717317 0.0003777528 0.0020389601
1403715894.23406 -0.041372 0.071140 0.084482 0.818781 -0.029224 0.571401 0.047380 0.0009009105 0.0000672624 -0.0003290305 0.0000502308 -0.0000276804 0.0001420324 0.0013926795 -0.0000108469 -0.0001455355 0.0016385128 0.0003302935 0.0019413926
1403715894.28406 -0.047594 0.089974 0.100123 0.816050 -0.025271 0.574774 0.055309 0.0008751629 0.0000591681 -0.0003067205 0.0000302001 -0.0000209275 0.0001269118 0.0013529538 -0.0000096873 -0.0000946318 0.0015970046 0.0002931614 0.0018091531
1403715894.33406 -0.059639 0.091118 0.112941 0.815246 -0.020920 0.575722 0.058999 0.0008420766 0.0000657605 -0.0002909877 0.0000200469 -0.0000225200 0.0001158695 0.0012882686 0.0000211552 -0.0000043708 0.0013106951 0.0000885779 0.0014240095
1403715894.38406 -0.061022 0.101911 0.128223 0.813858 -0.017830 0.577422 0.062455 0.0008384848 0.0000749013 -0.0002845995 0.0000216542 -0.0000250843 0.0001116785 0.0012854087 0.0000237812 0.0000006268 0.0013149513 0.0000886503 0.0014049592
1403715894.43406 -0.062246 0.113967 0.141651 0.813566 -0.016776 0.577667 0.064264 0.0008354165 0.0000788433 -0.0002825330 0.0000228056 -0.0000261993 0.0001106005 0.0012884984 0.0000273191 0.0000070609 0.0013244093 0.0000920625 0.0013904304
1403715894.48406 -0.064871 0.128833 0.147126 0.815192 -0.017657 0.575450 0.063310 0.0008276890 0.0000778365 -0.0002845176 0.0000229700 -0.0000261730 0.0001129143 0.0012908440 0.0000315408 0.0000138896 0.0013325131 0.0000988377 0.0013710812
1403715894.53406 -0.068872 0.146275 0.156505 0.817620 -0.018144 0.572338 0.059972 0.0008121952 0.0000713061 -0.0002868270 0.0000218549 -0.0000245212 0.0001163836 0.0012908921 0.0000357328 0.0000169393 0.0013314459 0.0001008133 0.0013533201
1403715894.58406 -0.069723 0.164670 0.169842 0.820005 -0.021063 0.568829 0.059841 0.0008032303 0.0000672564 -0.0002892905 0.0000209269 -0.0000236086 0.0001192570 0.0012897465 0.0000351945 0.0000164690 0.0013265547 0.0000986625 0.0013431714
1403715894.63406 -0.072054 0.187605 0.179487 0.821713 -0.023333 0.566389 0.058705 0.0007971116 0.0000619960 -0.0002917370 0.0000198562 -0.0000221766 0.0001219087 0.0012938744 0.0000412659 0.0000217416 0.0013308280 0.0001018967 0.0013421656
1403715894.68406 -0.077265 0.211181 0.190672 0.823682 -0.024639 0.563895 0.054428 0.0007909257 0.0000544544 -0.0002945741 0.0000185056 -0.0000197391 0.0001245937 0.0012964274 0.0000492271 0.0000270993 0.0013227686 0.0001046061 0.0013382301
1403715894.73406 -0.081133 0.239704 0.214587 0.824740 -0.026567 0.562526 0.051601 0.0007847361 0.0000467943 -0.0002933770 0.0000163584 -0.0000172783 0.0001241606 0.0012992198 0.0000514695 0.0000312458 0.0013125241 0.0000919627 0.0013076528
1403715894.78406 -0.079538 0.263708 0.224655 0.823644 -0.029590 0.564258 0.048453 0.0007766637 0.0000390745 -0.0002881632 0.0000155388 -0.0000142490 0.0001213782 0.0013080573 0.0000525589 0.0000326328 0.0013199791 0.0000972488 0.0013089729
1403715894.83406 -0.075915 0.280719 0.237366 0.822073 -0.031080 0.566755 0.044924 0.0007725410 0.0000321581 -0.0002819985 0.0000147736 -0.0000114344 0.0001173121 0.0013160232 0.0000499955 0.0000307136 0.0013180730 0.0001044727 0.0013058783
1403715894.88406 -0.068160 0.304100 0.253970 0.820242 -0.032867 0.569413 0.043485 0.0007698364 0.0000278891 -0.0002752187 0.0000145009 -0.0000096561 0.0001126643 0.0013280248 0.0000500946 0.0000309527 0.0013221392 0.0001122894 0.0013076654
1403715894.93406 -0.060394 0.338221 0.279697 0.818976 -0.032789 0.571265 0.043125 0.0007393083 0.0000246828 -0.0002613582 0.0000132679 -0.0000085284 0.0001060628 0.0013130792 0.0000362996 0.0000094982 0.0012757171 0.0001132102 0.0012721780
1403715894.98406 -0.056140 0.360167 0.292306 0.817646 -0.032675 0.573305 0.041333 0.0007377221 0.0000228366 -0.0002573544 0.0000132572 -0.0000077601 0.0001034593 0.0013256787 0.0000341507 0.0000090149 0.0012827592 0.0001214356 0.0012769724
1403715895.03406 -0.050839 0.384679 0.307581 0.816898 -0.032774 0.574463 0.039945 0.0007375671 0.0000208776 -0.0002553802 0.0000133117 -0.0000069954 0.0001021739 0.0013440290 0.0000343786 0.0000118369 0.0012978016 0.0001314716 0.0012844336
1403715895.08406 -0.048211 0.409727 0.320016 0.816489 -0.032974 0.574972 0.040799 0.0007355760 0.0000219805 -0.0002539038 0.0000134540 -0.0000073657 0.0001014687 0.0013591663 0.0000340306 0.0000112497 0.0013141813 0.0001407456 0.0012888918
1403715895.13406 -0.044375 0.438937 0.333681 0.816327 -0.034870 0.575143 0.040069 0.0007326714 0.0000193759 -0.0002532638 0.0000133272 -0.0000064305 0.0001013814 0.0013770916 0.0000334901 0.0000113252 0.0013230462 0.0001492664 0.0012918760
1403715895.18406 -0.036331 0.463810 0.350924 0.816550 -0.036831 0.574721 0.039829 0.0007295345 0.0000174454 -0.0002531117 0.0000132749 -0.0000057551 0.0001016743 0.0013965811 0.0000321375 0.0000123011 0.0013325407 0.0001556546 0.0012947251
1403715895.23406 -0.033085 0.493714 0.365715 0.816827 -0.037781 0.574377 0.038174 0.0007120974 0.0000143091 -0.0002484701 0.0000130797 -0.0000046317 0.0001005187 0.0014105580 0.0000322939 0.0000118599 0.0013401121 0.0001618580 0.0012969573
1403715895.28406 -0.030858 0.518968 0.377273 0.816586 -0.037689 0.574753 0.037769 0.0006924084 0.0000131356 -0.0002416738 0.0000130128 -0.0000042694 0.0000980795 0.0014246081 0.0000267669 0.0000106737 0.0013425797 0.0001624020 0.0012942919
1403715895.33406 -0.023990 0.545789 0.386778 0.816537 -0.040183 0.574567 0.039055 0.0006580160 0.0000115357 -0.0002297559 0.0000127340 -0.0000037759 0.0000936819 0.0014263795 0.0000241713 0.0000061609 0.0013271679 0.0001522156 0.0012796369
1403715895.38406 -0.022632 0.571367 0.389600 0.815834 -0.042778 0.575235 0.041109 0.0006018352 0.0000102508 -0.0002094889 0.0000123965 -0.0000033260 0.0000860979 0.0014156359 0.0000226658 -0.0000000245 0.0013107936 0.0001462062 0.0012646750
1403715895.43406 -0.016049 0.590361 0.397915 0.815687 -0.044591 0.575213 0.042385 0.0004984340 0.0000088815 -0.0001723596 0.0000121021 -0.0000028586 0.0000725891 0.0013811978 0.0000267392 0.0000053234 0.0012992152 0.0001390182 0.0012426689
1403715895.48406 -0.011625 0.603048 0.405748 0.815963 -0.047028 0.574588 0.042907 0.0002945634 0.0000039586 -0.0001033143 0.0000115647 -0.0000011783 0.0000490427 0.0012856776 0.0000202849 0.0000138270 0.0012876415 0.0001316299 0.0012235279
1403715895.53406 -0.008299 0.623827 0.413155 0.815866 -0.048962 0.574489 0.043909 0.0002009046 0.0000029853 -0.0000702067 0.0000109709 -0.0000009554 0.0000368852 0.0012364125 0.0000235263 0.0000187308 0.0012431965 0.0001007403 0.0011826482
1403715895.58406 0.001817 0.649737 0.424830 0.816431 -0.052709 0.573262 0.045084 0.0001604249 0.0000023395 -0.0000565365 0.0000107297 -0.0000007063 0.0000321781 0.0012165758 0.0000275013 0.0000252223 0.0012441994 0.0001028641 0.0011797655
1403715895.63406 0.009118 0.674943 0.438759 0.815868 -0.054973 0.573652 0.047559 0.0001446875 0.0000028829 -0.0000508482 0.0000105939 -0.0000008854 0.0000300413 0.0012113561 0.0000327833 0.0000318434 0.0012497802 0.0001032205 0.0011722813
1403715895.68406 0.018796 0.698258 0.451945 0.815865 -0.058826 0.573061 0.050045 0.0001272321 0.0000032662 -0.0000447256 0.0000105418 -0.0000010267 0.0000278390 0.0012109554 0.0000368798 0.0000328584 0.0012510877 0.0001002430 0.0011610607
1403715895.73406 0.024375 0.721685 0.460979 0.815956 -0.060973 0.572642 0.050784 0.0001093309 0.0000034151 -0.0000383408 0.0000104672 -0.0000010914 0.0000254960 0.0012107243 0.0000400929 0.0000320983 0.0012498556 0.0000953151 0.0011486946
1403715895.78406 0.034250 0.739780 0.468959 0.815909 -0.064258 0.572202 0.052424 0.0001012298 0.0000035825 -0.0000355847 0.0000103895 -0.0000011536 0.0000244646 0.0012100731 0.0000445729 0.0000351871 0.0012500928 0.0000943093 0.0011432698
1403715895.83406 0.041743 0.763922 0.478653 0.815823 -0.065734 0.572067 0.053393 0.0000953504 0.0000037728 -0.0000335360 0.0000103098 -0.0000012425 0.0000236431 0.0012111848 0.0000471886 0.0000375631 0.0012515959 0.0000949757 0.0011402582
1403715895.88406 0.049306 0.791001 0.490579 0.816094 -0.066336 0.571513 0.054437 0.0000901758 0.0000039759 -0.0000316434 0.0000102278 -0.0000013656 0.0000228252 0.0012111390 0.0000490514 0.0000378179 0.0012466508 0.0000921454 0.0011354427
1403715895.93406 0.058441 0.822290 0.500483 0.815850 -0.066817 0.571806 0.054422 0.0000862944 0.0000038960 -0.0000302082 0.0000101465 -0.0000013558 0.0000221819 0.0012102399 0.0000486651 0.0000378215 0.0012429720 0.0000905198 0.0011331665
1403715895.98406 0.065467 0.851762 0.511955 0.816005 -0.068472 0.571471 0.053567 0.0000830003 0.0000036482 -0.0000291207 0.0000100383 -0.0000013011 0.0000217072 0.0012085649 0.0000458031 0.0000356226 0.0012361503 0.0000859699 0.0011282282
1403715896.03406 0.069349 0.884489 0.527057 0.816340 -0.068902 0.571061 0.052251 0.0000773716 0.0000034105 -0.0000266579 0.0000099071 -0.0000012159 0.0000205439 0.0012060107 0.0000483855 0.0000353096 0.0012266982 0.0000799721 0.0011223167
1403715896.08406 0.070625 0.907125 0.534634 0.816386 -0.071106 0.570972 0.049480 0.0000732660 0.0000028700 -0.0000250858 0.0000097429 -0.0000010141 0.0000198484 0.0011998082 0.0000492801 0.0000335287 0.0012190057 0.0000757770 0.0011190448
1403715896.13406 0.063549 0.933750 0.545283 0.816618 -0.072354 0.570870 0.044810 0.0000682753 0.0000022080 -0.0000234184 0.0000095173 -0.0000007754 0.0000191369 0.0011904595 0.0000475443 0.0000299964 0.0012065602 0.0000685808 0.0011126175
1403715896.18406 0.067196 0.952523 0.552422 0.815906 -0.075487 0.571823 0.040211 0.0000658485 0.0000016633 -0.0000225360 0.0000094446 -0.0000005643 0.0000187395 0.0011903197 0.0000450739 0.0000284997 0.0012030204 0.0000660534 0.0011113673
1403715896.23406 0.069809 0.972563 0.558505 0.814922 -0.080224 0.573007 0.033612 0.0000621142 0.0000007728 -0.0000214182 0.0000093508 -0.0000002140 0.0000183215 0.0011858229 0.0000397630 0.0000251780 0.0011978672 0.0000625255 0.0011096244
1403715896.28406 0.070182 0.991762 0.564671 0.812648 -0.084963 0.575952 0.025766 0.0000589642 -0.0000002136 -0.0000202632 0.0000092865 0.0000001944 0.0000177700 0.0011812375 0.0000353319 0.0000219955 0.0011927934 0.0000592077 0.0011081089
1403715896.33406 0.068368 1.007681 0.570691 0.810386 -0.090441 0.578633 0.016664 0.0000560038 -0.0000012121 -0.0000191528 0.0000092478 0.0000006033 0.0000172259 0.0011756029 0.0000309446 0.0000182209 0.0011868429 0.0000552744 0.0011060572
1403715896.38406 0.068560 1.023881 0.576373 0.808436 -0.096289 0.580581 0.009172 0.0000528753 -0.0000020065 -0.0000180206 0.0000092320 0.0000009517 0.0000166895 0.0011695067 0.0000265545 0.0000141131 0.0011820876 0.0000517169 0.0011039563
1403715896.43406 0.071649 1.036944 0.583871 0.806578 -0.100860 0.582443 0.004367 0.0000508884 -0.0000024596 -0.0000172265 0.0000092193 0.0000011449 0.0000162665 0.0011654677 0.0000234370 0.0000112673 0.0011797276 0.0000495298 0.0011027815
1403715896.48406 0.073881 1.046056 0.591035 -0.804805 0.106206 -0.583960 0.000725 0.0000490157 -0.0000029066 -0.0000164392 0.0000092128 0.0000013174 0.0000158007 0.0011617689 0.0000208323 0.0000086784 0.0011760811 0.0000471528 0.0011015705
1403715896.53406 0.075723 1.053333 0.598399 -0.802676 0.110261 -0.586127 0.003128 0.0000471567 -0.0000030012 -0.0000155400 0.0000091449 0.0000013246 0.0000152386 0.0011585306 0.0000190351 0.0000066387 0.0011745700 0.0000455377 0.0011005819
1403715896.58406 0.076116 1.062836 0.608070 -0.800281 0.113971 -0.588665 0.005903 0.0000455449 -0.0000031112 -0.0000146646 0.0000090679 0.0000013021 0.0000146013 0.0011553970 0.0000179912 0.0000050071 0.0011711273 0.0000436111 0.0010995044
1403715896.63406 0.075254 1.067904 0.620239 -0.797827 0.117181 -0.591349 0.006809 0.0000435651 -0.0000029968 -0.0000136485 0.0000089131 0.0000011656 0.0000138623 0.0011508330 0.0000168473 0.0000032560 0.0011671808 0.0000411060 0.0010977889
1403715896.68406 0.072971 1.064010 0.627604 -0.796030 0.119376 -0.593321 0.007463 0.0000415427 -0.0000027903 -0.0000128231 0.0000087570 0.0000010321 0.0000132647 0.0011471112 0.0000161365 0.0000016780 0.0011650220 0.0000392603 0.0010961428
1403715896.73406 0.069076 1.059698 0.637006 -0.795335 0.120791 -0.593950 0.008690 0.0000383333 -0.0000025599 -0.0000116968 0.0000085812 0.0000008908 0.0000124225 0.0011391979 0.0000144720 -0.0000023682 0.0011547870 0.0000341751 0.0010906892
1403715896.78406 0.062269 1.051673 0.647593 -0.796454 0.121849 -0.592193 0.011009 0.0000361100 -0.0000024004 -0.0000111627 0.0000084250 0.0000007959 0.0000120729 0.0011352106 0.0000145248 -0.0000031521 0.0011530846 0.0000333686 0.0010900144
1403715896.83406 0.053878 1.040724 0.658241 -0.798116 0.123919 -0.589446 0.014434 0.0000340298 -0.0000023321 -0.0000107290 0.0000083031 0.0000007516 0.0000117970 0.0011318536 0.0000139944 -0.0000037693 0.0011496748 0.0000321506 0.0010892498
1403715896.88406 0.045918 1.023884 0.668550 -0.799512 0.126590 -0.586891 0.017746 0.0000320087 -0.0000022461 -0.0000102403 0.0000081841 0.0000007022 0.0000114376 0.0011282625 0.0000133517 -0.0000042415 0.0011476341 0.0000310037 0.0010882365
1403715896.93406 0.032379 1.006388 0.680423 -0.800525 0.130135 -0.584545 0.023059 0.0000300729 -0.0000023388 -0.0000097969 0.0000080947 0.0000006896 0.0000110917 0.0011243429 0.0000129980 -0.0000045763 0.0011449877 0.0000301543 0.0010873057
1403715896.98406 0.019027 0.983132 0.691312 -0.801373 0.133872 -0.582205 0.030287 0.0000276335 -0.0000024725 -0.0000090199 0.0000080425 0.0000007137 0.0000105460 0.0011184622 0.0000108658 -0.0000060938 0.0011401844 0.0000282496 0.0010856102
1403715897.03406 0.003971 0.954576 0.702693 -0.801868 0.137912 -0.580153 0.037552 0.0000256226 -0.0000026132 -0.0000083652 0.0000080123 0.0000007390 0.0000100348 0.0011139622 0.0000097324 -0.0000065014 0.0011375176 0.0000273537 0.0010845668
1403715897.08406 -0.007174 0.920686 0.716417 -0.802090 0.142369 -0.578409 0.042727 0.0000234517 -0.0000026288 -0.0000074923 0.0000079626 0.0000007114 0.0000093013 0.0011089340 0.0000087046 -0.0000072331 0.0011345244 0.0000264786 0.0010830433
1403715897.13406 -0.022739 0.880101 0.727527 -0.802116 0.143672 -0.577902 0.044697 0.0000216919 -0.0000025496 -0.0000067436 0.0000078836 0.0000006763 0.0000086469 0.0011040266 0.0000070269 -0.0000081108 0.0011307615 0.0000252512 0.0010816890
1403715897.18406 -0.038576 0.834769 0.741148 -0.802237 0.143707 -0.577770 0.044111 0.0000202619 -0.0000024156 -0.0000061756 0.0000077819 0.0000006437 0.0000081522 0.0010999004 0.0000058622 -0.0000087536 0.0011273589 0.0000241268 0.0010805137
1403715897.23406 -0.056690 0.781300 0.754392 -0.804013 0.140396 -0.576476 0.039084 0.0000190458 -0.0000021813 -0.0000057111 0.0000076326 0.0000006087 0.0000077413 0.0010958682 0.0000047805 -0.0000095374 0.0011242292 0.0000227659 0.0010790182
1403715897.28406 -0.077549 0.722581 0.766268 -0.806321 0.132791 -0.575650 0.028983 0.0000180069 -0.0000018014 -0.0000053044 0.0000074551 0.0000005058 0.0000073880 0.0010925914 0.0000043389 -0.0000097989 0.0011213382 0.0000216060 0.0010775878
1403715897.33406 -0.094503 0.658980 0.781638 -0.809737 0.123648 -0.573412 0.015330 0.0000167765 -0.0000014251 -0.0000047635 0.0000072192 0.0000004217 0.0000069682 0.0010876076 0.0000037435 -0.0000105894 0.0011157218 0.0000204720 0.0010755283
1403715897.38406 -0.114507 0.592350 0.793601 0.812986 -0.112073 0.571395 0.000960 0.0000159957 -0.0000010143 -0.0000044563 0.0000070380 0.0000002716 0.0000067528 0.0010845910 0.0000032467 -0.0000101638 0.0011117900 0.0000199755 0.0010744003
1403715897.43406 -0.133430 0.525625 0.804633 0.815917 -0.103246 0.568738 0.012573 0.0000153540 -0.0000007209 -0.0000042599 0.0000069273 0.0000001685 0.0000066355 0.0010825523 0.0000026871 -0.0000098200 0.0011086474 0.0000195263 0.0010734287
1403715897.48406 -0.153466 0.453029 0.815544 0.817094 -0.096449 0.567963 0.021741 0.0000147611 -0.0000005239 -0.0000040469 0.0000068642 0.0000001067 0.0000065062 0.0010809749 0.0000018931 -0.0000093414 0.0011050829 0.0000192241 0.0010726417
1403715897.53406 -0.171248 0.383694 0.826441 0.818292 -0.091425 0.566799 0.027911 0.0000143398 -0.0000004061 -0.0000039020 0.0000068153 0.0000000739 0.0000064043 0.0010797527 0.0000010794 -0.0000089512 0.0011027749 0.0000187298 0.0010718494
1403715897.58406 -0.187941 0.314229 0.836054 0.818737 -0.090405 0.566248 0.029316 0.0000139895 -0.0000004014 -0.0000037936 0.0000067699 0.0000000941 0.0000063182 0.0010787132 0.0000003963 -0.0000088333 0.0011009732 0.0000181953 0.0010712872
1403715897.63406 -0.203589 0.243889 0.844727 0.818444 -0.092647 0.566437 0.026724 0.0000137339 -0.0000004560 -0.0000037384 0.0000067428 0.0000001390 0.0000062497 0.0010777462 -0.0000003076 -0.0000088156 0.0010994390 0.0000175775 0.0010707483
1403715897.68406 -0.217413 0.172970 0.853745 0.818059 -0.094738 0.566777 0.023837 0.0000134881 -0.0000005162 -0.0000036750 0.0000067079 0.0000001926 0.0000061519 0.0010766029 -0.0000010316 -0.0000088866 0.0010980384 0.0000169643 0.0010702144
1403715897.73406 -0.232036 0.099290 0.862725 0.817102 -0.099735 0.567538 0.017262 0.0000132479 -0.0000006481 -0.0000036050 0.0000066781 0.0000002843 0.0000060365 0.0010756076 -0.0000015898 -0.0000090515 0.0010969405 0.0000163185 0.0010697904
1403715897.78406 -0.245170 0.025180 0.872551 0.815938 -0.102977 0.568750 0.012855 0.0000130368 -0.0000007445 -0.0000035200 0.0000066611 0.0000003484 0.0000059050 0.0010746463 -0.0000019547 -0.0000092789 0.0010962810 0.0000155766 0.0010695240
1403715897.83406 -0.258919 -0.050424 0.880752 0.814451 -0.104943 0.570572 0.010218 0.0000128588 -0.0000008081 -0.0000034268 0.0000066435 0.0000003944 0.0000057578 0.0010737176 -0.0000020430 -0.0000095264 0.0010963575 0.0000148511 0.0010693320
1403715897.88406 -0.272570 -0.128958 0.889032 0.812198 -0.105689 0.573659 0.008923 0.0000127241 -0.0000008528 -0.0000033158 0.0000066243 0.0000004211 0.0000056277 0.0010731301 -0.0000020914 -0.0000098665 0.0010966992 0.0000141451 0.0010691597
1403715897.93406 -0.282904 -0.210406 0.898554 0.810997 -0.102949 0.575790 0.012279 0.0000125659 -0.0000008228 -0.0000032092 0.0000065827 0.0000004181 0.0000054920 0.0010710314 -0.0000024005 -0.0000107383 0.0010968367 0.0000133893 0.0010687860
1403715897.98406 -0.294808 -0.292450 0.906593 0.809626 -0.100702 0.578058 0.014628 0.0000124973 -0.0000007924 -0.0000031453 0.0000065649 0.0000004071 0.0000054135 0.0010716419 -0.0000020678 -0.0000108435 0.0010977899 0.0000128117 0.0010687768
1403715898.03406 -0.307852 -0.375549 0.914756 0.807148 -0.096817 0.582020 0.019795 0.0000125031 -0.0000007314 -0.0000030642 0.0000065389 0.0000003762 0.0000053182 0.0010724603 -0.0000017193 -0.0000109821 0.0010990327 0.0000122786 0.0010687097
1403715898.08406 -0.321490 -0.458633 0.923303 0.803299 -0.093814 0.587599 0.025236 0.0000125482 -0.0000006749 -0.0000029594 0.0000065181 0.0000003459 0.0000052096 0.0010737819 -0.0000013831 -0.0000110129 0.0011004026 0.0000117394 0.0010686934
1403715898.13406 -0.337364 -0.542822 0.930424 0.799465 -0.091298 0.592881 0.031822 0.0000125986 -0.0000006040 -0.0000028545 0.0000064979 0.0000003147 0.0000051083 0.0010755513 -0.0000008796 -0.0000110645 0.0011022662 0.0000112451 0.0010685620
1403715898.18406 -0.352798 -0.626571 0.936958 0.795694 -0.091473 0.597559 0.037767 0.0000126442 -0.0000005537 -0.0000027586 0.0000064878 0.0000003035 0.0000050258 0.0010776242 -0.0000003233 -0.0000110596 0.0011044228 0.0000107413 0.0010685714
1403715898.23406 -0.372022 -0.711333 0.943281 0.793231 -0.092355 0.600196 0.044940 0.0000126664 -0.0000004896 -0.0000027008 0.0000064788 0.0000002996 0.0000049761 0.0010801903 0.0000002669 -0.0000111046 0.0011067414 0.0000102738 0.0010686237
1403715898.28406 -0.390917 -0.796210 0.948227 0.792468 -0.095077 0.600202 0.052087 0.0000126570 -0.0000004304 -0.0000026903 0.0000064696 0.0000003071 0.0000049604 0.0010824435 0.0000007242 -0.0000110797 0.0011094016 0.0000099271 0.0010686992
1403715898.33406 -0.414285 -0.880925 0.952161 0.792607 -0.099442 0.598669 0.059007 0.0000126248 -0.0000003794 -0.0000027138 0.0000064631 0.0000003271 0.0000049711 0.0010850192 0.0000012184 -0.0000110747 0.0011122347 0.0000096347 0.0010688225
1403715898.38406 -0.440242 -0.965208 0.954826 0.793874 -0.105225 0.595304 0.065603 0.0000125756 -0.0000003346 -0.0000027607 0.0000064549 0.0000003560 0.0000049998 0.0010875804 0.0000015738 -0.0000109707 0.0011151508 0.0000094226 0.0010690491
