# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715278.71214 0.030666 0.001259 0.025343 0.817314 -0.015982 0.575799 0.014099 0.0008978258 0.0000051145 -0.0003141787 0.0000247703 -0.0000032185 0.0001268963 0.0010961070 0.0000017028 0.0000147547 0.0011055629 -0.0000156084 0.0011441923
1403715278.76214 0.034667 0.014521 0.035083 0.815461 -0.018501 0.578384 0.012421 0.0008942336 0.0000003798 -0.0003075879 0.0000140770 -0.0000003262 0.0001181824 0.0010382836 -0.0000041716 0.0000099462 0.0010280939 -0.0000051652 0.0010517033
1403715278.81214 0.044723 0.017335 0.051234 0.813659 -0.019038 0.580918 0.011413 0.0008970736 -0.0000033977 -0.0003040511 0.0000142138 0.0000009815 0.0001154082 0.0010360286 -0.0000043862 0.0000104186 0.0010283591 -0.0000053541 0.0010499868
1403715278.91214 0.064990 0.023124 0.088528 0.811071 -0.019639 0.584536 0.009773 0.0009025056 -0.0000067014 -0.0002971035 0.0000144185 0.0000020822 0.0001101008 0.0010312007 -0.0000041341 0.0000115215 0.0010304312 -0.0000057220 0.0010456642
1403715278.96214 0.074706 0.026213 0.105774 0.810355 -0.019532 0.585531 0.009858 0.0009037506 -0.0000061338 -0.0002954497 0.0000141239 0.0000019603 0.0001087677 0.0010279510 -0.0000041257 0.0000124456 0.0010306588 -0.0000054897 0.0010417758
1403715279.01214 0.083250 0.028798 0.117802 0.809797 -0.019089 0.586301 0.010766 0.0009045820 -0.0000044615 -0.0002943752 0.0000135772 0.0000014813 0.0001079140 0.0010255841 -0.0000035594 0.0000135237 0.0010312106 -0.0000055301 0.0010386505
1403715279.06214 0.092587 0.030387 0.126990 0.809782 -0.018838 0.586326 0.010923 0.0009047444 -0.0000039759 -0.0002942129 0.0000133209 0.0000013271 0.0001077441 0.0010257656 -0.0000038640 0.0000147406 0.0010326603 -0.0000058147 0.0010366551
1403715279.11214 0.100730 0.031962 0.131795 0.809722 -0.018784 0.586408 0.011111 0.0009054971 -0.0000035684 -0.0002933311 0.0000131773 0.0000011281 0.0001070500 0.0010267511 -0.0000044886 0.0000157547 0.0010346746 -0.0000059869 0.0010347244
1403715279.16214 0.107228 0.033391 0.130123 0.809700 -0.018148 0.586448 0.011641 0.0009047796 -0.0000020821 -0.0002942879 0.0000123554 0.0000006593 0.0001076835 0.0010275723 -0.0000045988 0.0000159310 0.0010360746 -0.0000056452 0.0010316231
1403715279.21214 0.113013 0.034129 0.126553 0.810145 -0.017616 0.585834 0.012337 0.0009044199 -0.0000006648 -0.0002948382 0.0000120810 0.0000002136 0.0001080820 0.0010282638 -0.0000051311 0.0000160123 0.0010376253 -0.0000059931 0.0010305417
1403715279.26214 0.118824 0.034444 0.122661 0.810486 -0.017098 0.585377 0.012420 0.0009039344 -0.0000000433 -0.0002955945 0.0000119222 -0.0000000206 0.0001086425 0.0010288471 -0.0000055260 0.0000160832 0.0010396698 -0.0000062898 0.0010299083
1403715279.31214 0.124505 0.034777 0.118864 0.811239 -0.017110 0.584336 0.012216 0.0009026469 -0.0000001740 -0.0002974564 0.0000118841 -0.0000000114 0.0001100235 0.0010297943 -0.0000058593 0.0000165250 0.0010420368 -0.0000066615 0.0010298680
1403715279.36214 0.129273 0.036186 0.115460 0.812035 -0.017712 0.583221 0.011791 0.0009009420 -0.0000017226 -0.0002997201 0.0000116795 0.0000005282 0.0001116927 0.0010287508 -0.0000063013 0.0000156695 0.0010434967 -0.0000068467 0.0010290252
1403715279.41214 0.134278 0.037674 0.113444 0.812199 -0.018431 0.582984 0.011080 0.0008999341 -0.0000035890 -0.0003002598 0.0000109491 0.0000011620 0.0001119412 0.0010208692 -0.0000060835 0.0000098438 0.0010372093 -0.0000053362 0.0010239528
1403715279.46214 0.137635 0.038325 0.111702 0.812937 -0.018613 0.581956 0.010676 0.0008983193 -0.0000041971 -0.0003023132 0.0000109703 0.0000013755 0.0001135254 0.0010206909 -0.0000063954 0.0000098167 0.0010380372 -0.0000052367 0.0010238178
1403715279.56214 0.144074 0.038179 0.113306 0.813132 -0.018189 0.581695 0.010747 0.0008980918 -0.0000035876 -0.0003027581 0.0000110725 0.0000011536 0.0001138878 0.0010216169 -0.0000068820 0.0000109572 0.0010408592 -0.0000056353 0.0010246821
1403715279.61214 0.146091 0.038370 0.115030 0.813485 -0.018164 0.581199 0.010954 0.0008972630 -0.0000034126 -0.0003038477 0.0000110754 0.0000010871 0.0001147281 0.0010215825 -0.0000072578 0.0000110692 0.0010417038 -0.0000059485 0.0010245577
1403715279.66214 0.147432 0.038827 0.117483 0.813678 -0.017918 0.580935 0.011018 0.0008968819 -0.0000031272 -0.0003043806 0.0000110706 0.0000009838 0.0001151324 0.0010214894 -0.0000076277 0.0000110892 0.0010424202 -0.0000063054 0.0010243363
1403715279.71214 0.149407 0.039644 0.121286 0.813543 -0.017986 0.581120 0.011134 0.0008972835 -0.0000030548 -0.0003038710 0.0000109739 0.0000009561 0.0001147195 0.0010207753 -0.0000073702 0.0000103546 0.0010424719 -0.0000059721 0.0010232121
1403715279.76214 0.149993 0.039402 0.124894 0.813532 -0.017883 0.581141 0.010992 0.0008970893 -0.0000030772 -0.0003041185 0.0000109292 0.0000009562 0.0001148951 0.0010206933 -0.0000076768 0.0000101598 0.0010426001 -0.0000059431 0.0010226309
1403715279.81214 0.151577 0.039156 0.130866 0.813763 -0.018242 0.580812 0.010748 0.0008969085 -0.0000037300 -0.0003043210 0.0000108967 0.0000011827 0.0001150537 0.0010205782 -0.0000071979 0.0000099823 0.0010422209 -0.0000054615 0.0010220770
1403715279.86214 0.151620 0.038847 0.136306 0.813964 -0.018150 0.580533 0.010698 0.0008962599 -0.0000036840 -0.0003051825 0.0000108860 0.0000011740 0.0001157237 0.0010206659 -0.0000072905 0.0000100087 0.0010427875 -0.0000055584 0.0010218186
1403715279.91214 0.152493 0.038321 0.143780 0.814517 -0.018143 0.579754 0.010848 0.0008953958 -0.0000034242 -0.0003063182 0.0000108647 0.0000010811 0.0001166143 0.0010207456 -0.0000072541 0.0000099664 0.0010430764 -0.0000055660 0.0010214581
1403715279.96214 0.153078 0.037889 0.151244 0.816058 -0.017959 0.577582 0.011233 0.0008921159 -0.0000025005 -0.0003105053 0.0000108507 0.0000007702 0.0001199444 0.0010209772 -0.0000071752 0.0000100433 0.0010438280 -0.0000055371 0.0010212296
1403715280.01214 0.153080 0.037682 0.157540 0.819405 -0.018229 0.572815 0.011221 0.0008847095 -0.0000026051 -0.0003195629 0.0000108645 0.0000008370 0.0001274047 0.0010214205 -0.0000072212 0.0000103211 0.0010445680 -0.0000056307 0.0010212561
1403715280.06214 0.156131 0.038804 0.165661 0.823843 -0.018309 0.566408 0.011411 0.0008746064 -0.0000021937 -0.0003308163 0.0000106600 0.0000007476 0.0001371923 0.0010178815 -0.0000063483 0.0000074024 0.0010407086 -0.0000042085 0.0010183506
1403715280.11214 0.156881 0.037614 0.172116 0.827695 -0.016670 0.560754 0.014049 0.0008652334 0.0000041035 -0.0003409884 0.0000106997 -0.0000017326 0.0001465887 0.0010181769 -0.0000066812 0.0000076227 0.0010422227 -0.0000042973 0.0010184777
1403715280.21214 0.161758 0.035197 0.187356 0.830796 -0.011776 0.556079 0.020401 0.0008576021 0.0000189432 -0.0003484304 0.0000111516 -0.0000078948 0.0001538991 0.0010187002 -0.0000064777 0.0000081990 0.0010445056 -0.0000044555 0.0010186902
1403715280.26214 0.167255 0.034313 0.197467 0.830650 -0.009057 0.556193 0.024245 0.0008579837 0.0000275378 -0.0003475036 0.0000116178 -0.0000113978 0.0001530830 0.0010187937 -0.0000064993 0.0000082871 0.0010463089 -0.0000045076 0.0010185714
1403715280.31214 0.175422 0.033807 0.208740 0.829975 -0.006710 0.557103 0.027079 0.0008595694 0.0000342448 -0.0003453033 0.0000120699 -0.0000140286 0.0001510246 0.0010187847 -0.0000066900 0.0000081709 0.0010484615 -0.0000043265 0.0010182691
1403715280.36214 0.184197 0.034794 0.219534 0.828830 -0.005173 0.558689 0.029656 0.0008619934 0.0000396072 -0.0003422471 0.0000124777 -0.0000160253 0.0001481588 0.0010187284 -0.0000070137 0.0000079774 0.0010517242 -0.0000041886 0.0010179278
1403715280.41214 0.192894 0.036785 0.229433 0.827484 -0.004808 0.560527 0.032520 0.0008647719 0.0000441998 -0.0003387906 0.0000128659 -0.0000176507 0.0001449503 0.0010189623 -0.0000077258 0.0000079356 0.0010553319 -0.0000041091 0.0010177203
1403715280.46214 0.203436 0.039215 0.239569 0.827061 -0.007931 0.561110 0.032606 0.0008662909 0.0000409824 -0.0003375809 0.0000124584 -0.0000163176 0.0001437438 0.0010192381 -0.0000086575 0.0000078161 0.0010589618 -0.0000040100 0.0010174477
1403715280.51214 0.214120 0.042464 0.248962 0.826082 -0.014386 0.562470 0.031767 0.0008688681 0.0000329152 -0.0003356830 0.0000116931 -0.0000130604 0.0001418334 0.0010197577 -0.0000099296 0.0000078225 0.0010634356 -0.0000039735 0.0010173788
1403715280.56214 0.224558 0.045723 0.257954 0.824997 -0.021808 0.563818 0.031846 0.0008711784 0.0000254479 -0.0003338416 0.0000111306 -0.0000100989 0.0001400217 0.0010205453 -0.0000113614 0.0000078851 0.0010684259 -0.0000039549 0.0010173712
1403715280.61214 0.235439 0.048686 0.266935 0.823638 -0.030610 0.565317 0.033177 0.0008741089 0.0000181784 -0.0003310974 0.0000107348 -0.0000072330 0.0001374406 0.0010214031 -0.0000127815 0.0000080161 0.0010735166 -0.0000039975 0.0010174311
1403715280.66214 0.245875 0.051584 0.275133 0.822380 -0.039779 0.566326 0.037187 0.0008760249 0.0000145818 -0.0003291398 0.0000105852 -0.0000058412 0.0001356360 0.0010223859 -0.0000141463 0.0000082445 0.0010791185 -0.0000040219 0.0010175813
1403715280.71214 0.256496 0.054008 0.282766 0.821061 -0.049944 0.567121 0.041691 0.0008778674 0.0000105473 -0.0003271360 0.0000103905 -0.0000043357 0.0001337502 0.0010224649 -0.0000153652 0.0000079342 0.0010836800 -0.0000037174 0.0010172618
1403715280.76214 0.267003 0.056355 0.289286 0.819986 -0.060462 0.567210 0.047329 0.0008784864 0.0000081271 -0.0003265199 0.0000103373 -0.0000034334 0.0001331758 0.0010235185 -0.0000166783 0.0000082085 0.0010896704 -0.0000037993 0.0010175229
1403715280.81214 0.278703 0.058569 0.295574 0.819288 -0.071322 0.566413 0.053447 0.0008783309 0.0000059017 -0.0003267824 0.0000102642 -0.0000026253 0.0001333540 0.0010244751 -0.0000178864 0.0000084639 0.0010957959 -0.0000038170 0.0010177376
1403715280.86214 0.290296 0.061309 0.301682 0.817869 -0.081950 0.566336 0.060311 0.0008795409 0.0000049193 -0.0003254651 0.0000101761 -0.0000022705 0.0001321398 0.0010256106 -0.0000192693 0.0000086992 0.0011031026 -0.0000038630 0.0010179421
1403715280.91214 0.301216 0.064243 0.307180 0.816619 -0.091522 0.565921 0.067005 0.0008798787 0.0000047855 -0.0003251383 0.0000100407 -0.0000022476 0.0001317676 0.0010269529 -0.0000209445 0.0000089288 0.0011105602 -0.0000038743 0.0010180983
1403715280.96214 0.311052 0.067720 0.311813 0.815196 -0.099565 0.565892 0.072861 0.0008806172 0.0000049577 -0.0003243521 0.0000098452 -0.0000023263 0.0001309660 0.0010283408 -0.0000227133 0.0000090875 0.0011179409 -0.0000038465 0.0010181689
1403715281.01214 0.320374 0.071047 0.316530 0.813817 -0.106974 0.565898 0.077576 0.0008813944 0.0000043326 -0.0003235363 0.0000095807 -0.0000021011 0.0001301004 0.0010298147 -0.0000245833 0.0000092007 0.0011245431 -0.0000037575 0.0010181710
1403715281.06214 0.329082 0.073743 0.321148 0.812722 -0.112858 0.565640 0.082449 0.0008814836 0.0000057262 -0.0003235044 0.0000091347 -0.0000026087 0.0001297545 0.0010306061 -0.0000262734 0.0000089533 0.0011308188 -0.0000034097 0.0010178639
1403715281.11214 0.337905 0.076384 0.325735 0.811456 -0.118011 0.565837 0.086268 0.0008827821 0.0000057181 -0.0003220965 0.0000086580 -0.0000025907 0.0001281660 0.0010310400 -0.0000276138 0.0000085519 0.0011368695 -0.0000029182 0.0010174650
1403715281.16214 0.346402 0.079027 0.330162 0.810132 -0.121974 0.566348 0.089766 0.0008843917 0.0000064140 -0.0003202984 0.0000081362 -0.0000027721 0.0001262024 0.0010310140 -0.0000289861 0.0000080589 0.0011429528 -0.0000023602 0.0010170514
1403715281.21214 0.355294 0.081007 0.334271 0.809057 -0.125691 0.566552 0.092984 0.0008852985 0.0000070077 -0.0003193162 0.0000076083 -0.0000029264 0.0001250027 0.0010310034 -0.0000304269 0.0000077111 0.0011489770 -0.0000019182 0.0010167843
1403715281.26214 0.364178 0.083366 0.337810 0.808188 -0.130187 0.566290 0.095913 0.0008858817 0.0000063600 -0.0003187442 0.0000071220 -0.0000026420 0.0001241063 0.0010307492 -0.0000314536 0.0000073483 0.0011552083 -0.0000014239 0.0010165576
1403715281.31214 0.377219 0.081118 0.341448 0.807564 -0.135406 0.565475 0.098708 0.0008852771 0.0000067154 -0.0003195889 0.0000063942 -0.0000026564 0.0001240938 0.0010286332 -0.0000320046 0.0000066680 0.0011604720 -0.0000006484 0.0010161046
1403715281.36214 0.387224 0.083557 0.343681 0.807108 -0.140985 0.564038 0.102768 0.0008846638 0.0000053848 -0.0003204372 0.0000060662 -0.0000021752 0.0001245136 0.0010281722 -0.0000319429 0.0000067149 0.0011705806 -0.0000004363 0.0010162167
1403715281.41214 0.396985 0.085235 0.345316 0.806487 -0.146873 0.562539 0.107505 0.0008834684 0.0000065154 -0.0003219225 0.0000057512 -0.0000026228 0.0001254891 0.0010285517 -0.0000334953 0.0000067659 0.0011786325 -0.0000002895 0.0010162799
1403715281.46214 0.406793 0.087107 0.346653 0.805139 -0.153499 0.561526 0.113484 0.0008837683 0.0000084141 -0.0003216298 0.0000054428 -0.0000033508 0.0001248920 0.0010288551 -0.0000346399 0.0000068578 0.0011866811 -0.0000001367 0.0010163587
1403715281.51214 0.416369 0.089369 0.347240 0.803611 -0.161055 0.560186 0.120255 0.0008839209 0.0000101952 -0.0003215062 0.0000051405 -0.0000040474 0.0001244395 0.0010294683 -0.0000360362 0.0000070057 0.0011949335 -0.0000000385 0.0010164513
1403715281.56214 0.425809 0.090893 0.347060 0.801979 -0.169404 0.558345 0.127998 0.0008837021 0.0000133232 -0.0003217610 0.0000048973 -0.0000052348 0.0001242944 0.0010302231 -0.0000375865 0.0000071593 0.0012031367 0.0000000160 0.0010165404
1403715281.61214 0.435614 0.092332 0.345875 0.799871 -0.178776 0.556495 0.136230 0.0008840401 0.0000154477 -0.0003213906 0.0000046076 -0.0000060083 0.0001235221 0.0010307513 -0.0000388613 0.0000073290 0.0012113608 0.0000000199 0.0010165881
1403715281.66214 0.446045 0.093242 0.344431 0.797305 -0.189493 0.554596 0.144291 0.0008841185 0.0000169993 -0.0003213338 0.0000043844 -0.0000066024 0.0001230863 0.0010314929 -0.0000402706 0.0000074882 0.0012201718 -0.0000000072 0.0010166676
1403715281.71214 0.456705 0.093559 0.342619 0.794561 -0.200800 0.552270 0.152806 0.0008839841 0.0000189125 -0.0003214986 0.0000041743 -0.0000073004 0.0001228549 0.0010321538 -0.0000415241 0.0000076641 0.0012297986 -0.0000000656 0.0010167553
1403715281.76214 0.467233 0.093015 0.340807 0.791960 -0.213130 0.549187 0.160526 0.0008835564 0.0000189018 -0.0003221199 0.0000039101 -0.0000072909 0.0001229979 0.0010327691 -0.0000425046 0.0000078184 0.0012400157 -0.0000001406 0.0010168590
1403715281.81214 0.477468 0.093019 0.339178 0.788783 -0.225622 0.546363 0.168534 0.0008820721 0.0000181751 -0.0003240127 0.0000036399 -0.0000070738 0.0001242597 0.0010333187 -0.0000432096 0.0000079807 0.0012504848 -0.0000002384 0.0010169655
1403715281.86214 0.487312 0.093108 0.337280 0.784782 -0.238420 0.544161 0.176528 0.0008827188 0.0000172224 -0.0003234010 0.0000034187 -0.0000066856 0.0001234821 0.0010340236 -0.0000441187 0.0000081406 0.0012609333 -0.0000003487 0.0010171002
1403715281.91214 0.498114 0.092084 0.334082 0.781115 -0.251045 0.541105 0.184502 0.0008823839 0.0000168038 -0.0003239313 0.0000030896 -0.0000064992 0.0001234267 0.0010344718 -0.0000448091 0.0000083340 0.0012710606 -0.0000004831 0.0010170997
1403715281.96214 0.508183 0.091913 0.330609 0.777144 -0.263425 0.538230 0.192259 0.0008820968 0.0000143219 -0.0003244734 0.0000028338 -0.0000055879 0.0001235954 0.0010348894 -0.0000451314 0.0000084463 0.0012827729 -0.0000005330 0.0010171974
1403715282.01214 0.518808 0.090946 0.326581 0.772947 -0.275899 0.535443 0.199330 0.0008817572 0.0000127194 -0.0003250223 0.0000026401 -0.0000050185 0.0001238410 0.0010356082 -0.0000458918 0.0000086166 0.0012939211 -0.0000006379 0.0010173261
1403715282.06214 0.530513 0.090299 0.321572 0.768708 -0.287711 0.532568 0.206595 0.0008816916 0.0000104684 -0.0003252638 0.0000024312 -0.0000041933 0.0001238310 0.0010361639 -0.0000461183 0.0000087865 0.0013061021 -0.0000007307 0.0010174527
1403715282.11214 0.542631 0.090272 0.316013 0.764816 -0.298103 0.529132 0.214965 0.0008819305 0.0000123266 -0.0003250099 0.0000023353 -0.0000048739 0.0001233551 0.0010368032 -0.0000466840 0.0000089412 0.0013194847 -0.0000008217 0.0010175383
1403715282.16214 0.554859 0.090153 0.309863 0.760771 -0.309384 0.525829 0.221387 0.0008811457 0.0000112190 -0.0003260458 0.0000021642 -0.0000044793 0.0001240226 0.0010376674 -0.0000476452 0.0000090898 0.0013336143 -0.0000008652 0.0010175853
1403715282.21214 0.568290 0.089633 0.304020 0.756632 -0.319439 0.522568 0.228887 0.0008811500 0.0000117627 -0.0003261072 0.0000020461 -0.0000046832 0.0001238576 0.0010385118 -0.0000486385 0.0000092085 0.0013483909 -0.0000009170 0.0010176297
1403715282.26214 0.582925 0.089564 0.297487 0.752832 -0.330156 0.518379 0.235635 0.0008799085 0.0000117573 -0.0003276246 0.0000019263 -0.0000046958 0.0001249698 0.0010393165 -0.0000494613 0.0000093042 0.0013648651 -0.0000009452 0.0010176681
1403715282.31214 0.598208 0.088909 0.291171 0.748828 -0.340612 0.514316 0.242320 0.0008782524 0.0000117036 -0.0003296108 0.0000017952 -0.0000046760 0.0001264104 0.0010400202 -0.0000507313 0.0000093417 0.0013832961 -0.0000010151 0.0010176491
1403715282.36214 0.612501 0.088929 0.285747 0.744402 -0.350614 0.510528 0.249593 0.0008771372 0.0000122191 -0.0003309315 0.0000017198 -0.0000048950 0.0001274472 0.0010409405 -0.0000516825 0.0000094244 0.0014028659 -0.0000010484 0.0010176937
1403715282.41214 0.627646 0.088880 0.280061 0.740819 -0.359582 0.505368 0.257858 0.0008756069 0.0000165369 -0.0003325426 0.0000017668 -0.0000065677 0.0001287462 0.0010418577 -0.0000527378 0.0000094621 0.0014213633 -0.0000010557 0.0010177089
1403715282.46214 0.642904 0.089091 0.274090 0.736054 -0.369830 0.501577 0.264331 0.0008748724 0.0000161584 -0.0003334589 0.0000016780 -0.0000064389 0.0001294153 0.0010429348 -0.0000541523 0.0000094862 0.0014417838 -0.0000010526 0.0010177220
1403715282.51214 0.658604 0.088865 0.267681 0.730925 -0.379258 0.498133 0.271616 0.0008754473 0.0000176542 -0.0003328096 0.0000016199 -0.0000069437 0.0001286029 0.0010436699 -0.0000552607 0.0000094376 0.0014628950 -0.0000009931 0.0010176095
1403715282.56214 0.675493 0.088899 0.261487 0.725846 -0.388665 0.494504 0.278485 0.0008757254 0.0000181076 -0.0003325438 0.0000015710 -0.0000070871 0.0001282096 0.0010445406 -0.0000563956 0.0000093675 0.0014848620 -0.0000009780 0.0010175690
1403715282.61214 0.692403 0.088414 0.256118 0.719972 -0.397106 0.492183 0.285838 0.0008780091 0.0000190117 -0.0003299788 0.0000015659 -0.0000073628 0.0001258616 0.0010456655 -0.0000579580 0.0000093457 0.0015092089 -0.0000009947 0.0010175823
1403715282.66214 0.710028 0.087641 0.250199 0.713749 -0.406009 0.490299 0.292105 0.0008806851 0.0000176930 -0.0003270483 0.0000014631 -0.0000067863 0.0001232010 0.0010466927 -0.0000590911 0.0000093221 0.0015338200 -0.0000010268 0.0010176035
1403715282.71214 0.727953 0.086391 0.244009 0.707260 -0.415235 0.488495 0.297885 0.0008831216 0.0000148469 -0.0003244217 0.0000013067 -0.0000056540 0.0001208217 0.0010476661 -0.0000600975 0.0000092902 0.0015598596 -0.0000010652 0.0010176010
1403715282.76214 0.745995 0.085881 0.237603 0.700679 -0.424608 0.487018 0.302606 0.0008851590 0.0000099742 -0.0003222743 0.0000011238 -0.0000038133 0.0001188953 0.0010486078 -0.0000607804 0.0000092496 0.0015869235 -0.0000010936 0.0010176519
1403715282.81214 0.764105 0.084803 0.230456 0.694609 -0.434213 0.484520 0.306949 0.0008856656 0.0000054516 -0.0003218493 0.0000010060 -0.0000021512 0.0001184412 0.0010495818 -0.0000616199 0.0000092049 0.0016144079 -0.0000011436 0.0010177007
1403715282.86214 0.782993 0.082871 0.223390 0.688600 -0.442649 0.481765 0.312720 0.0008872274 0.0000042757 -0.0003200661 0.0000009471 -0.0000016942 0.0001168609 0.0010504361 -0.0000621346 0.0000091511 0.0016427048 -0.0000012062 0.0010177238
1403715282.91214 0.800949 0.081838 0.216169 0.682296 -0.450531 0.479085 0.319329 0.0008892224 0.0000036821 -0.0003177198 0.0000008964 -0.0000014484 0.0001148269 0.0010511473 -0.0000621913 0.0000090911 0.0016728829 -0.0000013012 0.0010177101
1403715282.96214 0.819622 0.080659 0.208404 0.676126 -0.459174 0.475903 0.324854 0.0008900481 0.0000021257 -0.0003167865 0.0000008478 -0.0000008757 0.0001139831 0.0010520734 -0.0000627974 0.0000090099 0.0017023671 -0.0000013993 0.0010176955
1403715283.01214 0.838063 0.079596 0.200933 0.669475 -0.467664 0.473172 0.330458 0.0008914673 -0.0000002997 -0.0003151112 0.0000008145 -0.0000000105 0.0001125655 0.0010530462 -0.0000634020 0.0000089275 0.0017337277 -0.0000014957 0.0010177330
1403715283.06214 0.856676 0.078750 0.193030 0.662462 -0.476420 0.470729 0.335531 0.0008929933 -0.0000038559 -0.0003132597 0.0000008018 0.0000012444 0.0001110204 0.0010540750 -0.0000640588 0.0000088296 0.0017652291 -0.0000015965 0.0010177599
1403715283.11214 0.875403 0.077764 0.184649 0.655556 -0.485446 0.468183 0.339696 0.0008936922 -0.0000084465 -0.0003123491 0.0000008219 0.0000028634 0.0001102266 0.0010550459 -0.0000649942 0.0000087282 0.0017977246 -0.0000017207 0.0010177185
1403715283.16214 0.893673 0.077363 0.177221 0.648162 -0.494293 0.466314 0.343674 0.0008945663 -0.0000147153 -0.0003110790 0.0000009595 0.0000050392 0.0001091924 0.0010560095 -0.0000656260 0.0000086283 0.0018308367 -0.0000018258 0.0010177794
1403715283.21214 0.911482 0.077162 0.169970 0.640746 -0.502810 0.464262 0.347975 0.0008957694 -0.0000198718 -0.0003093344 0.0000011418 0.0000067880 0.0001078100 0.0010571603 -0.0000669353 0.0000085606 0.0018633093 -0.0000019209 0.0010178951
1403715283.26214 0.928692 0.077484 0.162288 0.633889 -0.510642 0.461522 0.352741 0.0008967174 -0.0000229038 -0.0003079771 0.0000012655 0.0000077958 0.0001067294 0.0010583005 -0.0000682420 0.0000085041 0.0018955879 -0.0000020193 0.0010179877
1403715283.31214 0.945382 0.077562 0.154975 0.626974 -0.518770 0.458897 0.356644 0.0008969262 -0.0000272498 -0.0003074191 0.0000014886 0.0000092756 0.0001062898 0.0010595030 -0.0000699558 0.0000084393 0.0019275589 -0.0000021282 0.0010180694
1403715283.36214 0.961139 0.078047 0.148034 0.620364 -0.525615 0.455975 0.361891 0.0008983292 -0.0000287393 -0.0003055354 0.0000015607 0.0000097150 0.0001048108 0.0010606961 -0.0000714184 0.0000083556 0.0019581743 -0.0000022207 0.0010181819
1403715283.41214 0.976139 0.078028 0.141151 0.615079 -0.533180 0.451448 0.365502 0.0008963515 -0.0000300766 -0.0003080198 0.0000016335 0.0000102785 0.0001067190 0.0010619276 -0.0000733422 0.0000082787 0.0019874327 -0.0000022880 0.0010182780
1403715283.46214 0.990192 0.077932 0.134684 0.610333 -0.540643 0.446451 0.368620 0.0008935210 -0.0000310307 -0.0003115802 0.0000016831 0.0000107681 0.0001095046 0.0010629722 -0.0000746829 0.0000082218 0.0020156442 -0.0000023102 0.0010183803
1403715283.51214 1.003073 0.077251 0.128916 0.606430 -0.547207 0.440304 0.372746 0.0008904867 -0.0000282329 -0.0003156642 0.0000014810 0.0000099593 0.0001127321 0.0010638231 -0.0000759049 0.0000081699 0.0020424118 -0.0000022720 0.0010184408
