# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715529.11214 0.058786 -0.006901 0.137129 0.816618 -0.014615 0.576814 0.014381 0.0008691568 0.0000244036 -0.0002775447 0.0000580084 -0.0000146581 0.0001258464 0.0017468129 -0.0002538155 -0.0000660426 0.0014672049 0.0000946504 0.0015243684
1403715529.16214 0.061743 -0.001278 0.156630 0.817318 -0.009798 0.576010 0.010420 0.0008690221 0.0000257899 -0.0002790611 0.0000600209 -0.0000154101 0.0001275003 0.0017624492 -0.0002686107 -0.0000568165 0.0015126192 0.0001116755 0.0015648672
1403715529.21214 0.062032 0.005632 0.177068 0.818897 -0.004929 0.573887 0.006054 0.0008558926 0.0000259990 -0.0002832866 0.0000585098 -0.0000150907 0.0001300743 0.0017514934 -0.0002667643 -0.0000552274 0.0015511967 0.0001359388 0.0015979392
1403715529.26214 0.056992 0.026177 0.200367 0.821897 -0.000273 0.569627 0.003339 0.0008048329 0.0000242743 -0.0002815808 0.0000464207 -0.0000109500 0.0001314612 0.0015334066 -0.0001459523 -0.0000527095 0.0015171474 0.0001621391 0.0016033686
1403715529.31214 0.060862 0.039902 0.228165 -0.824303 -0.007174 -0.566103 0.000900 0.0007886089 0.0000230243 -0.0002806139 0.0000452061 -0.0000112002 0.0001332449 0.0015091902 -0.0001496317 -0.0000275391 0.0015464619 0.0001697953 0.0016220221
1403715529.36214 0.052958 0.049918 0.248244 -0.825025 -0.017703 -0.564776 0.006955 0.0007736771 0.0000212011 -0.0002831334 0.0000445799 -0.0000108933 0.0001365431 0.0015092898 -0.0001498732 -0.0000075880 0.0015866674 0.0001894024 0.0016628690
1403715529.41214 0.091755 0.052435 0.269408 -0.826880 -0.034722 -0.561067 0.016338 0.0007159995 0.0000196945 -0.0002690196 0.0000368460 -0.0000091728 0.0001261426 0.0014405975 -0.0000780255 0.0000015710 0.0014437561 0.0001464545 0.0015992880
1403715529.46214 0.090855 0.065789 0.275315 -0.825784 -0.037407 -0.562453 0.018106 0.0006095335 0.0000226881 -0.0002354068 0.0000352509 -0.0000102541 0.0001140387 0.0014319973 -0.0000746974 0.0000100247 0.0014641278 0.0001555009 0.0016031479
1403715529.51214 0.100670 0.078162 0.288954 -0.824979 -0.045766 -0.562846 0.022801 0.0005817505 0.0000224211 -0.0002225058 0.0000316942 -0.0000104089 0.0001062478 0.0014062751 -0.0000670623 0.0000204945 0.0014540434 0.0001375019 0.0015670982
1403715529.56214 0.117218 0.076661 0.297498 -0.824690 -0.050620 -0.562678 0.026769 0.0005698884 0.0000232097 -0.0002181100 0.0000300595 -0.0000108565 0.0001039464 0.0013825694 -0.0000499146 0.0000270925 0.0014365465 0.0001330567 0.0015505140
1403715529.61214 0.122782 0.089613 0.311177 -0.824120 -0.053557 -0.563211 0.027413 0.0005574977 0.0000204820 -0.0002131059 0.0000258443 -0.0000092454 0.0001000720 0.0013708605 -0.0000445510 0.0000453198 0.0014321573 0.0001111522 0.0015118100
1403715529.66214 0.128715 0.093927 0.307960 -0.822065 -0.058655 -0.565545 0.030464 0.0005492368 0.0000204966 -0.0002086971 0.0000247840 -0.0000090095 0.0000975512 0.0013494872 -0.0000396631 0.0000549550 0.0014354986 0.0001027155 0.0014956741
1403715529.71214 0.138400 0.102561 0.314634 -0.820246 -0.065164 -0.567411 0.031548 0.0005441038 0.0000226329 -0.0002045292 0.0000231492 -0.0000090901 0.0000935707 0.0013342687 -0.0000368938 0.0000490806 0.0014349688 0.0000945258 0.0014642698
1403715529.76214 0.145182 0.122479 0.331946 -0.820693 -0.067236 -0.566534 0.031330 0.0005401865 0.0000232786 -0.0002027742 0.0000220298 -0.0000087345 0.0000923207 0.0013309906 -0.0000383279 0.0000526675 0.0014445272 0.0000880070 0.0014533626
1403715529.81214 0.155850 0.140030 0.349006 -0.820259 -0.070700 -0.566594 0.033889 0.0005339578 0.0000232957 -0.0001995428 0.0000212196 -0.0000087589 0.0000902511 0.0013258026 -0.0000360758 0.0000553757 0.0014406156 0.0000895623 0.0014308005
1403715529.86214 0.169576 0.149345 0.368217 -0.819553 -0.075719 -0.566817 0.036313 0.0005193239 0.0000223193 -0.0001938367 0.0000177167 -0.0000082409 0.0000865611 0.0013095913 -0.0000209290 0.0000561022 0.0014141447 0.0000881523 0.0013705010
1403715529.91214 0.182317 0.163203 0.369299 -0.817402 -0.078304 -0.569321 0.039951 0.0005114774 0.0000188026 -0.0001886067 0.0000158548 -0.0000064414 0.0000833170 0.0012981887 -0.0000028735 0.0000773417 0.0013713468 0.0000625622 0.0013387668
1403715529.96214 0.191931 0.184301 0.389038 -0.816161 -0.079607 -0.570778 0.041907 0.0005069049 0.0000168088 -0.0001836085 0.0000146391 -0.0000058648 0.0000798563 0.0012842810 0.0000091064 0.0000948434 0.0013371302 0.0000507870 0.0013145476
1403715530.01214 0.201515 0.198586 0.403488 -0.813871 -0.082498 -0.573610 0.042191 0.0005043347 0.0000189007 -0.0001788683 0.0000141575 -0.0000066983 0.0000763750 0.0012818103 0.0000144754 0.0000943629 0.0013218600 0.0000607203 0.0012896601
1403715530.06214 0.211196 0.219897 0.420104 -0.810389 -0.086423 -0.578001 0.041428 0.0005039192 0.0000213946 -0.0001727198 0.0000136563 -0.0000073466 0.0000719231 0.0012768018 0.0000204412 0.0000979453 0.0012926263 0.0000552545 0.0012701092
1403715530.11214 0.223141 0.238388 0.440557 -0.807420 -0.088889 -0.581985 0.038269 0.0005063817 0.0000262013 -0.0001676672 0.0000140959 -0.0000087100 0.0000681456 0.0012797607 0.0000193906 0.0000996085 0.0013001926 0.0000576867 0.0012655804
1403715530.16214 0.235016 0.263730 0.459006 -0.806421 -0.090497 -0.583385 0.034033 0.0005046466 0.0000308150 -0.0001657886 0.0000142601 -0.0000101588 0.0000668845 0.0012772951 0.0000213289 0.0000973626 0.0012834171 0.0000629359 0.0012537335
1403715530.21214 0.244257 0.284378 0.478255 -0.807278 -0.092818 -0.582020 0.030661 0.0005008544 0.0000352028 -0.0001665258 0.0000147739 -0.0000117453 0.0000677653 0.0012806455 0.0000216490 0.0000990154 0.0012845813 0.0000666655 0.0012499555
1403715530.26214 0.253477 0.305017 0.499671 -0.809177 -0.094580 -0.579282 0.026813 0.0004953956 0.0000395569 -0.0001686989 0.0000154081 -0.0000135668 0.0000698521 0.0012863348 0.0000219729 0.0001039321 0.0012855388 0.0000703390 0.0012513908
1403715530.31214 0.260260 0.329337 0.520125 -0.810473 -0.095308 -0.577474 0.023958 0.0004897651 0.0000426485 -0.0001701877 0.0000158187 -0.0000150262 0.0000714121 0.0012920386 0.0000222658 0.0001060905 0.0012799271 0.0000727603 0.0012438973
1403715530.36214 0.264894 0.347280 0.541557 -0.811696 -0.092929 -0.576091 0.025161 0.0004867223 0.0000408762 -0.0001716069 0.0000150891 -0.0000146028 0.0000727831 0.0012921005 0.0000152541 0.0000985899 0.0012776333 0.0000640839 0.0012248843
1403715530.41214 0.267750 0.368655 0.561776 -0.812594 -0.090221 -0.575104 0.028396 0.0004850054 0.0000370343 -0.0001726246 0.0000141750 -0.0000134667 0.0000736637 0.0012978749 0.0000101084 0.0000943327 0.0012817570 0.0000588330 0.0012057359
1403715530.46214 0.270425 0.392447 0.581353 -0.812895 -0.088291 -0.574730 0.033058 0.0004733751 0.0000316863 -0.0001690518 0.0000127915 -0.0000118347 0.0000723917 0.0012978778 0.0000050090 0.0000855463 0.0012734570 0.0000481946 0.0011757052
1403715530.51214 0.271828 0.422586 0.606675 -0.812770 -0.089749 -0.574435 0.037081 0.0004069496 0.0000250372 -0.0001449936 0.0000118331 -0.0000095195 0.0000635121 0.0012943085 0.0000103555 0.0000801439 0.0012591471 0.0000459873 0.0011570242
1403715530.56214 0.272905 0.455235 0.632076 -0.812802 -0.092029 -0.573720 0.041573 0.0002803812 0.0000163684 -0.0000997587 0.0000107988 -0.0000065264 0.0000471751 0.0012795191 0.0000241866 0.0000802269 0.0012468859 0.0000440011 0.0011461116
1403715530.61214 0.272262 0.486336 0.655353 -0.812232 -0.094927 -0.573733 0.045816 0.0001634595 0.0000102560 -0.0000576810 0.0000099054 -0.0000043857 0.0000318504 0.0012585638 0.0000404430 0.0000806665 0.0012348253 0.0000408432 0.0011333618
1403715530.66214 0.275583 0.518983 0.680486 -0.811573 -0.096754 -0.574071 0.049305 0.0001229572 0.0000082469 -0.0000432272 0.0000094663 -0.0000036441 0.0000265374 0.0012509480 0.0000487175 0.0000796111 0.0012291694 0.0000419909 0.0011291054
1403715530.71214 0.279245 0.550631 0.704109 -0.811195 -0.098113 -0.574111 0.052276 0.0001033344 0.0000073236 -0.0000361473 0.0000092046 -0.0000033099 0.0000239003 0.0012483513 0.0000529195 0.0000786960 0.0012291437 0.0000424122 0.0011260321
1403715530.76214 0.290386 0.575365 0.728285 -0.811201 -0.099187 -0.573649 0.055153 0.0000865895 0.0000065441 -0.0000300872 0.0000089597 -0.0000030046 0.0000216150 0.0012432417 0.0000601282 0.0000770711 0.0012220151 0.0000434591 0.0011209844
1403715530.81214 0.292615 0.609387 0.749012 -0.811079 -0.103408 -0.572622 0.059680 0.0000778300 0.0000060158 -0.0000269397 0.0000087845 -0.0000027835 0.0000204212 0.0012423090 0.0000641378 0.0000766318 0.0012206802 0.0000440854 0.0011198799
1403715530.86214 0.294148 0.640764 0.770152 -0.810491 -0.108369 -0.571975 0.064841 0.0000719664 0.0000056555 -0.0000248039 0.0000086303 -0.0000026174 0.0000195953 0.0012415901 0.0000689876 0.0000761949 0.0012188481 0.0000443761 0.0011184661
1403715530.91214 0.298217 0.672666 0.789118 -0.810277 -0.112518 -0.571015 0.068797 0.0000660180 0.0000054602 -0.0000227349 0.0000084475 -0.0000024979 0.0000188264 0.0012416021 0.0000725717 0.0000752285 0.0012181662 0.0000440296 0.0011163295
1403715530.96214 0.305145 0.702505 0.809407 -0.810576 -0.116799 -0.569583 0.069994 0.0000606426 0.0000053736 -0.0000209619 0.0000083408 -0.0000024629 0.0000182081 0.0012431425 0.0000742881 0.0000748864 0.0012191353 0.0000439504 0.0011161515
1403715531.01214 0.310352 0.734610 0.827194 -0.813369 -0.119940 -0.564597 0.072630 0.0000556654 0.0000051614 -0.0000197882 0.0000082135 -0.0000024289 0.0000180411 0.0012448468 0.0000757492 0.0000748880 0.0012199899 0.0000433935 0.0011156023
1403715531.06214 0.316870 0.767705 0.844729 -0.817956 -0.123679 -0.556900 0.074253 0.0000523140 0.0000049718 -0.0000194485 0.0000080968 -0.0000024623 0.0000183322 0.0012467360 0.0000765036 0.0000744602 0.0012197467 0.0000426631 0.0011156365
1403715531.11214 0.326678 0.802619 0.862285 -0.824506 -0.125195 -0.546690 0.075138 0.0000491467 0.0000046951 -0.0000192662 0.0000079682 -0.0000024694 0.0000188172 0.0012481592 0.0000764392 0.0000737623 0.0012193471 0.0000416481 0.0011153741
1403715531.16214 0.335533 0.838519 0.878273 -0.829847 -0.126858 -0.537976 0.076435 0.0000464387 0.0000045147 -0.0000189393 0.0000078316 -0.0000024828 0.0000191087 0.0012492296 0.0000756189 0.0000724992 0.0012168075 0.0000396137 0.0011145016
1403715531.21214 0.344908 0.873816 0.893542 -0.834215 -0.123788 -0.530888 0.083180 0.0000430841 0.0000035811 -0.0000182013 0.0000074936 -0.0000021174 0.0000191238 0.0012460874 0.0000731493 0.0000697268 0.0012113577 0.0000343891 0.0011102422
1403715531.26214 0.354368 0.907925 0.908832 -0.833326 -0.120162 -0.531638 0.092140 0.0000420818 0.0000028433 -0.0000175362 0.0000072614 -0.0000017001 0.0000186466 0.0012458209 0.0000709516 0.0000670972 0.0012100409 0.0000315868 0.0011075752
1403715531.31214 0.368172 0.937298 0.923171 -0.829749 -0.115280 -0.536878 0.099943 0.0000412476 0.0000022059 -0.0000165863 0.0000070317 -0.0000013298 0.0000178062 0.0012444583 0.0000689518 0.0000648110 0.0012088991 0.0000301088 0.0011058445
1403715531.36214 0.371220 0.963305 0.931732 -0.824474 -0.113891 -0.543875 0.107102 0.0000401075 0.0000017035 -0.0000154589 0.0000068107 -0.0000010330 0.0000167927 0.0012397768 0.0000675231 0.0000622490 0.0012062736 0.0000275935 0.0011039651
1403715531.41214 0.381158 0.990108 0.942570 -0.820040 -0.113580 -0.549709 0.111598 0.0000390993 0.0000014630 -0.0000145871 0.0000066516 -0.0000008399 0.0000159750 0.0012336039 0.0000647362 0.0000586806 0.0012025473 0.0000248841 0.0011025762
1403715531.46214 0.400130 1.015801 0.955037 -0.816584 -0.113885 -0.554579 0.112531 0.0000380013 0.0000014245 -0.0000138588 0.0000064819 -0.0000007629 0.0000153187 0.0012276995 0.0000613752 0.0000559354 0.0011983799 0.0000222723 0.0011015138
1403715531.51214 0.422666 1.038164 0.964478 -0.814298 -0.112915 -0.558106 0.112635 0.0000370649 0.0000014456 -0.0000132483 0.0000063638 -0.0000007106 0.0000147704 0.0012243315 0.0000582661 0.0000535222 0.0011933656 0.0000206280 0.0011008012
1403715531.56214 0.446565 1.059965 0.971380 -0.813203 -0.111585 -0.559974 0.112600 0.0000362227 0.0000014340 -0.0000127414 0.0000062727 -0.0000006480 0.0000143592 0.0012218456 0.0000557563 0.0000514079 0.0011901409 0.0000194473 0.0011003592
1403715531.61214 0.468420 1.085203 0.975364 -0.813624 -0.109106 -0.559709 0.113305 0.0000351254 0.0000013119 -0.0000122657 0.0000061898 -0.0000005357 0.0000140386 0.0012187574 0.0000531349 0.0000486033 0.0011869174 0.0000180007 0.0010994054
1403715531.66214 0.490603 1.108240 0.977971 -0.814677 -0.107351 -0.558212 0.114789 0.0000342899 0.0000011894 -0.0000119773 0.0000061436 -0.0000004477 0.0000138574 0.0012176013 0.0000517643 0.0000464391 0.0011844242 0.0000169456 0.0010987917
1403715531.71214 0.514293 1.130129 0.981886 -0.814508 -0.108355 -0.558742 0.112440 0.0000336833 0.0000013878 -0.0000117093 0.0000061292 -0.0000005011 0.0000136260 0.0012163353 0.0000494437 0.0000441115 0.0011822229 0.0000152208 0.0010977246
1403715531.76214 0.536293 1.149316 0.983696 -0.813873 -0.111062 -0.560143 0.107316 0.0000330104 0.0000017907 -0.0000114056 0.0000061512 -0.0000006585 0.0000133922 0.0012159758 0.0000470706 0.0000420294 0.0011798262 0.0000132608 0.0010966368
1403715531.81214 0.554957 1.171047 0.983144 -0.811351 -0.113142 -0.564443 0.101546 0.0000318733 0.0000021271 -0.0000107477 0.0000061620 -0.0000008002 0.0000129447 0.0012141748 0.0000451207 0.0000402918 0.0011770361 0.0000114159 0.0010953979
1403715531.86214 0.575990 1.185622 0.981947 -0.807972 -0.115014 -0.569733 0.096728 0.0000313233 0.0000024913 -0.0000102830 0.0000062058 -0.0000009379 0.0000125807 0.0012138596 0.0000433135 0.0000389049 0.0011757447 0.0000099357 0.0010950630
1403715531.91214 0.592602 1.197094 0.983505 -0.804139 -0.116257 -0.575238 0.094584 0.0000300163 0.0000024898 -0.0000095446 0.0000060633 -0.0000010270 0.0000120181 0.0012032677 0.0000379574 0.0000377480 0.0011718916 0.0000083981 0.0010929759
1403715531.96214 0.611869 1.211240 0.980733 -0.801478 -0.116488 -0.579449 0.091118 0.0000287839 0.0000025225 -0.0000089095 0.0000059186 -0.0000011314 0.0000114946 0.0011956743 0.0000335168 0.0000353597 0.0011674857 0.0000076134 0.0010910652
1403715532.01214 0.630163 1.221827 0.979641 -0.799765 -0.116410 -0.582069 0.089562 0.0000279618 0.0000024877 -0.0000085249 0.0000058179 -0.0000011768 0.0000111524 0.0011910488 0.0000300625 0.0000333588 0.0011645669 0.0000071564 0.0010896392
1403715532.06214 0.644097 1.231917 0.979588 -0.798174 -0.117009 -0.584480 0.087236 0.0000273849 0.0000025060 -0.0000082889 0.0000057566 -0.0000012348 0.0000109543 0.0011884095 0.0000266511 0.0000322221 0.0011622905 0.0000066895 0.0010890637
1403715532.11214 0.659602 1.242231 0.975421 -0.797562 -0.118193 -0.585494 0.084395 0.0000266926 0.0000024962 -0.0000080351 0.0000056972 -0.0000012756 0.0000107332 0.0011847213 0.0000239584 0.0000302073 0.0011602819 0.0000062250 0.0010879217
1403715532.16214 0.674084 1.251175 0.973679 -0.796791 -0.118139 -0.586717 0.083250 0.0000262192 0.0000024450 -0.0000078371 0.0000056417 -0.0000012840 0.0000105400 0.0011822446 0.0000221319 0.0000283157 0.0011595287 0.0000058171 0.0010869603
1403715532.21214 0.687965 1.260316 0.969445 -0.796506 -0.118243 -0.587125 0.082945 0.0000255572 0.0000022298 -0.0000075796 0.0000054269 -0.0000013205 0.0000102265 0.0011758103 0.0000185607 0.0000257743 0.0011566469 0.0000052215 0.0010847454
1403715532.26214 0.700110 1.271891 0.967434 -0.795843 -0.118568 -0.587772 0.084260 0.0000251002 0.0000020596 -0.0000074096 0.0000053164 -0.0000013017 0.0000100642 0.0011729342 0.0000162562 0.0000240201 0.0011550273 0.0000045035 0.0010833937
1403715532.31214 0.710040 1.283363 0.965054 -0.796224 -0.118780 -0.586756 0.087380 0.0000246908 0.0000018574 -0.0000073253 0.0000052172 -0.0000012611 0.0000099876 0.0011713082 0.0000151378 0.0000222338 0.0011537246 0.0000038671 0.0010820818
1403715532.36214 0.718015 1.293279 0.962509 -0.797937 -0.118152 -0.583914 0.091551 0.0000242486 0.0000015931 -0.0000073108 0.0000050943 -0.0000012063 0.0000099674 0.0011697329 0.0000141593 0.0000204702 0.0011531171 0.0000032442 0.0010807143
1403715532.41214 0.724636 1.303578 0.959044 -0.799072 -0.116282 -0.581903 0.096702 0.0000238400 0.0000012869 -0.0000072504 0.0000049612 -0.0000011117 0.0000098996 0.0011682259 0.0000134268 0.0000185117 0.0011530248 0.0000026671 0.0010790749
1403715532.46214 0.729424 1.312023 0.955053 -0.800139 -0.115966 -0.579809 0.100751 0.0000235490 0.0000010653 -0.0000072236 0.0000048794 -0.0000010387 0.0000098742 0.0011675017 0.0000129096 0.0000170652 0.0011530875 0.0000021739 0.0010780050
1403715532.51214 0.733289 1.321393 0.950661 -0.800998 -0.114749 -0.578039 0.105383 0.0000232623 0.0000008096 -0.0000071795 0.0000047536 -0.0000009637 0.0000098050 0.0011657879 0.0000116703 0.0000153890 0.0011512251 0.0000010560 0.0010765645
1403715532.56214 0.737804 1.328448 0.947002 -0.801328 -0.111788 -0.576913 0.112022 0.0000230408 0.0000004666 -0.0000071175 0.0000046235 -0.0000008460 0.0000096866 0.0011643200 0.0000109076 0.0000136600 0.0011501967 0.0000000783 0.0010748102
1403715532.61214 0.740884 1.332873 0.942978 -0.800766 -0.108030 -0.576881 0.119628 0.0000228857 0.0000001105 -0.0000070125 0.0000045262 -0.0000007086 0.0000095405 0.0011631543 0.0000103540 0.0000122972 0.0011491731 -0.0000005858 0.0010734043
1403715532.66214 0.744404 1.336440 0.938372 -0.799603 -0.103918 -0.577580 0.127422 0.0000227554 -0.0000002524 -0.0000068817 0.0000044531 -0.0000005636 0.0000093631 0.0011620927 0.0000099728 0.0000111747 0.0011483919 -0.0000011579 0.0010719557
1403715532.71214 0.748279 1.334775 0.933284 -0.798031 -0.100150 -0.578893 0.134163 0.0000226423 -0.0000005531 -0.0000067286 0.0000044039 -0.0000004521 0.0000091671 0.0011606449 0.0000094727 0.0000099671 0.0011470780 -0.0000016620 0.0010706481
1403715532.76214 0.752685 1.331835 0.928862 -0.796634 -0.097331 -0.580058 0.139404 0.0000224927 -0.0000007814 -0.0000065746 0.0000043589 -0.0000003696 0.0000089782 0.0011590277 0.0000089495 0.0000089107 0.0011461377 -0.0000019063 0.0010695292
1403715532.81214 0.756867 1.325039 0.924592 -0.795646 -0.094653 -0.581098 0.142526 0.0000222341 -0.0000009020 -0.0000064429 0.0000042993 -0.0000003230 0.0000087907 0.0011566050 0.0000083415 0.0000079679 0.0011442334 -0.0000023070 0.0010680805
1403715532.86214 0.761164 1.316221 0.921168 -0.795222 -0.091506 -0.581890 0.143712 0.0000219388 -0.0000009755 -0.0000063337 0.0000042552 -0.0000003056 0.0000086276 0.0011536806 0.0000076831 0.0000069758 0.0011421080 -0.0000026360 0.0010668851
1403715532.91214 0.767752 1.302773 0.916993 -0.795844 -0.087424 -0.581749 0.143380 0.0000215654 -0.0000010316 -0.0000062404 0.0000042238 -0.0000003013 0.0000084820 0.0011497105 0.0000072686 0.0000060687 0.0011398381 -0.0000026867 0.0010658126
1403715532.96214 0.773485 1.285788 0.910472 -0.797116 -0.080907 -0.581270 0.142071 0.0000211241 -0.0000011036 -0.0000061572 0.0000042020 -0.0000002972 0.0000083255 0.0011445684 0.0000070975 0.0000053311 0.0011368575 -0.0000026270 0.0010646441
1403715533.01214 0.779645 1.264320 0.900943 -0.798474 -0.072881 -0.581079 0.139548 0.0000205717 -0.0000011639 -0.0000060542 0.0000041598 -0.0000003030 0.0000081105 0.0011379055 0.0000068579 0.0000045847 0.0011307752 -0.0000027249 0.0010631224
1403715533.06214 0.783048 1.240178 0.887145 -0.800521 -0.064032 -0.580375 0.135019 0.0000201291 -0.0000012237 -0.0000059579 0.0000041393 -0.0000003067 0.0000079081 0.0011319895 0.0000062700 0.0000042231 0.0011249255 -0.0000029355 0.0010617861
1403715533.11214 0.785569 1.217367 0.870835 -0.802014 -0.053868 -0.580849 0.128399 0.0000198213 -0.0000012384 -0.0000058703 0.0000041242 -0.0000003256 0.0000077073 0.0011269174 0.0000058814 0.0000039810 0.0011204093 -0.0000030305 0.0010605279
1403715533.16214 0.789747 1.194034 0.854456 -0.801665 -0.043980 -0.584124 0.119157 0.0000195013 -0.0000011882 -0.0000057213 0.0000040777 -0.0000003865 0.0000073607 0.0011211627 0.0000043791 0.0000039621 0.0011134822 -0.0000030072 0.0010585720
1403715533.21214 0.792436 1.168891 0.839554 -0.798334 -0.035240 -0.591586 0.106990 0.0000192515 -0.0000010200 -0.0000054527 0.0000040223 -0.0000005007 0.0000069485 0.0011162495 0.0000035113 0.0000040691 0.0011078623 -0.0000024903 0.0010568641
1403715533.26214 0.790488 1.135773 0.825635 -0.795289 -0.026592 -0.598018 0.095828 0.0000191462 -0.0000009036 -0.0000052609 0.0000039992 -0.0000005710 0.0000066473 0.0011126418 0.0000031604 0.0000043497 0.0011038024 -0.0000019367 0.0010555375
1403715533.31214 0.786828 1.097708 0.816301 -0.793314 -0.019462 -0.602661 0.084103 0.0000190218 -0.0000007412 -0.0000051233 0.0000039749 -0.0000006372 0.0000064091 0.0011096224 0.0000031894 0.0000046787 0.0011008481 -0.0000013834 0.0010543296
1403715533.36214 0.783802 1.061118 0.809583 -0.793679 -0.013661 -0.603704 0.073679 0.0000187890 -0.0000005874 -0.0000051163 0.0000039392 -0.0000006727 0.0000062485 0.0011069189 0.0000032929 0.0000050639 0.0010984868 -0.0000008595 0.0010529675
1403715533.41214 0.781753 1.022603 0.806241 -0.795021 -0.008964 -0.603107 0.064206 0.0000185986 -0.0000004338 -0.0000051489 0.0000038962 -0.0000007098 0.0000061257 0.0011045876 0.0000035159 0.0000055976 0.0010969339 -0.0000004593 0.0010517005
1403715533.46214 0.776092 0.981289 0.806234 -0.797890 -0.004306 -0.600061 0.057269 0.0000183684 -0.0000003377 -0.0000052537 0.0000038588 -0.0000007315 0.0000060981 0.0011025228 0.0000038332 0.0000061412 0.0010958661 -0.0000002105 0.0010506476
1403715533.51214 0.769085 0.937788 0.810856 -0.801042 0.001846 -0.596104 0.054670 0.0000180956 -0.0000003466 -0.0000053717 0.0000037990 -0.0000007067 0.0000060830 0.0011006836 0.0000043292 0.0000067897 0.0010950998 -0.0000000185 0.0010496513
1403715533.56214 0.760105 0.892030 0.818388 -0.803767 0.009467 -0.592207 0.056208 0.0000177892 -0.0000004698 -0.0000054775 0.0000037181 -0.0000006170 0.0000060212 0.0010990545 0.0000049281 0.0000075202 0.0010942739 0.0000001099 0.0010484855
1403715533.61214 0.749426 0.842082 0.827808 -0.806235 0.016172 -0.588533 0.057899 0.0000173133 -0.0000005294 -0.0000055318 0.0000035973 -0.0000005173 0.0000058881 0.0010975051 0.0000057476 0.0000082202 0.0010931155 0.0000000549 0.0010470710
