# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715280.56214 0.214445 0.035943 0.238295 0.824526 -0.030004 0.563802 0.037192 0.0000324956 0.0000012070 -0.0000121681 0.0000101158 -0.0000004911 0.0000164690 0.0011487105 -0.0000058860 0.0000660907 0.0010707079 0.0000015026 0.0010719314
1403715280.61214 0.224402 0.037995 0.246318 0.823054 -0.039164 0.565299 0.038539 0.0000274041 0.0000011570 -0.0000100003 0.0000099848 -0.0000004185 0.0000154153 0.0011511074 -0.0000055451 0.0000673853 0.0010710527 0.0000017020 0.0010722491
1403715280.66214 0.234340 0.040142 0.254482 0.821659 -0.048799 0.566283 0.042636 0.0000239230 0.0000011279 -0.0000084917 0.0000099585 -0.0000003970 0.0000146604 0.0011539885 -0.0000050434 0.0000690255 0.0010712067 0.0000023441 0.0010724781
1403715280.71214 0.245737 0.041493 0.263094 0.820133 -0.059662 0.567075 0.047418 0.0000215550 0.0000011790 -0.0000074183 0.0000099515 -0.0000004128 0.0000141314 0.0011577697 -0.0000050058 0.0000710585 0.0010720015 0.0000028158 0.0010734012
1403715280.76214 0.256127 0.043120 0.269667 0.818949 -0.070463 0.567038 0.053156 0.0000198089 0.0000012704 -0.0000066699 0.0000099600 -0.0000004678 0.0000137516 0.0011612294 -0.0000049731 0.0000730784 0.0010731557 0.0000032912 0.0010743084
1403715280.81214 0.267517 0.044930 0.276084 0.818099 -0.081515 0.566171 0.059334 0.0000186959 0.0000013440 -0.0000062076 0.0000099088 -0.0000005555 0.0000134834 0.0011636884 -0.0000049943 0.0000740242 0.0010743660 0.0000036922 0.0010747027
1403715280.86214 0.279363 0.048183 0.281861 0.816605 -0.091654 0.566057 0.065845 0.0000179690 0.0000014246 -0.0000058947 0.0000098838 -0.0000006257 0.0000132690 0.0011662801 -0.0000048505 0.0000747123 0.0010755160 0.0000041843 0.0010748925
1403715280.91214 0.290305 0.049960 0.287106 0.815209 -0.101238 0.565652 0.072270 0.0000173682 0.0000014518 -0.0000056663 0.0000097569 -0.0000007202 0.0000130724 0.0011667710 -0.0000049087 0.0000738366 0.0010764971 0.0000044789 0.0010741645
1403715280.96214 0.299356 0.053106 0.291423 0.813809 -0.109230 0.565441 0.077849 0.0000169533 0.0000014551 -0.0000055207 0.0000095816 -0.0000007987 0.0000129019 0.0011638931 -0.0000045847 0.0000714647 0.0010773360 0.0000048295 0.0010727938
1403715281.01214 0.307608 0.056039 0.294787 0.812449 -0.116564 0.565293 0.082362 0.0000165371 0.0000014087 -0.0000054024 0.0000093016 -0.0000008396 0.0000127257 0.0011594927 -0.0000041110 0.0000677790 0.0010774948 0.0000053372 0.0010705265
1403715281.06214 0.316051 0.058938 0.297906 0.811606 -0.122298 0.564580 0.087110 0.0000159367 0.0000014043 -0.0000052577 0.0000089044 -0.0000008787 0.0000125104 0.0011513524 -0.0000034699 0.0000629364 0.0010772191 0.0000058751 0.0010679477
1403715281.11214 0.317473 0.056077 0.299168 0.810029 -0.128245 0.564924 0.090923 0.0000147282 0.0000014623 -0.0000048940 0.0000080159 -0.0000007409 0.0000117710 0.0011273171 0.0000009288 0.0000529862 0.0010698426 0.0000075706 0.0010631421
1403715281.16214 0.325860 0.057414 0.302282 0.808839 -0.132337 0.565143 0.094234 0.0000142824 0.0000013830 -0.0000048190 0.0000077354 -0.0000007149 0.0000115900 0.0011238101 0.0000010759 0.0000508634 0.0010698695 0.0000078533 0.0010622968
1403715281.21214 0.332614 0.058537 0.304877 0.807819 -0.136171 0.565169 0.097313 0.0000138219 0.0000012791 -0.0000047727 0.0000073685 -0.0000006912 0.0000113807 0.0011184713 0.0000012485 0.0000485325 0.0010691096 0.0000081530 0.0010615501
1403715281.26214 0.338621 0.059550 0.306481 0.806894 -0.140466 0.564991 0.099882 0.0000133963 0.0000011331 -0.0000047386 0.0000069971 -0.0000006450 0.0000111233 0.0011135478 0.0000015775 0.0000464734 0.0010677118 0.0000085070 0.0010609016
1403715281.31214 0.345501 0.059976 0.308083 0.806259 -0.145481 0.564038 0.103165 0.0000129177 0.0000009974 -0.0000046912 0.0000065839 -0.0000006268 0.0000108112 0.0011089598 0.0000018712 0.0000447615 0.0010654347 0.0000090334 0.0010603678
1403715281.36214 0.353515 0.060758 0.309187 0.805655 -0.150980 0.562795 0.106705 0.0000124007 0.0000009077 -0.0000046150 0.0000061908 -0.0000006090 0.0000104673 0.0011039831 0.0000025669 0.0000432993 0.0010637070 0.0000095680 0.0010599638
1403715281.41214 0.361514 0.061713 0.310114 0.804954 -0.157103 0.561305 0.110921 0.0000119266 0.0000008655 -0.0000045181 0.0000059023 -0.0000006266 0.0000100930 0.0011013725 0.0000028713 0.0000424179 0.0010626105 0.0000100151 0.0010597477
1403715281.46214 0.368933 0.062596 0.310266 0.803573 -0.163627 0.560341 0.116255 0.0000113991 0.0000008910 -0.0000042993 0.0000056297 -0.0000006754 0.0000095978 0.0010983275 0.0000038936 0.0000415866 0.0010614388 0.0000106543 0.0010594402
1403715281.51214 0.376938 0.063775 0.310036 0.802054 -0.171344 0.558908 0.122364 0.0000110808 0.0000008812 -0.0000042312 0.0000054341 -0.0000006996 0.0000092344 0.0010969162 0.0000043101 0.0000412053 0.0010612489 0.0000110127 0.0010593774
1403715281.56214 0.384469 0.065723 0.308884 0.800551 -0.179560 0.556891 0.129416 0.0000108190 0.0000008776 -0.0000041727 0.0000052503 -0.0000007442 0.0000088770 0.0010964214 0.0000046301 0.0000410636 0.0010616851 0.0000113336 0.0010593553
1403715281.61214 0.392100 0.066615 0.307664 0.798279 -0.189584 0.554999 0.137055 0.0000106086 0.0000009141 -0.0000041369 0.0000050105 -0.0000008148 0.0000085324 0.0010959681 0.0000050956 0.0000410817 0.0010621405 0.0000116173 0.0010593408
1403715281.66214 0.400478 0.067278 0.305122 0.795816 -0.200375 0.552792 0.144735 0.0000103642 0.0000009396 -0.0000040194 0.0000047944 -0.0000008742 0.0000081375 0.0010961247 0.0000056532 0.0000411274 0.0010625757 0.0000118927 0.0010592667
1403715281.71214 0.409648 0.066014 0.302638 0.793064 -0.212368 0.549908 0.153463 0.0000097420 0.0000011569 -0.0000036620 0.0000041039 -0.0000009419 0.0000074221 0.0010957917 0.0000068496 0.0000413087 0.0010618116 0.0000119780 0.0010586654
1403715281.76214 0.418775 0.066199 0.300266 0.790023 -0.224757 0.546927 0.161924 0.0000096023 0.0000011171 -0.0000036150 0.0000039562 -0.0000009065 0.0000071257 0.0010965844 0.0000072223 0.0000414705 0.0010625764 0.0000121028 0.0010587076
1403715281.81214 0.428886 0.066392 0.297785 0.786714 -0.237114 0.543881 0.170443 0.0000094954 0.0000010956 -0.0000035848 0.0000038052 -0.0000009188 0.0000068356 0.0010978132 0.0000075628 0.0000418191 0.0010633572 0.0000121883 0.0010587955
1403715281.86214 0.438299 0.066429 0.295066 0.782616 -0.249722 0.541371 0.179075 0.0000094374 0.0000010613 -0.0000035517 0.0000036427 -0.0000009061 0.0000065258 0.0010993136 0.0000077970 0.0000421311 0.0010641859 0.0000122144 0.0010588498
1403715281.91214 0.447676 0.066410 0.291741 0.778773 -0.261876 0.538148 0.187964 0.0000093882 0.0000010499 -0.0000035343 0.0000034905 -0.0000009263 0.0000062337 0.0011009229 0.0000080047 0.0000424223 0.0010650654 0.0000122213 0.0010588884
1403715281.96214 0.457203 0.066243 0.287382 0.774628 -0.274131 0.535150 0.196005 0.0000093397 0.0000010142 -0.0000035279 0.0000033286 -0.0000009140 0.0000059861 0.0011025722 0.0000082088 0.0000426781 0.0010659631 0.0000121951 0.0010588778
1403715282.01214 0.466319 0.066333 0.282199 0.770357 -0.286326 0.532019 0.203773 0.0000093038 0.0000009757 -0.0000035174 0.0000031751 -0.0000009055 0.0000057577 0.0011043395 0.0000083979 0.0000428866 0.0010670001 0.0000121687 0.0010588330
1403715282.06214 0.477047 0.067065 0.277785 0.765788 -0.298069 0.529218 0.211309 0.0000092496 0.0000009271 -0.0000034912 0.0000030129 -0.0000008720 0.0000055078 0.0011057134 0.0000087149 0.0000429665 0.0010680179 0.0000121492 0.0010586786
1403715282.11214 0.487979 0.067085 0.272282 0.761520 -0.308511 0.525865 0.219941 0.0000092213 0.0000009217 -0.0000034826 0.0000028785 -0.0000008612 0.0000052903 0.0011075692 0.0000089415 0.0000431795 0.0010691361 0.0000121627 0.0010586367
1403715282.16214 0.499857 0.066991 0.267201 0.757074 -0.319760 0.522609 0.226875 0.0000091902 0.0000008845 -0.0000034747 0.0000027298 -0.0000008277 0.0000050918 0.0011095022 0.0000091295 0.0000433893 0.0010703301 0.0000121427 0.0010586101
1403715282.21214 0.512055 0.066945 0.261803 0.752461 -0.329838 0.519514 0.234766 0.0000091503 0.0000008548 -0.0000034592 0.0000025741 -0.0000007963 0.0000048737 0.0011114791 0.0000093062 0.0000435861 0.0010714705 0.0000120889 0.0010584998
1403715282.26214 0.524727 0.066416 0.255828 0.748099 -0.340507 0.515609 0.241973 0.0000090991 0.0000008169 -0.0000034529 0.0000024291 -0.0000007593 0.0000047006 0.0011135425 0.0000094596 0.0000437092 0.0010726745 0.0000120600 0.0010584177
1403715282.31214 0.537806 0.064045 0.250518 0.743333 -0.351583 0.511879 0.248646 0.0000089716 0.0000007385 -0.0000034065 0.0000022188 -0.0000006999 0.0000043894 0.0011147379 0.0000095204 0.0000436241 0.0010734276 0.0000119350 0.0010580695
1403715282.36214 0.549007 0.063349 0.245783 0.738484 -0.361756 0.508214 0.255915 0.0000088567 0.0000006814 -0.0000033658 0.0000020905 -0.0000006522 0.0000042347 0.0011161680 0.0000096564 0.0000434580 0.0010743949 0.0000118714 0.0010578581
1403715282.41214 0.561499 0.062354 0.240377 0.734508 -0.371040 0.503042 0.264154 0.0000087507 0.0000006612 -0.0000033431 0.0000019838 -0.0000006293 0.0000040982 0.0011180758 0.0000096709 0.0000433648 0.0010754451 0.0000117871 0.0010576985
1403715282.46214 0.574066 0.061139 0.234645 0.729349 -0.381609 0.499221 0.270560 0.0000086395 0.0000005967 -0.0000032825 0.0000018701 -0.0000005830 0.0000039328 0.0011196633 0.0000097488 0.0000431923 0.0010763517 0.0000117218 0.0010575552
1403715282.51214 0.588118 0.059347 0.228921 0.724068 -0.390836 0.495746 0.277865 0.0000085738 0.0000005618 -0.0000032359 0.0000017779 -0.0000005559 0.0000037756 0.0011216446 0.0000096052 0.0000430248 0.0010772619 0.0000115572 0.0010573891
1403715282.56214 0.602884 0.058349 0.223787 0.718719 -0.400230 0.492091 0.284791 0.0000085237 0.0000005283 -0.0000031981 0.0000016926 -0.0000005294 0.0000036281 0.0011236680 0.0000096406 0.0000429087 0.0010782615 0.0000114769 0.0010572764
1403715282.61214 0.616791 0.057461 0.218231 0.712756 -0.408565 0.489554 0.292217 0.0000085046 0.0000005056 -0.0000031526 0.0000016163 -0.0000005040 0.0000034704 0.0011255925 0.0000097928 0.0000426919 0.0010793131 0.0000114774 0.0010571536
1403715282.66214 0.633071 0.055789 0.213090 0.706404 -0.417375 0.487469 0.298606 0.0000084902 0.0000004794 -0.0000030947 0.0000015452 -0.0000004735 0.0000033013 0.0011278083 0.0000099302 0.0000425908 0.0010803359 0.0000114371 0.0010570674
1403715282.71214 0.647985 0.054739 0.207428 0.699823 -0.426299 0.485464 0.304699 0.0000084824 0.0000004522 -0.0000030362 0.0000014830 -0.0000004435 0.0000031446 0.0011300965 0.0000100285 0.0000424766 0.0010813006 0.0000113745 0.0010569887
1403715282.76214 0.663585 0.053746 0.201614 0.693114 -0.435503 0.483841 0.309561 0.0000084610 0.0000004037 -0.0000029767 0.0000014212 -0.0000004028 0.0000030009 0.0011324247 0.0000101083 0.0000424086 0.0010821752 0.0000112703 0.0010569403
1403715282.81214 0.679284 0.052437 0.195201 0.686799 -0.445139 0.481226 0.313975 0.0000084122 0.0000003516 -0.0000029175 0.0000013606 -0.0000003603 0.0000028569 0.0011346133 0.0000101324 0.0000423126 0.0010829779 0.0000111175 0.0010568676
1403715282.86214 0.694492 0.050853 0.188424 0.680641 -0.453295 0.478330 0.320083 0.0000083745 0.0000003259 -0.0000028523 0.0000013074 -0.0000003314 0.0000027221 0.0011367157 0.0000101794 0.0000421765 0.0010837652 0.0000109431 0.0010567718
1403715282.91214 0.711987 0.049143 0.181395 0.673939 -0.461666 0.475465 0.326501 0.0000083290 0.0000002959 -0.0000027782 0.0000012425 -0.0000002941 0.0000025530 0.0011386319 0.0000101691 0.0000420168 0.0010843199 0.0000106306 0.0010565885
1403715282.96214 0.728924 0.047036 0.174846 0.667594 -0.470235 0.472202 0.331999 0.0000082969 0.0000002660 -0.0000027519 0.0000011963 -0.0000002711 0.0000024819 0.0011408680 0.0000101857 0.0000418272 0.0010852057 0.0000104311 0.0010565010
1403715283.01214 0.744858 0.045214 0.168007 0.660727 -0.478783 0.469343 0.337526 0.0000082649 0.0000002238 -0.0000027100 0.0000011497 -0.0000002427 0.0000023923 0.0011430885 0.0000101020 0.0000416190 0.0010861271 0.0000102099 0.0010564022
1403715283.06214 0.761501 0.043095 0.160845 0.653438 -0.487684 0.466768 0.342505 0.0000082226 0.0000001693 -0.0000026780 0.0000011018 -0.0000002113 0.0000023206 0.0011450385 0.0000101218 0.0000413429 0.0010869820 0.0000099880 0.0010562855
1403715283.11214 0.777881 0.041570 0.154043 0.646271 -0.496617 0.464174 0.346768 0.0000081909 0.0000001093 -0.0000026552 0.0000010608 -0.0000001800 0.0000022611 0.0011470084 0.0000101093 0.0000411176 0.0010879155 0.0000098042 0.0010562620
1403715283.16214 0.795527 0.039952 0.147585 0.638770 -0.505398 0.462351 0.350396 0.0000081514 0.0000000363 -0.0000026240 0.0000010212 -0.0000001429 0.0000021908 0.0011487161 0.0000101302 0.0000409156 0.0010887973 0.0000096044 0.0010562430
1403715283.21214 0.812214 0.039372 0.141062 0.631074 -0.514192 0.460050 0.354552 0.0000081245 -0.0000000246 -0.0000025943 0.0000009863 -0.0000001099 0.0000021216 0.0011503477 0.0000100964 0.0000406624 0.0010896932 0.0000094122 0.0010562616
1403715283.26214 0.828718 0.037655 0.134355 0.624024 -0.522120 0.457194 0.359108 0.0000080826 -0.0000000687 -0.0000025648 0.0000009542 -0.0000000862 0.0000020601 0.0011518267 0.0000100444 0.0000404322 0.0010905512 0.0000091746 0.0010562569
1403715283.31214 0.843784 0.036867 0.127981 0.617030 -0.530198 0.454368 0.362924 0.0000080452 -0.0000001211 -0.0000025485 0.0000009276 -0.0000000618 0.0000020162 0.0011532629 0.0000099334 0.0000401998 0.0010914310 0.0000089419 0.0010562616
1403715283.36214 0.858373 0.036658 0.122368 0.610328 -0.537004 0.451314 0.368024 0.0000079881 -0.0000001512 -0.0000025114 0.0000009015 -0.0000000465 0.0000019604 0.0011546675 0.0000097353 0.0000399471 0.0010922869 0.0000087056 0.0010562607
