# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413394887.50576 -0.014611 0.008543 0.081959 0.811486 0.013551 0.584186 0.005756 0.0008964274 0.0000195262 -0.0002872312 0.0000220033 -0.0000020487 0.0001092864 0.0011637800 0.0000550252 -0.0000212519 0.0010947936 -0.0000093665 0.0011040887
1413394887.55576 -0.015914 0.010401 0.103568 0.813111 0.013334 0.581913 0.007109 0.0008931193 0.0000210886 -0.0002916878 0.0000225671 -0.0000023435 0.0001131448 0.0011593568 0.0000557293 -0.0000206615 0.0010956008 -0.0000103584 0.0011050335
1413394887.60576 -0.017125 0.012139 0.126631 0.814585 0.014446 0.579830 0.006324 0.0008718778 0.0000221555 -0.0002916018 0.0000218261 -0.0000029917 0.0001152952 0.0011502579 0.0000549290 -0.0000177285 0.0010896085 -0.0000084682 0.0011017685
1413394887.65576 -0.016074 0.011611 0.152722 0.817823 0.013807 0.575230 0.009256 0.0008602016 0.0000232524 -0.0002985917 0.0000202252 -0.0000045065 0.0001207738 0.0011419987 0.0000553142 -0.0000146778 0.0010853050 -0.0000073183 0.0010975305
1413394887.70576 -0.017379 0.016607 0.174860 0.821504 0.013857 0.569960 0.009211 0.0008477707 0.0000227081 -0.0003068140 0.0000192236 -0.0000049255 0.0001279806 0.0011355549 0.0000534956 -0.0000118910 0.0010816520 -0.0000059268 0.0010948760
1413394887.75576 -0.016411 0.019939 0.195021 0.824598 0.012433 0.565509 0.009182 0.0008396589 0.0000211874 -0.0003146035 0.0000190421 -0.0000045427 0.0001351420 0.0011308455 0.0000526052 -0.0000098244 0.0010810276 -0.0000054512 0.0010938734
1413394887.80576 -0.012241 0.026539 0.216465 0.827729 0.012444 0.560919 0.008928 0.0008333379 0.0000198954 -0.0003218089 0.0000193629 -0.0000041182 0.0001419632 0.0011285960 0.0000530882 -0.0000076385 0.0010836480 -0.0000055272 0.0010964611
1413394887.85576 -0.010640 0.028540 0.229734 0.829644 0.012702 0.558034 0.011253 0.0008160572 0.0000239101 -0.0003258253 0.0000164953 -0.0000074543 0.0001457446 0.0011205932 0.0000487686 -0.0000046450 0.0010795658 -0.0000010056 0.0010868050
1413394887.90576 -0.008879 0.033742 0.241411 0.831715 0.011430 0.554977 0.010968 0.0008045383 0.0000249524 -0.0003275682 0.0000153322 -0.0000089746 0.0001485459 0.0011161042 0.0000474814 -0.0000012265 0.0010792162 0.0000008604 0.0010849084
1413394887.95576 -0.003131 0.041971 0.254433 0.832653 0.012076 0.553562 0.010548 0.0008006125 0.0000246218 -0.0003286172 0.0000150316 -0.0000091349 0.0001500980 0.0011131075 0.0000474996 0.0000024469 0.0010812564 0.0000010827 0.0010880192
1413394888.00576 0.004246 0.047238 0.269359 0.832721 0.010950 0.553503 0.009520 0.0007977501 0.0000215054 -0.0003273655 0.0000143601 -0.0000078410 0.0001491446 0.0011111363 0.0000464529 0.0000062886 0.0010779002 0.0000057863 0.0010859581
1413394888.05576 0.012744 0.053371 0.280877 0.830670 0.010163 0.556582 0.010002 0.0007992377 0.0000223071 -0.0003214757 0.0000142746 -0.0000080200 0.0001439514 0.0011104882 0.0000461637 0.0000092328 0.0010778799 0.0000075714 0.0010880183
1413394888.10576 0.019087 0.059362 0.295036 0.827820 0.009085 0.560807 0.011314 0.0007908769 0.0000222391 -0.0003091560 0.0000134704 -0.0000080472 0.0001347153 0.0011026959 0.0000386915 0.0000128341 0.0010648501 0.0000107661 0.0010788099
1413394888.15576 0.031847 0.068896 0.310103 0.824525 0.009869 0.565636 0.010865 0.0007973479 0.0000225339 -0.0003012428 0.0000135361 -0.0000078653 0.0001276930 0.0011035218 0.0000385587 0.0000152851 0.0010666487 0.0000113152 0.0010824108
1413394888.20576 0.044425 0.077841 0.324953 0.821789 0.011012 0.569585 0.010679 0.0008020697 0.0000235287 -0.0002942093 0.0000136064 -0.0000080010 0.0001217873 0.0011049768 0.0000381600 0.0000180749 0.0010680683 0.0000119014 0.0010858922
1413394888.25576 0.059669 0.090881 0.338977 0.820304 0.011556 0.571712 0.010666 0.0008041285 0.0000238024 -0.0002905618 0.0000134820 -0.0000081221 0.0001188199 0.0011066568 0.0000372256 0.0000201039 0.0010703893 0.0000116679 0.0010870116
1413394888.30576 0.073355 0.102545 0.352359 0.820364 0.013366 0.571564 0.011820 0.0008025029 0.0000270486 -0.0002902750 0.0000136640 -0.0000093697 0.0001189416 0.0011089764 0.0000363400 0.0000228124 0.0010738267 0.0000123915 0.0010901508
1413394888.35576 0.089548 0.115409 0.371058 0.820727 0.013613 0.571056 0.010853 0.0008023171 0.0000257721 -0.0002906810 0.0000137339 -0.0000088877 0.0001194242 0.0011131190 0.0000357776 0.0000264423 0.0010794311 0.0000136878 0.0010946231
1413394888.40576 0.104038 0.125355 0.382680 0.821509 0.014149 0.569913 0.011022 0.0007993370 0.0000271903 -0.0002936213 0.0000137460 -0.0000095252 0.0001219092 0.0011181181 0.0000347094 0.0000299107 0.0010815684 0.0000155813 0.0010972855
1413394888.45576 0.116086 0.137363 0.394442 0.821778 0.014186 0.569533 0.010540 0.0007956194 0.0000270601 -0.0002946621 0.0000132680 -0.0000096476 0.0001228038 0.0011212055 0.0000315175 0.0000305957 0.0010787465 0.0000165462 0.0010945258
1413394888.50576 0.130947 0.147321 0.407791 0.823133 0.012281 0.567647 0.008803 0.0007903741 0.0000237467 -0.0002964602 0.0000129852 -0.0000086024 0.0001248586 0.0011261857 0.0000285745 0.0000325952 0.0010820564 0.0000175624 0.0010968411
1413394888.55576 0.147896 0.161596 0.421453 0.824185 0.010617 0.566183 0.006522 0.0007883513 0.0000190777 -0.0002985362 0.0000128419 -0.0000068665 0.0001268541 0.0011334020 0.0000262458 0.0000359856 0.0010893542 0.0000191417 0.0011016987
1413394888.60576 0.165027 0.170704 0.429798 0.825144 0.008389 0.564842 0.004451 0.0007841140 0.0000140823 -0.0002991087 0.0000125139 -0.0000049032 0.0001277651 0.0011401207 0.0000246397 0.0000374240 0.0010901293 0.0000225140 0.0011031673
1413394888.65576 0.183716 0.185188 0.434383 0.824966 0.007405 0.565129 0.002365 0.0007834643 0.0000101814 -0.0002981325 0.0000125134 -0.0000033246 0.0001272194 0.0011483587 0.0000220517 0.0000409376 0.0010987363 0.0000239525 0.0011070856
1413394888.70576 0.203978 0.192917 0.425866 0.823184 0.007276 0.567727 0.000646 0.0007739800 0.0000074380 -0.0002869733 0.0000114320 -0.0000025134 0.0001192156 0.0011336863 0.0000076060 0.0000281151 0.0010828733 0.0000199853 0.0010842932
1413394888.75576 0.226561 0.199941 0.428662 -0.821050 -0.004822 -0.570824 0.003702 0.0007734418 -0.0000000820 -0.0002794640 0.0000111097 0.0000002951 0.0001135435 0.0011353243 0.0000006438 0.0000259255 0.0010856999 0.0000183287 0.0010774591
1413394888.80576 0.249082 0.215797 0.431922 -0.817253 -0.001438 -0.576247 0.005892 0.0007769333 -0.0000069184 -0.0002698800 0.0000111297 0.0000026895 0.0001061806 0.0011396411 -0.0000058548 0.0000260319 0.0010933666 0.0000181575 0.0010755036
1413394888.85576 0.272288 0.229072 0.433991 -0.814826 0.000127 -0.579633 0.009195 0.0007787244 -0.0000130255 -0.0002629996 0.0000113276 0.0000047327 0.0001012018 0.0011460722 -0.0000125492 0.0000263031 0.0011029655 0.0000189030 0.0010750132
1413394888.90576 0.299579 0.245261 0.439144 -0.812440 0.003440 -0.582931 0.011009 0.0007784238 -0.0000195175 -0.0002560720 0.0000116045 0.0000067607 0.0000965079 0.0011501147 -0.0000208958 0.0000251990 0.0011129079 0.0000185930 0.0010713320
1413394888.95576 0.324610 0.258812 0.441928 -0.810633 0.006834 -0.585378 0.012624 0.0007775565 -0.0000250665 -0.0002505488 0.0000119922 0.0000084465 0.0000929545 0.0011562477 -0.0000282158 0.0000256893 0.0011246081 0.0000194445 0.0010702260
1413394889.00576 0.345158 0.270159 0.444239 -0.809666 0.005434 -0.586652 0.015834 0.0007435971 -0.0000267120 -0.0002378958 0.0000120786 0.0000089297 0.0000882518 0.0011563252 -0.0000356692 0.0000225006 0.0011330325 0.0000178669 0.0010640304
1413394889.05576 0.369421 0.282060 0.450520 -0.808029 0.008448 -0.588868 0.015851 0.0007322475 -0.0000289411 -0.0002305507 0.0000122132 0.0000095090 0.0000846301 0.0011569919 -0.0000437783 0.0000193980 0.0011427914 0.0000172163 0.0010588755
1413394889.10576 0.389486 0.290829 0.453651 -0.807418 0.009343 -0.589633 0.017916 0.0007080878 -0.0000313103 -0.0002218349 0.0000124308 0.0000102208 0.0000814621 0.0011568635 -0.0000498128 0.0000181335 0.0011529734 0.0000171841 0.0010569567
1413394889.15576 0.416365 0.299314 0.460608 -0.806514 0.012868 -0.590940 0.012608 0.0006597382 -0.0000258682 -0.0002047217 0.0000120309 0.0000084287 0.0000754364 0.0011574263 -0.0000523617 0.0000178899 0.0011551583 0.0000153784 0.0010553977
1413394889.20576 0.442654 0.311884 0.472803 -0.803707 0.011528 -0.594855 0.008328 0.0005516745 -0.0000163779 -0.0001655769 0.0000113839 0.0000052654 0.0000614760 0.0011493321 -0.0000461941 0.0000166752 0.0011456534 0.0000141540 0.0010535047
1413394889.25576 0.464788 0.321268 0.482683 -0.796267 0.010139 -0.604829 0.006069 0.0004693778 -0.0000107600 -0.0001285450 0.0000110405 0.0000032477 0.0000467663 0.0011412917 -0.0000398836 0.0000165836 0.0011379969 0.0000134752 0.0010529276
1413394889.30576 0.485359 0.327955 0.492816 -0.785201 0.008890 -0.619169 0.003111 0.0004435794 -0.0000075155 -0.0001049708 0.0000109494 0.0000020526 0.0000361933 0.0011405099 -0.0000386737 0.0000173881 0.0011401849 0.0000132914 0.0010533190
1413394889.35576 0.501485 0.334030 0.504580 -0.769563 0.006554 -0.638537 0.000400 0.0004045225 -0.0000037013 -0.0000750086 0.0000109061 0.0000009403 0.0000250503 0.0011404187 -0.0000338491 0.0000195164 0.0011371905 0.0000127142 0.0010543197
1413394889.40576 0.514983 0.340869 0.516794 0.753375 -0.005923 0.657564 0.000278 0.0003564047 -0.0000024559 -0.0000483042 0.0000109349 0.0000005773 0.0000175318 0.0011394629 -0.0000269572 0.0000220975 0.0011306875 0.0000118161 0.0010552184
1413394889.45576 0.521985 0.346629 0.529449 0.737821 -0.004378 0.674976 0.002973 0.0003048431 0.0000000324 -0.0000271674 0.0000109571 0.0000002260 0.0000133076 0.0011383394 -0.0000184447 0.0000249658 0.0011220748 0.0000109126 0.0010564373
1413394889.50576 0.521360 0.351518 0.541185 0.729902 -0.003482 0.683530 0.004083 0.0002733564 0.0000009146 -0.0000181657 0.0000109579 0.0000001513 0.0000120580 0.0011384943 -0.0000133409 0.0000271190 0.0011167559 0.0000101044 0.0010573975
1413394889.55576 0.517108 0.357481 0.551603 0.733912 -0.001707 0.679205 0.007097 0.0002629683 0.0000028376 -0.0000200754 0.0000110155 -0.0000000044 0.0000124240 0.0011440710 -0.0000108825 0.0000294770 0.0011159255 0.0000096449 0.0010590358
1413394889.60576 0.508373 0.361922 0.562134 0.748827 -0.003359 0.662711 0.007812 0.0002556383 0.0000021381 -0.0000303186 0.0000109931 -0.0000000630 0.0000145748 0.0011484765 -0.0000079049 0.0000309448 0.0011148346 0.0000101487 0.0010602776
1413394889.65576 0.495405 0.366493 0.572554 0.768013 -0.004812 0.640342 0.009763 0.0002478307 0.0000025017 -0.0000435180 0.0000109632 -0.0000002870 0.0000187800 0.0011523797 -0.0000056418 0.0000320478 0.0011119177 0.0000106125 0.0010611378
1413394889.70576 0.475749 0.372683 0.581598 0.788858 -0.005904 0.614464 0.010129 0.0002408481 0.0000023280 -0.0000582699 0.0000110104 -0.0000004002 0.0000255796 0.0011581088 -0.0000022984 0.0000328029 0.0011108435 0.0000109115 0.0010619098
1413394889.75576 0.456974 0.379770 0.592764 0.809726 -0.006659 0.586660 0.011398 0.0002309110 0.0000026608 -0.0000721350 0.0000110531 -0.0000006720 0.0000344819 0.0011618115 0.0000016762 0.0000322168 0.0011090593 0.0000114308 0.0010616824
1413394889.80576 0.433369 0.385429 0.601831 0.828087 -0.008385 0.560435 0.010709 0.0002207501 0.0000022442 -0.0000842275 0.0000111058 -0.0000006761 0.0000446682 0.0011700941 0.0000057215 0.0000338330 0.0011077521 0.0000117216 0.0010630587
1413394889.85576 0.412747 0.392474 0.613020 0.843045 -0.010080 0.537659 0.009825 0.0002111092 0.0000014699 -0.0000933963 0.0000111773 -0.0000004319 0.0000544791 0.0011803443 0.0000103346 0.0000363420 0.0011081893 0.0000121918 0.0010655743
1413394889.90576 0.394742 0.399075 0.624283 0.855770 -0.012025 0.517132 0.009326 0.0002017608 0.0000011524 -0.0001005851 0.0000112540 -0.0000003243 0.0000639633 0.0011891059 0.0000140175 0.0000373474 0.0011088854 0.0000121676 0.0010670361
1413394889.95576 0.380467 0.406023 0.634149 0.865844 -0.014364 0.500055 0.007325 0.0001935788 0.0000000423 -0.0001058053 0.0000113344 0.0000002901 0.0000722845 0.0011992358 0.0000174717 0.0000385517 0.0011106737 0.0000119952 0.0010686874
1413394890.00576 0.370955 0.412613 0.641859 0.874667 -0.015363 0.484419 0.007729 0.0001859279 0.0000000781 -0.0001099210 0.0000114249 0.0000003005 0.0000801008 0.0012121679 0.0000217286 0.0000411163 0.0011146735 0.0000123286 0.0010714569
1413394890.05576 0.366682 0.418598 0.647101 0.882018 -0.016362 0.470874 0.007341 0.0001790077 0.0000000258 -0.0001130574 0.0000115074 0.0000003734 0.0000871653 0.0012247464 0.0000254894 0.0000425430 0.0011195012 0.0000124856 0.0010733005
1413394890.10576 0.368887 0.426393 0.649916 0.886498 -0.019503 0.462295 0.004829 0.0001744153 -0.0000013647 -0.0001148786 0.0000115991 0.0000013722 0.0000918686 0.0012360400 0.0000265458 0.0000429233 0.0011234987 0.0000118883 0.0010743965
1413394890.15576 0.376402 0.426233 0.652051 0.884910 -0.022807 0.465201 0.001708 0.0001756455 -0.0000030678 -0.0001144091 0.0000114309 0.0000025860 0.0000905593 0.0012148920 0.0000216677 0.0000234363 0.0011196299 0.0000073752 0.0010628592
1413394890.20576 0.391349 0.426932 0.651224 0.876782 -0.025024 0.480235 0.000677 0.0001825250 -0.0000043686 -0.0001112815 0.0000111266 0.0000030789 0.0000828908 0.0011802193 -0.0000005050 0.0000097080 0.0011006150 0.0000038099 0.0010561176
1413394890.25576 0.420259 0.432010 0.650599 -0.865106 0.029711 -0.500695 0.003540 0.0001924419 -0.0000074604 -0.0001057048 0.0000111336 0.0000045003 0.0000722199 0.0011739801 -0.0000061610 0.0000075421 0.0011019035 0.0000036498 0.0010557140
1413394890.30576 0.452609 0.436250 0.652480 -0.850836 0.033026 -0.524334 0.007768 0.0002032194 -0.0000104556 -0.0000982282 0.0000112867 0.0000054476 0.0000607810 0.0011691166 -0.0000130422 0.0000044634 0.0011037510 0.0000032968 0.0010561947
1413394890.35576 0.474928 0.439175 0.646557 -0.833857 0.035066 -0.550722 0.012594 0.0002131551 -0.0000136633 -0.0000884174 0.0000114239 0.0000059621 0.0000491777 0.0011585704 -0.0000211016 0.0000038520 0.0011083722 0.0000036877 0.0010566788
1413394890.40576 0.504551 0.440048 0.641420 -0.815876 0.037545 -0.576750 0.017215 0.0002222833 -0.0000168494 -0.0000768962 0.0000117479 0.0000061104 0.0000384840 0.0011575161 -0.0000248006 0.0000015756 0.0011129742 0.0000030314 0.0010571484
1413394890.45576 0.538265 0.438413 0.637465 -0.798612 0.038056 -0.600341 0.019005 0.0002304684 -0.0000183076 -0.0000655999 0.0000119792 0.0000054657 0.0000301485 0.0011619241 -0.0000277766 0.0000009577 0.0011232742 0.0000026950 0.0010591063
1413394890.50576 0.570155 0.435052 0.633015 -0.780590 0.037617 -0.623584 0.020166 0.0002375374 -0.0000191432 -0.0000533223 0.0000121223 0.0000045158 0.0000231306 0.0011665024 -0.0000302528 0.0000002831 0.0011340124 0.0000023163 0.0010612509
1413394890.55576 0.600016 0.428804 0.626394 -0.764332 0.036495 -0.643527 0.018404 0.0002415633 -0.0000188728 -0.0000418094 0.0000120663 0.0000034338 0.0000181710 0.0011694333 -0.0000315957 -0.0000002145 0.0011442379 0.0000015925 0.0010628687
1413394890.60576 0.624548 0.422054 0.621611 -0.751691 0.032986 -0.658489 0.016276 0.0002447436 -0.0000173173 -0.0000327816 0.0000118555 0.0000024544 0.0000152118 0.0011740595 -0.0000322691 -0.0000009581 0.0011541194 0.0000010687 0.0010651578
1413394890.65576 0.645347 0.412113 0.615632 -0.742068 0.027964 -0.669662 0.010307 0.0002455257 -0.0000140171 -0.0000256121 0.0000114396 0.0000015679 0.0000134087 0.0011773252 -0.0000310304 -0.0000016507 0.0011622102 0.0000002912 0.0010665715
1413394890.70576 0.659197 0.402819 0.611831 -0.734873 0.023668 -0.677762 0.006319 0.0002468230 -0.0000113190 -0.0000204176 0.0000111962 0.0000010279 0.0000123990 0.0011824808 -0.0000296445 -0.0000023978 0.0011694675 -0.0000003345 0.0010689021
1413394890.75576 0.668280 0.394949 0.600418 -0.734245 0.018588 -0.678626 0.002438 0.0002453792 -0.0000087027 -0.0000192166 0.0000109339 0.0000007007 0.0000121126 0.0011842645 -0.0000278122 -0.0000018383 0.0011710454 -0.0000002091 0.0010682032
1413394890.80576 0.657336 0.385704 0.580033 0.743451 -0.012550 0.668667 0.002811 0.0002403146 -0.0000048008 -0.0000246606 0.0000105173 0.0000004244 0.0000130475 0.0011751136 -0.0000280086 -0.0000027811 0.0011656250 -0.0000003656 0.0010628723
1413394890.85576 0.648432 0.374664 0.572428 0.760006 -0.011093 0.649812 0.003567 0.0002362158 -0.0000041985 -0.0000357531 0.0000104795 0.0000005909 0.0000160559 0.0011729213 -0.0000233862 -0.0000026242 0.0011666340 -0.0000014584 0.0010632466
1413394890.90576 0.633582 0.361573 0.558297 0.779987 -0.010298 0.625688 0.005368 0.0002293750 -0.0000033734 -0.0000488481 0.0000104267 0.0000007109 0.0000212692 0.0011698080 -0.0000169571 -0.0000030268 0.0011654370 -0.0000023124 0.0010619452
1413394890.95576 0.619296 0.350341 0.551903 0.801532 -0.009077 0.597847 0.006574 0.0002210162 -0.0000026170 -0.0000629984 0.0000104075 0.0000007637 0.0000292249 0.0011701513 -0.0000117185 -0.0000035421 0.0011648076 -0.0000031346 0.0010624999
1413394891.00576 0.603239 0.339328 0.545989 0.822328 -0.007969 0.568893 0.008562 0.0002111469 -0.0000013995 -0.0000760045 0.0000104235 0.0000005202 0.0000391792 0.0011751477 -0.0000075073 -0.0000041987 0.0011638328 -0.0000034803 0.0010645076
1413394891.05576 0.584087 0.331889 0.532718 0.839523 -0.006561 0.543214 0.008805 0.0002002429 -0.0000009445 -0.0000857958 0.0000103166 0.0000004562 0.0000491496 0.0011665533 -0.0000022662 -0.0000039435 0.0011623905 -0.0000022810 0.0010607283
1413394891.10576 0.571258 0.322305 0.526369 0.853393 -0.005077 0.521142 0.010281 0.0001869167 0.0000002697 -0.0000913760 0.0000102992 -0.0000000902 0.0000576998 0.0011706510 0.0000009044 -0.0000046068 0.0011612052 -0.0000020660 0.0010615053
1413394891.15576 0.562684 0.311838 0.522782 0.863984 -0.005825 0.503385 0.010089 0.0001790784 0.0000001728 -0.0000965361 0.0000103403 -0.0000000340 0.0000656781 0.0011769171 0.0000052990 -0.0000054027 0.0011635506 -0.0000024928 0.0010634387
1413394891.20576 0.558772 0.301214 0.519441 0.871703 -0.005770 0.489883 0.010730 0.0001730070 0.0000004673 -0.0000999315 0.0000103826 -0.0000002058 0.0000718766 0.0011839469 0.0000094679 -0.0000062778 0.0011674419 -0.0000029755 0.0010654371
1413394891.25576 0.563258 0.294986 0.518058 0.877193 -0.004500 0.479963 0.012138 0.0001684142 0.0000011387 -0.0001021180 0.0000103855 -0.0000006449 0.0000764666 0.0011894413 0.0000119695 -0.0000085855 0.0011695492 -0.0000041765 0.0010668572
1413394891.30576 0.571854 0.285217 0.516210 0.879566 -0.004293 0.475590 0.012611 0.0001663121 0.0000013842 -0.0001030992 0.0000104003 -0.0000008152 0.0000786735 0.0011964471 0.0000150067 -0.0000101965 0.0011760992 -0.0000050260 0.0010689002
1413394891.35576 0.582058 0.267385 0.509598 0.878662 -0.003492 0.477202 0.014800 0.0001661716 0.0000026892 -0.0001023610 0.0000100432 -0.0000018409 0.0000775496 0.0011778940 -0.0000004236 -0.0000133551 0.0011616324 -0.0000052796 0.0010675768
1413394891.40576 0.604591 0.252344 0.507186 0.872519 -0.001590 0.488223 0.018629 0.0001705816 0.0000045448 -0.0000995089 0.0000098008 -0.0000029900 0.0000719597 0.0011611040 -0.0000086964 -0.0000131832 0.0011547184 -0.0000049926 0.0010652603
1413394891.45576 0.642054 0.240752 0.506584 0.864402 -0.000494 0.502444 0.018949 0.0001765660 0.0000048560 -0.0000957066 0.0000095171 -0.0000030375 0.0000651662 0.0011456527 -0.0000111275 -0.0000131125 0.0011517829 -0.0000058704 0.0010630754
1413394891.50576 0.676528 0.230686 0.508968 0.854323 0.001327 0.519321 0.020883 0.0001838301 0.0000058950 -0.0000909057 0.0000095329 -0.0000033501 0.0000576737 0.0011428225 -0.0000143798 -0.0000127488 0.0011597233 -0.0000057344 0.0010634328
1413394891.55576 0.715746 0.223861 0.511024 0.843691 0.002037 0.536416 0.020979 0.0001908107 0.0000061547 -0.0000854926 0.0000095114 -0.0000031947 0.0000505392 0.0011426415 -0.0000157138 -0.0000126698 0.0011714842 -0.0000063060 0.0010642297
1413394891.60576 0.756766 0.218338 0.513799 0.834368 0.005325 0.550683 0.023467 0.0001964028 0.0000077369 -0.0000803104 0.0000096180 -0.0000036190 0.0000447202 0.0011447134 -0.0000164463 -0.0000136390 0.0011852960 -0.0000071441 0.0010657049
1413394891.65576 0.796238 0.213100 0.516792 0.827226 0.007379 0.561314 0.023854 0.0002000501 0.0000083373 -0.0000760307 0.0000095844 -0.0000036616 0.0000405175 0.0011429947 -0.0000170414 -0.0000124089 0.0012004290 -0.0000081233 0.0010651465
1413394891.70576 0.837728 0.208018 0.519106 0.821613 0.009010 0.569421 0.025116 0.0002030280 0.0000092128 -0.0000728462 0.0000096742 -0.0000037964 0.0000376101 0.0011468216 -0.0000179007 -0.0000135210 0.0012171301 -0.0000091263 0.0010666590
1413394891.75576 0.882214 0.203656 0.520378 0.817895 0.010065 0.574733 0.025084 0.0002049377 0.0000095191 -0.0000704384 0.0000096632 -0.0000037867 0.0000355593 0.0011492613 -0.0000185166 -0.0000139085 0.0012344595 -0.0000101636 0.0010676717
1413394891.80576 0.923762 0.201445 0.524144 0.815920 0.011430 0.577516 0.024882 0.0002057169 0.0000097887 -0.0000692881 0.0000096739 -0.0000038238 0.0000346353 0.0011534412 -0.0000197371 -0.0000148253 0.0012524420 -0.0000109011 0.0010690735
1413394891.85576 0.965318 0.200747 0.531693 0.810478 0.013365 0.585047 0.025832 0.0002081501 0.0000105236 -0.0000659672 0.0000097103 -0.0000038762 0.0000320559 0.0011580457 -0.0000212655 -0.0000157413 0.0012707590 -0.0000112782 0.0010703539
1413394891.90576 1.006128 0.201280 0.543199 0.802381 0.015614 0.596015 0.026586 0.0002115465 0.0000115057 -0.0000611021 0.0000097943 -0.0000038673 0.0000286263 0.0011627233 -0.0000225594 -0.0000169036 0.0012908341 -0.0000123491 0.0010721353
1413394891.95576 1.045042 0.202708 0.558098 0.793298 0.017187 0.608006 0.026684 0.0002151638 0.0000119844 -0.0000551411 0.0000097858 -0.0000036308 0.0000249013 0.0011665257 -0.0000235634 -0.0000181392 0.0013107546 -0.0000132754 0.0010739217
1413394892.00576 1.083066 0.206415 0.574265 0.785193 0.018975 0.618365 0.027136 0.0002179207 0.0000126589 -0.0000500335 0.0000098671 -0.0000034535 0.0000221318 0.0011726059 -0.0000251455 -0.0000194650 0.0013314814 -0.0000144820 0.0010759802
1413394892.05576 1.118599 0.212292 0.590620 0.778303 0.021695 0.626996 0.025474 0.0002199852 0.0000129449 -0.0000456554 0.0000098953 -0.0000032187 0.0000200156 0.0011781283 -0.0000272955 -0.0000204887 0.0013510606 -0.0000152217 0.0010778576
1413394892.10576 1.151829 0.218725 0.607324 0.772744 0.025505 0.633796 0.022759 0.0002215045 0.0000131985 -0.0000420531 0.0000099220 -0.0000030154 0.0000184520 0.0011844178 -0.0000294415 -0.0000215804 0.0013694311 -0.0000157132 0.0010797020
1413394892.15576 1.180641 0.226609 0.624986 0.769804 0.031685 0.637203 0.019241 0.0002220053 0.0000136029 -0.0000400189 0.0000099536 -0.0000029609 0.0000176166 0.0011899701 -0.0000345194 -0.0000213041 0.0013832107 -0.0000143885 0.0010805243
